open_day,link,p_rate,p_name,tags,open_time,category,p_id,address,price
,https://place.map.kakao.com/8625328#comment,0/5,탑골공원,탑골공원은 조선시대 원각사(圓覺寺) 터에 세운 서울 최초의 근대식 공원으로‘파고다공원’이라고도 부름,도시근린공원,b,b27,서울 종로구 종로 99 (우)03140,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/10353868#comment,0/5,마로니에공원,마로니에 나무가 자라고 있어서 마로니에공원이라는 이름이 붙은 곳,도시근린공원,b,b28,서울 종로구 대학로 104 (우)03087,
,https://place.map.kakao.com/27327842#comment,0/5,서울로7017,,공원,b,b29,서울 중구 퇴계로 33 (우)04528,
연중무휴,https://place.map.kakao.com/10955757#comment,0/5,효창공원,느티나무로 지역주민의 쾌적하고 편안한 이용을 할 수 있는 곳,도시근린공원,b,b210,서울 용산구 효창원로 177-18 (우)04311,
,https://place.map.kakao.com/11666813#comment,0/5,동대문디자인플라자(DDP) 동대문역사문화공원,"시민들이 도시 일상 속에서 서울역사와 시민참여문화, 조경과 스트리트퍼니처 등을 통합적으로 편하게 누리는 친환경 창조공원",도시근린공원,b,b211,서울 중구 을지로 281 (우)04566,
,https://place.map.kakao.com/8471638#comment,0/5,용산가족공원,"잔디밭, 주변과 잘 어울리는 연못, 산뜻하게 닦여진 산책로가 펼쳐져 있으며 산책로, 자연학습장 등이 있는 자연공원이다.",도시근린공원,b,b212,서울 용산구 서빙고로 137 (우)04383,
연중무휴,https://place.map.kakao.com/10203930#comment,0/5,낙성대공원,1974년도에 강감찬장군을 기념하기 위해 조성된 사당 및 공원,도시근린공원,b,b213,서울 관악구 낙성대로 77 (우)08799,
,https://place.map.kakao.com/8143124#comment,0/5,양화한강공원,잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공하는 한강공원,공원,b,b214,서울 영등포구 노들로 221 (우)07231,
"화~금 10:00 ~ 19:00
토,일 10:00 ~ 20:00",https://place.map.kakao.com/2057900176#comment,0/5,서울함공원,,공원,b,b30,서울 마포구 마포나루길 407 (우)03954,
,https://place.map.kakao.com/7940285#comment,0/5,서울광장,역사와 문화가 살아있는 서울의 상징적인 장소로서 시민이 한데 어울리는 친근한 마당,도시근린공원,b,b31,서울 중구 태평로1가 54-3,
,https://place.map.kakao.com/11512319#comment,0/5,청계광장,,도시근린공원,b,b32,서울 중구 태평로1가 1,
,https://place.map.kakao.com/10625168#comment,0/5,용마폭포공원,암반채석으로 생긴 높은 바위절벽을 최대한 이용하여 만든 3개의 인공폭포와 연못이 설치되어 있는 공원,도시근린공원,b,b33,서울 중랑구 용마산로 250-12 (우)02257,
연중무휴,https://place.map.kakao.com/15143273#comment,0/5,천호공원,강동의 역사적 인물인 해공 신익희 선생의 호를 따서 이름을 붙인 자연학습공원,도시근린공원,b,b34,서울 강동구 올림픽로 702 (우)05324,
연중무휴,https://place.map.kakao.com/8124474#comment,0/5,파리공원,,도시근린공원,b,b35,서울 양천구 목동동로 363 (우)07983,
,https://place.map.kakao.com/10567785#comment,0/5,솔밭근린공원,,도시근린공원,b,b36,서울 강북구 삼양로 561 (우)01007,
,https://place.map.kakao.com/10860181#comment,0/5,한강드론공원,자연스럽게 형성된 모래톱과 갈대군락지로 자연 그대로의 한강의 모습을 가장 잘 유지하고 있는 곳,도시근린공원,b,b37,서울 강동구 천호동 351-1,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/12630966#comment,0/5,아차산생태공원,서울시에서 공원녹지확충 5개년 계획에 따라 조성된 아차산생태공원은 시민과 학생들에게 자연을 접할 수 있는 기회와 자연생태계 학습장 및 체험공간을제공하고 있다,도시근린공원,b,b38,서울 광진구 광장동 370,
,https://place.map.kakao.com/10166807#comment,0/5,고척근린공원,,도시근린공원,b,b39,서울 구로구 고척동 산 9-14,
,https://place.map.kakao.com/247404410#comment,0/5,서소문역사공원,,도시근린공원,b,b310,서울 중구 의주로2가 16-4,
,https://place.map.kakao.com/10627174#comment,0/5,와룡공원,,공원,b,b311,서울 종로구 와룡공원길 192 (우)03063,
연중무휴,https://place.map.kakao.com/11147911#comment,0/5,삼청공원,"호젓한 산책로와 좋은 경치로 많은 사람들의 발길이 오가는 서울의 공원. 솔숲 위로는 산벚나무가, 아래로는 진달래와 철쭉이 많이 자라 봄이면 천상의 화원을 이루던 곳이다.",도시근린공원,b,b312,서울 종로구 북촌로 134-1 (우)03050,
,https://place.map.kakao.com/11346534#comment,0/5,월드컵공원,,공원,b,b313,서울 마포구 월드컵로 243-60 (우)03901,
,https://place.map.kakao.com/8130030#comment,0/5,평화의공원,,도시근린공원,b,b314,서울 마포구 상암동 1535,
,https://place.map.kakao.com/8631818#comment,0/5,한강공원 강서지구,한강하류지역으로 방화대교 남단에 위치한 강서지구는 습지생태공원과 체육공원이 결합된 테마형 공원이다.,도시근린공원,b,b40,서울 강서구 개화동 276-1,
,https://place.map.kakao.com/24974768#comment,0/5,청계천한빛광장,,공원,b,b41,서울 중구 삼각동 118,
,https://place.map.kakao.com/7813554#comment,0/5,달빛광장,,도시근린공원,b,b42,서울 서초구 반포동 115-5,
,https://place.map.kakao.com/1169646621#comment,0/5,홍익문화공원,,공원,b,b43,서울 마포구 와우산로21길 19-3 (우)04041,
,https://place.map.kakao.com/8225309#comment,0/5,노을공원,아름다운 저녁노을을 볼 수 있는 문화예술공원,도시근린공원,b,b44,서울 마포구 상암동,
,https://place.map.kakao.com/8010790#comment,0/5,영등포공원,영등포구 영등포동에 위치한 공원으로 인근주민의 문화휴식공간,도시근린공원,b,b45,서울 영등포구 신길로 275 (우)07307,
,https://place.map.kakao.com/7877967#comment,0/5,몽마르뜨공원,,도시근린공원,b,b46,서울 서초구 서초동 산 180-1,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/11546846#comment,0/5,사직공원,,도시근린공원,b,b47,서울 종로구 사직동 146-2,
,https://place.map.kakao.com/14978578#comment,0/5,은가어린이공원,,도시근린공원,b,b48,서울 서대문구 북가좌동 3-39,
,https://place.map.kakao.com/25099052#comment,0/5,반포한강시민공원 피크닉장,,도시근린공원,b,b49,서울 서초구 잠원동,
매일 00:00 ~ 24:00,https://place.map.kakao.com/17384845#comment,0/5,한강공원여의도지구,,도시근린공원,b,b410,서울 영등포구 여의동로 290 (우)07337,
,https://place.map.kakao.com/14565842#comment,0/5,서리풀공원,,도시근린공원,b,b411,서울 서초구 서초동 산 160-24,
매일 09:00 ~ 18:00,https://place.map.kakao.com/24040434#comment,0/5,사육신역사공원,"서울특별시 유형문화재 제8호로 지정된 사육신묘는 오늘날 성역으로 가꾸어져 있다. 한강 인도교와 노량진역 중간의 높은 언덕에 자리한 사육신묘는 조선조 단종을 강제로 내쫓고 왕위를 빼앗은 세조에 항거하다가 형장의 이슬로 사라진 성삼문, 박팽년, 하위지, 이개, 유성원, 유응부, 김문기 등 일곱 충신 절사의 묘역이다.",공원,b,b412,서울 동작구 노량진로 191 (우)06902,
,https://place.map.kakao.com/8100577#comment,0/5,,,도시근린공원,b,b413,서울 성동구 사근동 104,
월요일,https://place.map.kakao.com/8229674#comment,0/5,길동생태공원,시민들에게 건강한 생태공간을 제공하고 환경의 중요성을 일깨워 주기 위한 공간,도시근린공원,b,b414,서울 강동구 길동 산 7-3,
,https://place.map.kakao.com/10565584#comment,0/5,손기정체육공원,,공원,b,b50,서울 중구 손기정로 101 (우)04501,
,https://place.map.kakao.com/27455973#comment,0/5,경의선숲길공원,,도시근린공원,b,b51,서울 용산구 용문동,
,https://place.map.kakao.com/1829020380#comment,0/5,다락원체육공원,,공원,b,b52,서울 도봉구 창포원로 45 (우)01318,
,https://place.map.kakao.com/17385151#comment,0/5,한강공원 양화지구,,도시근린공원,b,b54,서울 영등포구 양화동 27-4,
,https://place.map.kakao.com/7893655#comment,0/5,방화근린공원산책로,,도시근린공원,b,b57,서울 강서구 방화동 산 133-2,
,https://place.map.kakao.com/24894850#comment,0/5,노들나루공원,,공원,b,b59,서울 동작구 노량진로 247 (우)06902,
,https://place.map.kakao.com/25758412#comment,0/5,여의도한강공원 멀티플라자,여의도마라톤광장 위치,공원,b,b510,서울 영등포구 여의동로 지하 343 (우)07336,
연중무휴,https://place.map.kakao.com/8053611#comment,0/5,장충단공원,영조 때 도성의 남쪽을 수비하던 남소영이 있던 자리에 있는 공원,도시근린공원,b,b511,서울 중구 동호로 261 (우)04620,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/10495717#comment,0/5,서대문독립공원,"독립문을 비롯하여 서대문형무소역사관, 3.1운동 기념탑, 순국선열추념탑, 옥사, 사형장 등 귀중한 문화유산이 많이 남아 있는 공원",도시근린공원,b,b512,서울 서대문구 현저동 101,
,https://place.map.kakao.com/62638585#comment,0/5,관악산공원,,도시근린공원,b,b513,서울 관악구 신림동 205-1,
,https://place.map.kakao.com/8631074#comment,0/5,강서습지생태공원,방화대교 남쪽 끝에서 행주대교 남쪽 끝 사이 한강 둔치에 있는 생태공원,도시근린공원,b,b514,서울 강서구 양천로27길 279-23 (우)07518,
,https://place.map.kakao.com/12526535#comment,0/5,흥인지문공원,,도시근린공원,b,b70,서울 종로구 종로6가,
,https://place.map.kakao.com/11202762#comment,0/5,허브천문공원,"일자산 허브-천문공원은 길동 배수지(수돗물을 공급하는 곳) 위 3,500여평에 꽃과 나무를 심고 별자리와 일출, 월출을 볼 수 있도록 만들어진 공원",도시근린공원,b,b71,서울 강동구 둔촌동 산 86,
,https://place.map.kakao.com/15135431#comment,0/5,계남근린공원,계양산의 남쪽이라는 뜻의 이름을 가진 1971년 8월 6일에 개원한 근린공원,도시근린공원,b,b72,서울 양천구 신정동,
,https://place.map.kakao.com/14638011#comment,0/5,마루공원,,도시근린공원,b,b74,서울 강남구 개포동,
,https://place.map.kakao.com/8169381#comment,0/5,훈련원공원,쌍용건설(주)이 민자유치로 1994년 8월 훈련원 공원 및 주차장 건설공사를 착공하여 1997년 4월에 준공하였다.,도시근린공원,b,b75,서울 중구 을지로 227 (우)04562,
연중무휴,https://place.map.kakao.com/7963516#comment,0/5,송파나루공원,송파구 잠실동과 신천동에 위치하고 있는 석촌호수를 둘러싼 공원,도시근린공원,b,b78,서울 송파구 잠실동 47,
,https://place.map.kakao.com/7890351#comment,0/5,배봉산근린공원,,도시근린공원,b,b79,서울 동대문구 휘경동,
,https://place.map.kakao.com/8126969#comment,0/5,간데메공원,,도시근린공원,b,b713,서울 동대문구 서울시립대로2길 59 (우)02595,
,https://place.map.kakao.com/7996822#comment,0/5,양재근린공원,,도시근린공원,b,b80,서울 서초구 양재2동 311,
,https://place.map.kakao.com/17504771#comment,0/5,용두공원,,도시근린공원,b,b83,서울 동대문구 청계천로 563 (우)02590,
,https://place.map.kakao.com/7813543#comment,0/5,달맞이근린공원,"예전부터 정월 보름에 주민들이 이곳에 올라기 달을 맞이하였다 하여 붙여진 이름이며, 한강변에 우뚝선 바위산으로 한강을 가깝게 바라볼수 있는 돌산",도시근린공원,b,b84,서울 성동구 금호동4가 27,
,https://place.map.kakao.com/8710480#comment,0/5,구로리어린이공원,,도시근린공원,b,b86,서울 구로구 구로중앙로 13 (우)08312,
,https://place.map.kakao.com/8031133#comment,0/5,용마공원,,도시근린공원,b,b88,서울 중랑구 망우로70길 103 (우)02179,
매일 09:00 ~ 18:00,https://place.map.kakao.com/18167106#comment,0/5,광나루자전거공원,"서울시의 유일한 상수원보호구역으로 뱃놀이와 각종 수상레저활동이 금지되어 있어 물이 맑고 깨끗하며, 북쪽 아차산 수목의 푸르름과 2km에 이르는 한강둔치의 갈대밭이 잘 조화되어 아름다운 경관을 자랑합니다.",도시근린공원,b,b89,서울 강동구 천호동 483-8,
,https://place.map.kakao.com/17809521#comment,0/5,독서당어린이공원,,공원,b,b810,서울 용산구 한남동 1-32,
,https://place.map.kakao.com/7888168#comment,0/5,발바닥공원,무허가 건물 철거 후 조성한 소규모 생태공원,도시근린공원,b,b813,서울 도봉구 시루봉로6길 33 (우)01387,
,https://place.map.kakao.com/48111618#comment,0/5,산마루놀이터,,도시근린공원,b,b92,서울 종로구 창신동 23-350,
,https://place.map.kakao.com/7997426#comment,0/5,오동근린공원,,도시근린공원,b,b93,서울 성북구 화랑로13가길 100 (우)02748,
,https://place.map.kakao.com/7875438#comment,0/5,문화예술공원,,공원,b,b96,서울 서초구 양재동 200,
,https://place.map.kakao.com/13101393#comment,0/5,여의도한강공원 서울색공원,,도시근린공원,b,b98,서울 영등포구 여의도동,
,https://place.map.kakao.com/22248368#comment,0/5,구로역광장,,도시근린공원,b,b99,서울 구로구 구로동,
,https://place.map.kakao.com/18214117#comment,0/5,동묘공원,,도시근린공원,b,b910,서울 종로구 난계로27길 84 (우)03115,
,https://place.map.kakao.com/8650925#comment,0/5,개웅산공원,,도시근린공원,b,b911,서울 구로구 오류동 산 16-18,
,https://place.map.kakao.com/27361502#comment,0/5,매봉산공원,,도시근린공원,b,b912,서울 용산구 한남동,
,https://place.map.kakao.com/11267218#comment,0/5,중계근린공원,,도시근린공원,b,b100,서울 노원구 동일로 1229 (우)01779,
연중무휴,https://place.map.kakao.com/8521177#comment,0/5,우장산 공원,"1988년에 개원하였고, 강서구 중앙에 위치하여 도심속에서 숲과 예술공간, 체육시설 등이 조화롭게 어우러진 공원이다.",도시근린공원,b,b101,서울 강서구 내발산동 산 60-1,
,https://place.map.kakao.com/25817991#comment,0/5,물빛문화공원,,도시근린공원,b,b104,서울 마포구 상암동,
,https://place.map.kakao.com/27077024#comment,0/5,어린이교통공원,서울시 노원구와 KBS가 공동 조성하여 만은 우리나라 최초의 교통공원,도시근린공원,b,b107,서울 노원구 중계동 500,
,https://place.map.kakao.com/596563010#comment,0/5,서울식물원 열린숲정원,,공원,b,b1010,서울 강서구 마곡동로 161 (우)07789,
연중무휴,https://place.map.kakao.com/17521876#comment,0/5,중랑천제1체육공원,,도시근린공원,b,b1011,서울 동대문구 장안동,
,https://place.map.kakao.com/12958518#comment,0/5,북한산생태공원,,공원,b,b1013,서울 은평구 불광동,
,https://place.map.kakao.com/7828664#comment,0/5,대조어린이공원,,도시근린공원,b,b1014,서울 은평구 연서로22길 9-30 (우)03387,
,https://place.map.kakao.com/12527129#comment,0/5,용봉정근린공원,,도시근린공원,b,b120,서울 동작구 본동,
,https://place.map.kakao.com/11093596#comment,0/5,도곡근린공원,,도시근린공원,b,b121,서울 강남구 도곡동 산 32-6,
,https://place.map.kakao.com/1007358682#comment,0/5,위안부기억의터,,공원,b,b122,서울 중구 퇴계로26가길 6 (우)04628,
,https://place.map.kakao.com/10623090#comment,0/5,와우공원,,도시근린공원,b,b126,서울 마포구 창전동 3-249,
,https://place.map.kakao.com/10501172#comment,0/5,샘터근린공원,,도시근린공원,b,b129,서울 강동구 고덕2동 287,
,https://place.map.kakao.com/14935560#comment,0/5,연신내 물빛공원,,도시근린공원,b,b1213,서울 은평구 갈현동,
,https://place.map.kakao.com/11109346#comment,0/5,안산공원,,도시근린공원,b,b1214,서울 서대문구 연희동,
,https://place.map.kakao.com/8175566#comment,0/5,개운산공원,1995년에 개원한 야트막한 산으로 산책하기에 적당한 공원,도시근린공원,b,b130,서울 성북구 돈암동,
,https://place.map.kakao.com/14863183#comment,0/5,양재천근린공원,,도시근린공원,b,b132,서울 서초구 양재2동,
,https://place.map.kakao.com/26920172#comment,0/5,이태원 부군당역사공원,,공원,b,b136,서울 용산구 녹사평대로40다길 33 (우)04351,
,https://place.map.kakao.com/8055177#comment,0/5,일자산해맞이공원,일자산에 조성된 자연공원,도시근린공원,b,b138,서울 강동구 둔촌동 산 125,
,https://place.map.kakao.com/17384568#comment,0/5,노해근린공원,,도시근린공원,b,b139,서울 노원구 노원로22길 1 (우)01741,
,https://place.map.kakao.com/8227162#comment,0/5,관악산자연공원,,도시근린공원,b,b1311,서울 관악구 신림동 산 32-24,
,https://place.map.kakao.com/10549787#comment,0/5,숭인근린공원,"주민들이 휴식과 산책, 가벼운 운동을 할 수 있는 자연친화적 공간",도시근린공원,b,b1312,서울 종로구 숭인동 58-70,
,https://place.map.kakao.com/27215132#comment,0/5,서남환경공원,,공원,b,b143,서울 강서구 양천로 177 (우)07520,
,https://place.map.kakao.com/11178688#comment,0/5,잠실유수지,,공원,b,b144,서울 송파구 탄천동로 211 (우)05573,
,https://place.map.kakao.com/7851866#comment,0/5,뒷벌공원,,도시근린공원,b,b145,서울 서초구 방배중앙로 121 (우)06564,
,https://place.map.kakao.com/1443417415#comment,0/5,서울식물원 호수공원,,공원,b,b146,서울 강서구 마곡동 38-6,
,https://place.map.kakao.com/24422617#comment,0/5,청담배수지공원,,공원,b,b147,서울 강남구 삼성동 79-1,
,https://place.map.kakao.com/7902086#comment,0/5,봉은역사공원,,도시근린공원,b,b1411,서울 강남구 삼성동 75,
,https://place.map.kakao.com/26550417#comment,0/5,잣절공원,,도시근린공원,b,b1412,서울 구로구 개봉동,
,https://place.map.kakao.com/7992739#comment,0/5,언구비공원,,도시근린공원,b,b1413,서울 서초구 반포1동 720,
,https://place.map.kakao.com/7888198#comment,0/5,방화공원,,도시근린공원,b,b150,서울 강서구 금낭화로 176 (우)07508,
,https://place.map.kakao.com/21998289#comment,0/5,대현문화공원,,도시근린공원,b,b151,서울 서대문구 대현동 146,
,https://place.map.kakao.com/7982851#comment,0/5,아시아공원,86 아시안게임 개최를 위한 선수촌 및 기자촌 아파트단지 건립시에 조성된 공원,도시근린공원,b,b153,서울 송파구 잠실동 84,
,https://place.map.kakao.com/17951405#comment,0/5,삿갓봉 근린공원,,도시근린공원,b,b155,서울 노원구 한글비석로 346 (우)01715,
,https://place.map.kakao.com/17350480#comment,0/5,한강시민공원 잠원지구트랙구장,,공원,b,b158,서울 강남구 압구정동,
,https://place.map.kakao.com/26434833#comment,0/5,관악산샘말공원,,도시근린공원,b,b159,서울 관악구 대학20길 9 (우)08824,
,https://place.map.kakao.com/7842205#comment,0/5,동명근린공원 고덕제1근린공원,,도시근린공원,b,b1510,서울 강동구 고덕2동 229,
,https://place.map.kakao.com/17384524#comment,0/5,숭례문광장,,도시근린공원,b,b1511,서울 중구 남대문로4가 29,
,https://place.map.kakao.com/7880685#comment,0/5,바람산어린이공원,,도시근린공원,b,b1514,서울 서대문구 창천동 4-54,
,https://place.map.kakao.com/8050805#comment,0/5,장미공원,,도시근린공원,b,b174,서울 서초구 신반포로 45 (우)06502,
,https://place.map.kakao.com/18203427#comment,0/5,꿈돌이공원,,공원,b,b175,서울 강서구 화곡로 234 (우)07679,
,https://place.map.kakao.com/10743990#comment,0/5,잠실근린공원,,도시근린공원,b,b178,서울 송파구 잠실동,
,https://place.map.kakao.com/18384817#comment,0/5,신사근린공원,,도시근린공원,b,b179,서울 은평구 신사동 98-5,
,https://place.map.kakao.com/10705602#comment,0/5,우면산자연생태공원,,도시근린공원,b,b1714,서울 서초구 우면동 산 34-1,
,https://place.map.kakao.com/26585490#comment,0/5,강감찬생가터,,도시근린공원,b,b183,서울 관악구 봉천동,
,https://place.map.kakao.com/8014188#comment,0/5,오동근린공원,"오동공원은 쉼터와 구민체육관, 인조잔디구장, 테니스장, 황토지압 보도, 산책로 등을 두루 갖추고 구민의 쉼터로 자리 잡아 인근 주택단지에 주거하고 있는 주민들의 휴식과 운동장소로 이용되고 있다.",도시근린공원,b,b188,서울 강북구 번동 산 20-1,
,https://place.map.kakao.com/14652331#comment,0/5,롯데몰김포공항 스카이파크,공항이용객은 물론 모든 시민을 위한 문화 휴식공간,도시근린공원,b,b1810,서울 강서구 하늘길 38 (우)07505,
,https://place.map.kakao.com/26287947#comment,0/5,덕의근린공원,,도시근린공원,b,b1811,서울 구로구 고척동,
,https://place.map.kakao.com/17628048#comment,0/5,성북천 분수광장,"서울 백악의 동쪽 골짜기에서 시작돼 삼선교, 돈암동을 거쳐 청계천으로 접어드는 길이 5.08km 물길의 이름은 성북천이다.",도시근린공원,b,b193,서울 성북구 동소문동2가,
,https://place.map.kakao.com/8158784#comment,0/5,,,공원,b,b194,서울 광진구 광나루로56길 85 (우)05116,
,https://place.map.kakao.com/568460422#comment,0/5,개봉유수지생태공원,,도시근린공원,b,b195,서울 구로구 개봉동 195-7,
,https://place.map.kakao.com/1836235308#comment,0/5,독산자연공원,,도시근린공원,b,b198,서울 금천구 독산동 산 9-1,
,https://place.map.kakao.com/11218791#comment,0/5,한솔근린공원,대모산과 인접하여 위치한 공원으로서 등산객들이 한솔공원을 거쳐 대모산을 이용하고 있으며 농구장이 있어 청소년들이 많이 이용하고 있다.,도시근린공원,b,b1912,서울 강남구 일원동 732,
,https://place.map.kakao.com/17385360#comment,0/5,남산골공원,,도시근린공원,b,b200,서울 중구 퇴계로36가길 50-8 (우)04626,
,https://place.map.kakao.com/26092906#comment,0/5,연희숲속쉼터,,공원,b,b201,서울 서대문구 연희동,
,https://place.map.kakao.com/14653185#comment,0/5,석계역문화공원,,도시근린공원,b,b209,서울 노원구 월계동,
,https://place.map.kakao.com/929158713#comment,0/5,하늘한마당,,공원,b,b2010,서울 성북구 돈암동 606-821,
,https://place.map.kakao.com/10985812#comment,0/5,호돌이어린이공원,,도시근린공원,b,b2013,서울 강서구 화곡동,
,https://place.map.kakao.com/362461806#comment,0/5,역삼장미공원,,공원,b,b2014,서울 강남구 역삼동 780-25,
,https://place.map.kakao.com/7998230#comment,0/5,염창공원,,도시근린공원,b,b2210,서울 강서구 염창동 24-1,
,https://place.map.kakao.com/19927414#comment,0/5,구룡근린공원,,도시근린공원,b,b234,서울 마포구 상암동 313-3,
,https://place.map.kakao.com/8159054#comment,0/5,한양공원,,도시근린공원,b,b238,서울 송파구 송파동,
,https://place.map.kakao.com/17014439#comment,0/5,감로천생태공원,,공원,b,b241,서울 금천구 독산동 373,
,https://place.map.kakao.com/23884920#comment,0/5,까치어린이공원,,도시근린공원,b,b247,서울 중랑구 사가정로49길 56 (우)02221,
,https://place.map.kakao.com/18223016#comment,0/5,뚝섬유수지체육공원,,도시근린공원,b,b2410,서울 성동구 성수동1가 685-61,
,https://place.map.kakao.com/7940849#comment,0/5,성내하니공원,,도시근린공원,b,b2414,서울 강동구 성내로3가길 71 (우)05394,
,https://place.map.kakao.com/7851526#comment,0/5,등나무근린공원,서울 노원구 중계동에 있는 근린공원,도시근린공원,b,b253,서울 노원구 중계동 508,
,https://place.map.kakao.com/390832#comment,0/5,기자촌1구역 근린공원,,도시근린공원,b,b257,서울 은평구 진관동 175-94,
,https://place.map.kakao.com/26131340#comment,0/5,새싹어린이교통공원,,공원,b,b258,서울 강서구 방화동 581-8,
,https://place.map.kakao.com/7886905#comment,0/5,백토공원,,도시근린공원,b,b2713,서울 송파구 오금동,
,https://place.map.kakao.com/7941030#comment,0/5,새나라어린이공원,,도시근린공원,b,b285,서울 용산구 후암동 190-1,
,https://place.map.kakao.com/11097358#comment,0/5,동명근린체육공원,,도시근린공원,b,b2811,서울 강동구 고덕동,
,https://place.map.kakao.com/16065152#comment,0/5,새꿈어린이공원,,도시근린공원,b,b291,서울 용산구 동자동 8-1,
,https://place.map.kakao.com/1243347042#comment,0/5,달마을공원,,도시근린공원,b,b292,서울 양천구 목동중앙본로 73 (우)07953,
,https://place.map.kakao.com/27323842#comment,0/5,성시경숲,,공원,b,b2910,서울 서대문구 홍은동 산 11-279,
,https://place.map.kakao.com/1829731791#comment,0/5,남현예술정원,,공원,b,b2912,서울 관악구 남현동 1060-1,
,https://place.map.kakao.com/12462060#comment,0/5,양화공원,,도시근린공원,b,b2913,서울 마포구 월드컵로5길 79 (우)04026,
,https://place.map.kakao.com/25733755#comment,0/5,명주근린공원,,도시근린공원,b,b2914,서울 서초구 잠원동 50-4,
,https://place.map.kakao.com/8242925#comment,0/5,신사까치공원,,도시근린공원,b,b301,서울 강남구 신사동 597,
,https://place.map.kakao.com/12462040#comment,0/5,노고산동체육공원,,도시근린공원,b,b303,서울 마포구 대흥동,
,https://place.map.kakao.com/18213217#comment,0/5,궁뜰어린이공원,,공원,b,b304,서울 서대문구 연희동 123-5,
,https://place.map.kakao.com/17384844#comment,0/5,덕수공원,,도시근린공원,b,b305,서울 관악구 낙성대로 42 (우)08790,
,https://place.map.kakao.com/7830129#comment,0/5,대치목련공원,,도시근린공원,b,b3014,서울 강남구 도곡로77길 22 (우)06203,
,https://place.map.kakao.com/11212061#comment,0/5,한수공원,,도시근린공원,b,b320,서울 서초구 신반포로 9 (우)06501,
,https://place.map.kakao.com/8318888#comment,0/5,두암어린이공원,,도시근린공원,b,b321,서울 영등포구 대림3동 715,
,https://place.map.kakao.com/8051379#comment,0/5,인왕산공원,,도시근린공원,b,b324,서울 종로구 옥인동 산 3-37,
,https://place.map.kakao.com/8318925#comment,0/5,방죽공원,,도시근린공원,b,b329,서울 강동구 고덕로 285 (우)05225,
,https://place.map.kakao.com/26176187#comment,0/5,일선어린이공원,,공원,b,b3211,서울 관악구 봉천동,
,https://place.map.kakao.com/27071527#comment,0/5,참새어린이공원,,공원,b,b335,서울 동작구 여의대방로24길 29 (우)07055,
,https://place.map.kakao.com/10442619#comment,0/5,수유일공원,,도시근린공원,b,b3311,서울 강북구 수유동,
,https://place.map.kakao.com/1600814181#comment,0/5,성현드림숲공원,,공원,b,b3312,서울 관악구 성현로 91 (우)08723,
매일 11:00 ~ 00:00,https://place.map.kakao.com/1119527602#comment,0/5,콩툰 동대문APM점,,만화카페,c,c10,서울 중구 장충단로 253 헬로우APM 지하 160호 (우)04564,
"매일 11:00 ~ 24:00
더보기",https://place.map.kakao.com/737325783#comment,0/5,너나들이 만화카페,,만화카페,c,c11,서울 동대문구 회기로13길 19 지하 1층 (우)02454,
,https://place.map.kakao.com/1753434720#comment,0/5,만홧가게,,만화카페,c,c110,서울 종로구 수표로28길 33-7 (우)03133,
,https://place.map.kakao.com/24877295#comment,0/5,등대만화,,만화방,c,c111,서울 관악구 대학5길 17 (우)08814,
,https://place.map.kakao.com/1588136752#comment,0/5,커몬코믹플렉스,,만화방,c,c1110,서울 강동구 올림픽로 781 와이씨빌딩 지하 1층 (우)05241,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1388631546#comment,0/5,놀숲 보라매점,,만화카페,c,c112,서울 동작구 보라매로5가길 16 보라매아카데미타워 6층 (우)07071,
"화,수 11:00 ~ 22:00
더보기",https://place.map.kakao.com/27459411#comment,0/5,해브어코믹스데이,"만화카페, 만화방, 만화책 대여점",만화카페,c,c113,서울 마포구 도화4길 23 2층 (우)04169,
"월~금 11:00 ~ 24:00
더보기",https://place.map.kakao.com/1597762535#comment,0/5,놀숲 사가정점,,만화카페,c,c114,서울 중랑구 면목로48길 8 3층 (우)02213,
매일 10:00 ~ 06:00,https://place.map.kakao.com/110246815#comment,0/5,만화카페검정고무신,,만화카페,c,c12,서울 광진구 아차산로 241 3층 (우)05017,
매일 10:00 ~ 02:00,https://place.map.kakao.com/675147253#comment,0/5,딩구리카툰앤북,,만화방,c,c120,서울 성북구 동소문로22길 15 5층 (우)02845,
매일 00:00 ~ 24:00,https://place.map.kakao.com/1559428510#comment,0/5,하늘정원만화방,,만화방,c,c123,서울 강서구 강서로 43 도양라비앙타워 10층 (우)07774,
,https://place.map.kakao.com/10848625#comment,0/5,만화카페,,만화방,c,c126,서울 구로구 개봉로20길 74 (우)08329,
,https://place.map.kakao.com/225631634#comment,0/5,만화카페휴 건대점,,만화방,c,c127,서울 광진구 아차산로25길 17 지하1층 (우)05019,
,https://place.map.kakao.com/2107132596#comment,0/5,벌툰 목동점,,만화카페,c,c13,서울 양천구 목동중앙본로7길 42 2층 (우)07955,
,https://place.map.kakao.com/1203826407#comment,0/5,책사랑만화카페,,만화방,c,c130,서울 양천구 중앙로 267 (우)08073,
