,u_id,title,review,u_rate,place_name,p_id
197,ダージリン,관광지가 아닌 느낌입니다,"coex 인터컨티넨탈서울의 거리를 사이에 둔 채 맞은 편에 있는 큰 사찰입니다. coex 측은 비교적 부지가 평탄하지만 절 측은 안쪽이 상대적으로 높은 고지대에 위치하고 있습니다. 일본을 여행하는 동안 절에 들르는 것 같은, 조금은 관광기분으로 경내에 들어가 보았습니다만, 관광지와 같은 요소는 그다지 없습니다. 어디까지나 종교 시설입니다. 단지 부지가 넓어서 적당한 기복도 있고 녹색 식물도 많기 때문에 산책하는 것도 나쁘지 않습니다. 사찰 건물의 색채 감각의 차이나 기도하는 사람들의 모습 등",3,봉은사,0
198,boronhwy,강남에 있다고는 생각되지 않는 평온,"이벤트 전에 많은 제등이 매달려있어 매우 아름다웠습니다. 문득 생각난 것은 ""여기 땅은 높을 텐데 이렇게 멋진 곳이 있었구나.”였습니다. 쇼핑도 좋지만 조금 거리를 건너면 갈 수 있으므로 꼭 가보면 좋습니다.",3,봉은사,0
199,wesker,왕족의 명소도 좋지만 절도 꽤 좋아요!,"COEX 근처에 있는 넓은 절입니다. 일본인 관광객은 별로 오지 않는 모양입니다만, 몇 번이고 서울을 방문하는 분께는 추천합니다. 장소의 특징상, 도시의 소음 정도는 들리지만 조용하고 매우 좋은 절입니다. 제가 훌륭하다고 생각한 것은 큰 범종과 북이 들어있는 건물로써 박력이 느껴졌습니다. 여담입니다만, 절에서 보이는 고층 아파트의 최상층에 해당하는 사각형 모양에 빨간색 중간에 영어로 아이(i) 마크가 있는 건물은, 들은 바에 의하면 펜트하우스에 현대 회장 댁, 또 어떤 층에는 배용준 씨도",4,봉은사,0
200,Kat,평화 찾기,"코로나 바이러스로 인해 성전 부지가 거의 비었지만 내부 평화와 영감을 얻기 위해 이곳에 왔습니다. 이것은 서울에서 내가 가장 좋아하는 3 개의 사원 중 하나이며 나는 계절마다 많이 여기에옵니다. 이번에는 조용하고 거의 유령이었습니다. 제가 갔던 날 대부분의 지역과 같습니다. 그러나 나는 그것이 아름답고 의미가 있다는 것을 알았고 나는 산책을 즐겼습니다. 성전 부지는 코엑스 (Coex)와 반대편에 있으며, 기존 건물과 새로운 주변 건물을 완벽하게 비교합니다. 서울을 방문 할 때 놓칠 곳이 없습니다.",5,봉은사,0
201,Steve J,절,서울에서 가장 훌륭하고 큰 불교 사원 중 하나. 관광객에게는 많은 것들이 있지만 매우 혼잡해질 수 있습니다.,5,봉은사,0
202,A. Buddy C,고층 건물의 중심부에있는 고대 사원.,5 개의 주요 건물 구조가 있으며 그 중 일부는 여전히기도에 사용되고 있습니다. 주요 동상은 전체 단지의 뒷면에 있으며 사원 화합물에서 가장 높은 구조입니다.,4,봉은사,0
203,Dia F,고요한,방문하는 매우 침착하고 고요한 사원. 성전에는 수백 가지의 흰색 등불이 밝아 져 더욱 차분했습니다. 연꽃이 미학에 추가되었습니다. 우리는 하루에 조금 늦게 갔다. 오후에가는 것이 좋습니다.,5,봉은사,0
204,Marc Cadotte,상업 지구의 한적한 휴식,이 사원은 단순히 아름답고 평화로운 곳입니다. 거대한 코엑스 (Coex) 쇼핑 단지에서 길 건너편에 있지만 단 몇 분 만에 고립 된 산 사원에있는 것처럼 느껴집니다. 산마루에서 하이킹 코스까지 자유롭게 걸어 다닐 수 있습니다. 그곳에서 몇 시간을 보낼 가치가 있습니다.,5,봉은사,0
205,Aya M,영어 사용자를위한 두 가지 유형의 이벤트,나는 한국에서 휴가를 끝내고 걸어 갔다. 사원은 매우 아름다웠다. 그리고 그들은 불교를 경험하기 위해 학급 (?)을 제공한다. 나는 이것을 더 일찍 알았 으면 좋겠다.,5,봉은사,0
206,vitorio pan,호감을주는,"나는 불교도이기 때문에 나는 내려 가서 봐야한다고 생각했다. 그렇지 않다해도, 장소가 바로 코엑스 스타 필드 몰 맞은 편에있다. 그래서 여기까지 떨어질 수도있다. 그것은 마운드에 위치하고 있으므로 약간의 계단을 오르거나 슬로프를 올라갈 것으로 예상됩니다. 건물과 장식은 아름답습니다. 특히 등불. 그냥 걸어 다니고 주위의 조용한 경치를 호흡합니다.",5,봉은사,0
207,VinnieLondon_SE2,평화 롭고 조화로운 사원,코엑스 컨퍼런스 센터와 코엑스 인터 컨티넨탈 호텔 (Coex Intercontinental Hotel)의 도로 맞은 편 언덕에있는 작은 사원이 복잡하게 얽혀 있습니다. 숭배자가 후원하는 제등의 아름다운 전시. 이것은 큰 복원 사이트이지만 바쁜 도시에서 편안한 위치를 만들기 위해 매우 민감하게 이루어졌습니다. 서울 여행의 일환으로 방문 할 가치가 있습니다.,5,봉은사,0
208,annemaree59,멋진 경험!,"우리는 우연히 2019 년 6 월 어느 오후를 방문했습니다. 수천 개의 색깔의 등불, 건물의 복잡하고 아름다운 그림, 거대한 붓다 주위에 수백 개의 동상이있는 놀라운 광장에 매료되었습니다. 도시 중심에 있었음에도 불구하고 매우 평화 롭고 영적이었습니다. 놀랍게도 그것은 무료였습니다. 추천.",5,봉은사,0
209,wireless_in_CA,거대한 사원 단지,우리는 단지 적당한 크기의 산림 지대 위로 펼쳐져있는 사원 땅의 작은 부분 만 볼 수있었습니다. 이것은 현대 문명이 주변에서 자라나면서 특이한 장소였습니다. 원래 사원 건물의 대부분이 수년에 걸쳐 파괴되어 재건되어야한다는 것은 불행했습니다. 여기서 운전할 수있는 주차 공간이 많이있었습니다. 그러나 대중 교통은 여전히 COEX Mall과 같은 많은 주요 명소와 가까워 가장 좋은 방법이었습니다. 사원으로 이어지는 길은 꽤 보였던 화려한 종이 제등으로 덮여있었습니다. 우리가 주된 성전 건물에,5,봉은사,0
210,Lili S,절,"방문 할만한 가치가있는 곳, 도심 한가운데있는 사원, 코엑스 몰 (Coex Mall) 바로 건너편에있는 사원. 매우 큰 사원이며 템플 스테이도 제공하여 명상을 연습합니다.",4,봉은사,0
211,jolav12,아주 좋은 사원,"나는 일몰 주위에 여기에 있었고, 정말로 그것을 즐겼다. Buddha의 생일 동안 아직도 장식 되었기 때문에 사원은 중대하게 보였다. 그것은 너무 조용했습니다. 거의 아무도 없었습니다.",5,봉은사,0
212,Zee,돌아와서 고마워!,이 장소를 다시 방문하고 화려한 등불을 바라 보는 기회를 가지기를 기쁘게 생각합니다. buddha를 목욕 할 기회는 또한 컸다! 성전은 혁신을 겪고있는 것 같습니다. 노인들에게 좋은 지하철역에서 도보 거리.,4,봉은사,0
213,Megan Catherine,번화 한 도시의 빠른 오아시스,경내는 평화 롭고 아름다웠습니다. 우리 탐구 중에 외치는 승려가 있었다. 계속되는 공사도있었습니다. 차는 맛있었습니다. 제공되는 몇 가지 templestay 프로그램이 있습니다. 조용하고 존중하는 한 대부분의 지역을 방문 할 수 있습니다. 방문할만한 가치가있었습니다. 그것의 많은 것이 더 새롭고 콘크리트의 제비 뽑기 이었지만 나는 그것이 전체적인 아름다움으로부터 산만 해지는 것을 didnt하는 것을 안다. 60 년 전 전쟁의 중심이었습니다. 완전히 origonal되지 않는,5,봉은사,0
214,sashkello,"좋은 tample,하지만 그게 좋지 않아.","어쩌면 나는이 많은 것들을 보았을 때 조금 부끄러움을 느끼기도했지만 감동하지 못했습니다. 건축은 아름답지만 잊혀지지 않습니다. 예외적으로 독특한 것도 없습니다. 또한 모든 것을 함께 맞추는 방법에 감탄하지 않습니다. 즉, 일반 계획이 부족하고, 마치 한 세트의 복잡한 건물처럼 느껴질 때뿐입니다. 정원으로 공간을 채우는 것 대신에 먼지 투성이의 보도는 또 다른 문제입니다. 그것은 일본에서 본 것에서 한국의 사원을 분리하는 것처럼 보입니다. 전반적으로, 불교 사원에 가본 적이 없거나 한 두 가지만",3,봉은사,0
215,DavidG897,밤에는 마법,"예술적으로 그려진 (아마도) 종이 모델이 많았 기 때문에 장소는 조명을 받았습니다. , 그리고, 우리는 수많은 상과 많은 더 작은 조각상 (와우 순간)에 둘러싸이고있는 Buddha의 매우 큰 상과 함께 정상의 아름다운 원형 경기장을 보았다",5,봉은사,0
216,Jek L,고요하고 평화로운,"봉은사는 분주 한 지하철의 한가운데 집행 유예를 제공합니다. 우리는 단지 몇 분 동안 만 계획했지만 우리는 30 분 이상 머물렀다. 그것의 근거는 잘 유지되었고 매우 평화로웠다. 그것은 일종의 나 나라, 일본을 떠올리게합니다. 그것에는 몇몇 사원 및 큰 Buddha 동상이있다. 우리가 거기에 갔을 때 랜턴 페스티벌이 개최되어 흥미로운 장소가되었습니다. 당신이이 지역에 있다면 반드시 방문해야합니다!",4,봉은사,0
217,Véronique G,더 좋을 수도있다.,이 장소가 주차장이 없으며 종교 공간을 존중하는 편이 좋다면 강남구의 중심부에 작은 숲과 언덕이있어 좋을 것입니다.,3,봉은사,0
218,Wanderer3247,좋은 빠른 방문,"나는이 사원에 멋지고, 빠른 방문을했다. 일어난 랜턴 축제가 있었을 때 나는 거기에서 우연히 마쳤다. 그래서 그것은 매우 아름다웠다. 내가했던 누구나는 어떤 진짜 지시 또는 가이드 (최소한 내가 보았던)가 없기 때문에 주위에 이상하게 여기고 있었다. 그러나 그것은 아름다운 땅과 사원을 보는 데 충분했다. 지하철 및 기타 명소와 가깝습니다. 근처에 있으면 들르는 것이 좋습니다.",4,봉은사,0
219,Michelle R,아름다운,매우 조용하고 평화로운 곳. 이 건물의 그림은 놀랍습니다. 여러 호텔에서 도보 거리 내에 있습니다.,4,봉은사,0
220,witaka,멋진 메인기도 홀,"매력적인 분위기의 사원, 에너지 넘치는 도시에서의 좋은 휴양지. 주요기도 홀 및 오래 된 청동 종소리에 Budda의 세 나무 동상.",4,봉은사,0
221,LadyMiyeon,언덕 기슭의 거대한 불상이있는 멋진 사원,이 사원은 지하철에서 멀지 않은 곳에 있습니다. 성전은 차분하고 평화 롭습니다. 성전에는 큰 불상이 있습니다. 봄에는 벚꽃과 목련이 피어 있습니다.,4,봉은사,0
222,Jinny J,아름다운 사원,우리가 갔을 때 벚꽃이 만발하여 그림 같았습니다. 화려한 등불은 모두 아름답고 감동적이었습니다. 왜냐하면 그들은 모두 진심 어린기도를 의미했기 때문입니다. Starfield Coex Mall 맞은 편에 있습니다.,4,봉은사,0
223,Kat,평화 롭고 행복한,"항상 집 주변에있는 봉은사를 방문합니다. 방문했을 때 얻을 수있는 평화로운 분위기를 좋아합니다. 비록 그것이 도시의 한가운데에 있지만, 나는 봉은사에가는 도시에서 벗어날 수있는 것처럼 느낍니다. 요즘에는 꽃이 피었습니다. 너무 늦기 전에 빨리 가라. 나는 2 주 전에 갔다. 아직 꽃이 너무 많지는 않았지만, 아름다웠다. 그들은 카페를 열었는데, 나는 전통적인 오미자 차 (좋아하는 것)와 한국의 쿠키를 즐겼다.",5,봉은사,0
224,sid888333,거대한 동상이있는이 사원으로의 자유로운 입구,이 성전에서 성전에 머물 수있다. 입장료 없음 내부에 수도사가있다. 그들도 거대한 주차 공간을 가지고있다.,5,봉은사,0
225,Globspotters,한국 사원,사원에 아주 쉽게 접근 할 수 있습니다! 도시 밖에있는 장소의 가장 큰 장점은이 장소가 기후에 많은 영향을 미칠 수있는 방문객이 그렇게 많지 않다는 것입니다. 한국에서 너무나 인기있는 많은 사원 중 하나입니다. 여기서 우리는이 장소의 분위기를 보존했습니다.,4,봉은사,0
226,L. Lee,시작된 아주 좋은 생일 축하 의,강남 에 위치한 코엑스 몰 바로 앞. 사랑스러운 장소로 꾸며진 다채로운 살리지. 이 아름다운 사원 주변을 걸어 다니는 화창한 날.,5,봉은사,0
227,Twocorgis,평화의 한 가운데에 도시,복잡한 곳은 강남 이 아름다운 사원 이다. 이 때 의 마당 안쪽으로 인식함. 나는 사람들이 예배 를 본 성가 일어났다. 다채로운 영화 입니다 다음 단계를 맨 위에있는 수천개의 흰색 laterns 소원과 기도 많이 자이나교의 을 하늘이 가깝습니다. 이 사원은 794 년의 현재 위치로 옮기고 투어는 (1500 의). 많은 역사. 나는 사랑 하기 정말 좋은 곳이고 연습 요가 명상을 정기적으로 방문할 수 있나. 이 이미 강남 여행을 참조해야 합니다. 이와 같은 멋진 현대 백화점 에서 쇼핑을 몇,5,봉은사,0
228,Yappas,사원을 방문할 수 있는,"아주 적은 시간이 있다면 - - 이 사원을 방문할 수 있는. 그런 오아시스 경우 미리 문의 숙박 시설까지 제공해 줍니다. 서울에 있는 강남에서 하루를 묵었기 때문에 조직에서 버스가 바로 (20 분 소요) 남대문 직접 강남 중앙 - - 점심. 걸어갈 수 있는 무덤까지 2 kms (bonguensa 에 있는 방법) 세종 정도 지하철을 타고. 저는 따뜻한: 지하철을 타 ㅆ습니다. 무덤을, 우리는 걸어서 5분 정도 걸리는 지하철 한 700 지하철을 타면 사원 bonguensa. #1 팁: 서울",5,봉은사,0
229,Jeffrey S,가운데에 있는 아주 멋진 사원의 분주함 입니다,이 경우는 남쪽으로 강을 중지해야 합니다. 사원의 연습. 이에 사람들은 수도승 worshiping 잠들곤 했어요. 커다란 몸을 탐험하고 있는 곳.,5,봉은사,0
230,nilintentum_reliquit,인상적인 조각상과 작업 절,"부처 상을 큰 흥미로운 살리고, 불편함을 느끼기 때문에 해당 하는 작업 사원 내부 모습. 외부 인사동에 절은 매우 유사한 즐거움. 매년 이맘때에는 lotus 서비스는 보너스 였습니다. 올림픽 공원 이나 강남 지역 방문 쉽게 결합, 두 가깝고. 이 리뷰가 도움이 되었습니다 감사합니다 투표 수 없습니다.",3,봉은사,0
231,Matthew J,바쁜 도시 이 동의함을,"운이 좋게도 절이 있는 곳 없이 눈과 볼 수 있습니다. 번화한 지역의 중심에 있는 정원을 바라보는 것이 서울의! 정원은 아름다운 것이지 이 길 건너에 있는 컨벤션 센터. 저희는 걸어서 1시간 이 있습니다. 실제로 눈 덮인 나무들이 매우 낭만적 였습니다. 이것은 정말 좋은 모임에서 길을 건너면 쇼핑 지역 및 휴식을 취하기에 바쁜 사원. 바쁜 하루를 보낸 대신 추천합니다 점점 자리에서 참조해야 합니다. 만약 컨벤션 센터에서, 시간을 가지고.",4,봉은사,0
232,Neda S,템플,절은 조용하고 평화로운 도시 중심부 (같은 다른 모든 것들은 서울 시내. 평화로운 않습니다). 사람들이 있기 때문에 기도 합니다. 방문해 볼 가치가 있었습니다. 제가 좋아하는 문화와 역사. 나는 이 사원의 4 5 마인드풀니스 을 제공합니다. 지하철 역 에서는 이름이 나같은 사원 거였어요. 여기에 쉽게.,3,봉은사,0
233,Melanie N,반나절 투어,"Half day tour 에 포함되어 있는. 코엑스 센터 근처에 본 아쿠아리움에 가면 좋습니다. 하지만 갈 시간밖에 없다면 한 사원을 조계사, 최고 사원",4,봉은사,0
234,Aprille R,한국 가상화와 감이,한국인들이 놀라워 하고 여러분 이 절에 있는 나. 조용하고 편안한 곳이었어요. 좋은 점도 많고 사진.,5,봉은사,0
235,JensinaB,편안한 장소,"이 곳은 아주 조용하고, 아름답고 편안한 곳. 친구들과 함께 걸어갈 수 있는 강력하고",5,봉은사,0
236,429Happy,환상적인,매우 조용한 영적인 방문 plave. 아주 특별한 불상 였습니다. 멋진 그림 이 있다.,5,봉은사,0
237,Melinda G,이른 아침에 방문,아름다운 정원과 좋은 곳을 보고 전통적인 절 과 함께 현대적인 도시. 저는 가서 아주 이른 아침 이 되어 점점 방문자가. 제가 이 매우 바쁜 하루 중에는 이른 저녁에 받을 수 있습니다. 저는 20분 이상 이 필요하지 않았다 할 시간.,4,봉은사,0
238,shpesft,서울의 평화로운 구석,다양한 리뷰를 읽고 있는 사원을 방문하는 것이 후회하지 않았다. 가장 조용한 곳에 위치하고 있습니다. 잊지 말고 큰 불상 뒤에 내려다 보이는 사원을 방문하여 합니다. 정말 조용한 장소를 방문할 때,5,봉은사,0
239,Maggie K,아름답고 독특한!,"저는 서울에서 2주 동안 내가 좋아하는 중입니다! 임의의 운을 강남 산책 였다. 아름다운 지역 사람, 영적인 장점 중, 감사합니다 수 있습니다!",5,봉은사,0
240,Ruben R Mizrahi,평화,"저는 매우 심각한 다음 정보: 지구 상 가장 평화로운 장소 중에 하나일 수도 있습니다! 불교 또는 것인지, 이 곳을 찾아 휴식을 취하기에 자신 또는 및 연결 누가 무엇을 표현하든지 수 있다고 믿고 있습니다. 그냥 일반 및 관련 규칙을 따라야 합니다 (신발을 신지 나같은 위치에). 제가 발견한 흥미로운 행사 방식과 영적인 매우 복잡한 나타내는 모든 에 둘러쌓인 이 모던함.",5,봉은사,0
241,Clyde L,아름다운 사원 의 도시,"우리는 걸어서 5분 만에 코엑스에서 때문이다. 사원 건물은 언덕의 한쪽에, 서비스 및 도시의 전망. 벚꽃 은 어떤 증백 더 분위기가 블룸. 우리는 너무 늦게 구경시켜 주는 즐기지 않다니. 코엑스 를 간다면 가치가 있습니다.",4,봉은사,0
242,sammyguy,도시의 한 가운데에 고요한 안식처,"이 궁전은 경북 궁역 보다 훨씬 작지만 기분 좋은 나무들이 더욱 더 많이 돌 정원. 메인 홀 은 놀라울 정도로 작은. 시간이 있으면 꼭 한 팰리스, 경북 궁역 가 시청할 수 있지만 주변 지역, 평화로운 산책을 할 수 있는.",3,봉은사,0
243,mariaortiz,"조용하고, 아름답고 평화로운 곳","제가 이 사이트에 서울 라테스톤을. 보고 싶은 배우 에 대한 일반적인 한국 문화에 불교 사원. 절대적으로 멋진 이 곳을 찾았습니다. 웅장한 건물, 불상 의 숨은 거대한 조각 상. 나의 시간을 내 하기도 매우 편안하게 산책하고, 모든 사람들이 자유롭게 구경을 다하고 일 수 있습니다. 조용한 장소를 찾는다면 훌륭한 방문.",5,봉은사,0
244,ajcricket,어번 오아시스.,투어를 부탁 드립니다. 지금보다 더 많은 걸 배울 수 있을 경우 그냥 산책. 내가 좋아하는 한 친구가 될 수 있습니다 하고 그냥 새 파일을 만듭니다.,5,봉은사,0
245,giuliasani,서울 내 즐겨 찾기,"나는 이 곳에 두 번 방문 했습니다. 특별한 사원은 독특한 분위기와, 모던함 과 전통의 사이. Dell의 기업 정신 입니다.",5,봉은사,0
246,TravelerS615,독특한 경험,"제가 제일 좋아하는 곳이 오. 궁궐에 서울에서 하는 작업이기 때문에 더욱 흥미롭지만 사원은 사원이 다. 구내 및 숭배 게 일어났다. 사람들이 큰 소리가 들리고 부처님 을 향해 일어났다 다시 잠들곤 했어요 슬펐던 호텔의 메인 예배 를 위한 공간. 저는 몇 일 전에 국립 대학 입구에 있는 사원 들 시험 디톡싱에. 할 수 있는 에너지 를 한 곳, 하지만 정말 평화로운.",5,봉은사,0
247,Prapti B,좋은 도시를 떠나 대도시 네스,짧은 방문이었지만 좋은 주말 동안 밤을 보낼 수 있는 소리가 들려 명상 에 대해. 하지만 수 있는지 확인합니다.,4,봉은사,0
248,John M,추운 날 한 가지,"충분히 좋은 곳에 가면 볼 수 있습니다. 이 도시의 중심에 있는 작은 마을. 바람이 부는 추운 날씨에 가는 날이 완전 하지 않았다. 코엑스 에 있어서 터지는 경우도 있고, 또한 따뜻한 날, 살펴보겠습니다. 무료 입장.",3,봉은사,0
249,Zhenia S,인상적인!,아름다운 사원 이다. 아주 평화롭고 아름다운. 강남 지역에 머물 가치가 있는 체크 아웃,5,봉은사,0
250,Vasanthi70,절에 둘러싸여 있는 도시,쉽게 갈 수 있는 신전 출구 동일한 이름을 가진. 이 도시는 아름다운 사원 으로 둘러싸여 있다. 방문할 가치가 있다. 거대한 동상 이 있는 불상 뒤에 놓치기 쉽다.,5,봉은사,0
251,cstravel2016,놀라운,멋진 사원이 다. 무료 입장. 아름답고 경치 좋은. 사람들은 매우 친절했고 도움이 있습니다.,5,봉은사,0
252,imathi,오래된 사원 에 있는 도시,"봉은사 에 가까운 도심에 있는 비지니스 센터. 아름다운 복잡한 불교 사원 의 거대한 공원. 조용한, 많은 사람들이 기도를 관광객 전용. 편히 쉴 수 있게. 제가 방문 할 수 있고 조각 전시.",5,봉은사,0
253,DevourTheWorld,매우 전통적인,"꼭 가봐야 할, 사원 이 기 때문에 아직 사용 의 위대한 전통적인 자이나교의 본 다니지. 또한 좋은 복잡한 도시 에서 휴식.",4,봉은사,0
254,tumchin24,아름다운 사원,"아름다운 사원 의 budhist 천 년 이상, 가까운 봉은사 역 (지하철 9) 방문",4,봉은사,0
255,khoedebecke,놀라운 무료!,"놀라운 오후 에 가족과 함께 보냈습니다. 정말 많은 것을 볼 수 있는 이 시간 들을 할 수 있다! 꽃, 살리지, 작은 여러 사원들이 가볼 만하다. 이는 코엑스 몰 바로 맞은편에 위치.",5,봉은사,0
256,Allyson N,사랑스러운 도시에서 평화로운 장소,"아름다운, 평화로운 사원 코엑스 몰 바로 건너편. 3 열에 완벽한 장소여서 방문 때는 제트 - 지연 시간 일찍 깨 ㅆ습니다.",5,봉은사,0
257,Andrew Sim,아름다운 풍경.,아름다운 풍경. 좋은 날씨와 아름다운 마음과 좋은 조용한 한. 축복받은 곳이 있어서 다행이 사원 및 한번.,5,봉은사,0
258,Scott A,정말 멋진 경험!,"오래된 거대한 아시아 성. 역에는 박물관이 있고, 이 곳은 여전히 공사 중이지만 일부 때문에 많은 거대한 보",5,봉은사,0
259,Bitasta,크라운 의 보석,"이 불교 사원, 아, 나는 서울에서 가장 큰 증거. 1200 년 이상, 이 곳은 깨끗하고, 아름답고 정교하게 보관 매력적인 이었어요. 수 있는 일에 의식 및 chants 메인 홀, 여기에 더 많은 시간을 보내고 싶고.",5,봉은사,0
260,MichaelYew,사원을 방문할 쇼핑,"강남에 있는 봉은사 구역, 관광객들에게 매우 인기 있는 사원이 다. 답변하기 는 내가 문 바로 앞에 지하철 역 (봉은사) - 봉은사 단계로 이동합니다. 이 사원은 서울에서 가장 큰 사원 투어는 기간 했다. 사원을 방문할 후, 코엑스 몰 바로 길 건너에 있어요. 가장 밑에 있는 - 아시아에 있는 몰, 쇼핑하기 좋은 곳에서 식사 하는. 변경다른 쪽 끝을 직접 연결된 변경다른 지하철 역 코엑스 몰 수 있는 무덤을 방문할 유네스코 로얄. 그 후, 쇼핑 및 관광지가.",4,봉은사,0
261,edisupp s,봉은사,"말 그대로 길 건너편에 있는 봉은사 에서 코엑스 몰 아름다운 절 이 있습니다. 불리는 자동차 택시나 지하철 (모든 역 코엑스) 이 많은 한국인 사원 산이 다행히 지원하지 않습니다. 건물 내부 에는 아름다운 기능 등의 동상 이 종교적. 여러 가지지 복잡한 및 주변 건물들을 기억하지 않는다 / 몰랐지만 거의 모든 사원의 건축으로 한국 유사합니다. 솔직히 말해서, 몇 가지 예외 중, 한국에서 가장 절 보면 정확히 동일합니다. 이는 아시아에서 가장 큰 실내 쇼핑몰 상가 및 으로 둘러싸여 있다. 거주",4,봉은사,0
262,SwissFamilyAG,좋은 곳,"코엑스 바로 건너편 이 한 오아시스 찾을 수 있습니다. 가끔은 꿇고 일어났다. 모든 것이 한국어로 작성하지 않는 불교, 따르는 것도 불가능 합니다. 고요함을 즐기기 때문에 사원. 멋진.",4,봉은사,0
263,Sam,봉은사,아주 평화로운 곳. 영어 가이드 투어 사용할 수 있습니다. 도 무료 입장. 강남의 한 가운데에,5,봉은사,0
264,dkirsh,좋은 위치에 있을,"트립어드바이저 호핑된 택시를 기반으로 추천 실망시키지 않았어요. 아 몇 시간, 쉽게. 아름답게 유지 이다. 조용한, 고요한, 극복할 여행자 (적어도 없는 날 방문한) 의 중심에 있는 보석과 같은 곳입니다.",4,봉은사,0
265,Song L,"서울에서 가장 오래된 사원 으로, 매우 큰 불상 들이 기도를 할 수 있습니다. 에 당신이 존경 했습니다.","좋은 곳을 방문하는, 평화롭고 조용한, 아주 중요한 거대한 공간 및 하고 기도 하면, 메모리 및 사진을 가지고 와. A, 우리를 위해.",5,봉은사,0
266,bethaniaphung,아름다운 장소,"저는 봉은사 부처에 있었고 축제 수 있습니다. 그래서 며칠 동안 많은 사람들은 축제를 개최 하러 와서, 그 소원 도 적어 그 위에 걸려 있는 종이 문서 및. 이 사원은 도시의 중심에 아름다운 곳 입니다. 주변에 높은 건물을 볼 수 있어서 이 사원, 그리고; 그냥 매력적이다.",4,봉은사,0
267,Amy B,아름답고 평화로운,"강남에 있는 한, 이 평화로운 장소를 돌아다니며 즐길 수 있는. 저는 불교 사원을 볼 수 있지만 다른 을 즐기는, 풍부한 역사와 전통 의 전체 수. 현재 공사 중이지만 아직 본 평화로운 보통 이 아닙니다. 방황 하고 있는 작은 예배 를 위한 건물을 보고 놀라운, 거대한 동상 이다. 무료로 제공되는 코엑스 쇼핑 지역이 있기 때문이다.",4,봉은사,0
268,Riki K,편리한 곳에 위치 해 코엑스 몰,"무료 입장 및 무료로 제공하는 많은 건물이 있습니다. 하지 않은 건물 안으로 들어가, 이후 서비스를 사용할 수 없습니다.",4,봉은사,0
269,kitty m,평화로운,이 평화로운 오아시스 의 한 가운데에 있는 완벽한 현대적인 도시입니다. 이 아름다운 연못과 물과 휴식이 statures 활송장치에. 공사가 진행되고 있어서 서비스 제대로 쳇발 두번째입니다. 큰 아이들이 사진 촬영을 할 수는 없나. 할 수 있는 작은 커피숍을 밖에 있는 진짜 좋은 커피와 간단한 간식과 음료 인입구.,5,봉은사,0
270,Purplepinay,시내 중심에 있는 오아시스,"모든 참석자의 회의를 코엑스, 그리워 사원들이 있는 것은. 바로 맞은 편에 코엑스 북쪽 입구. 이 밖에서 안에서 아름다운 인상적이다. 있는 입장료는 없습니다. 저장 및 자원 봉사 가이드가 작은 불교의 입구에서 텐트를 치고 있다. 내 의도 이 기 때문에 가이드를 포기하고 일부 자동 되비침. 제가 갔을 때에는 ""서비스"" 하고. 업계 최고의 전문가 가기도 와 명상을 하는 한 그룹의 노래. 음악을 통해 들어 노래 할 수 있지만 / 걸침기구 자동 반사 로 인하여 근거한 음악이 도움이되는. 많은 사람들이",5,봉은사,0
271,ChunChunMaru,봐야 쳇발,"강남 지역에 가면 꼭 봐야 할 곳이다. 좋은 건물과 동상 이 있어. 기억은 존중하는 사람들이 성지 를 방문했을 때. 강남 지역 내 변경다른 이벤트를 사용하여 결합할 수 있습니다. 예를 들어 제가 올림픽 공원, 그리고 코엑스 몰, 이 쳇발",5,봉은사,0
272,helendA7451SW,숨을 고르고,얼마나 아름다운 역사적인 날 비가 오는 바람에 문화가 있었으면 좋겠다 하는 화창한 날 오 오 멋진 날씨!,5,봉은사,0
273,kchmy,고요한 도시,"주변은 매우 아름답게 장식 된 사원. 볼 수 있는 입구에서 피어랑, lotus 전전자. 꽤 많은 사람들이 기도를 하고 모든 장소에 평온함을 다하고 잠들곤 했어요.",5,봉은사,0
274,nurtleturtle,거대한 불상,"이 사원은 가까워서 호텔을 체크 아웃할 수 관광. 가장 인상적인 찾을 수 없습니다. 대부분 문을 닫았고, 꽤 많은 파티셔닝 - 아마도 그들은 축제를 하는 사람이 있나? 이 거대한 불상 이 위치한, 하지만 그보다 나는 검색하는 추천하지 않습니다.",3,봉은사,0
275,Tal288,그 중 가장 아름다운 사원이나,"할 말이 많지 않은 것 - 방법 가치 로는 gangam. 아침 이른 시간에 가서 노래로, 또는 더 나은 아직 -- 할 쳇발 숙박! 이 놀라운.",5,봉은사,0
276,amichemie,조용하고 고요한 신,"저는 서울 여행 동료나 공식이 있었습니다. 저는 회의에 있는 코엑스 몰은 많은 사무실 같은 것들, 유명한 코엑스 아쿠아리움, 브랜드 상점, 등 이다. 저는 개인적으로 매우 관심이 하기에 종교적인 장소를 방문한 사원 bonguensa 종교 국가. 나는 어떻게 이 같은 다른 나라의 구안은 귀족 로드 입니다. 따라서. 나는 이 곳에 방문하기 로 결정하고 코엑스 몰에 가까웠다. 내 동료를 계속 방문할 수 있습니다. 이 곳에 들어서는 순간적으로 느낄 수 있는 매우 조용하고 있었다. 입구에 식물들이 어디를",4,봉은사,0
