,u_id,title,review,u_rate,place_name,p_id
191,eoto34,좋아요 !!,공원 좋아요 뛰어놀기도좋고 근처커피집도 많이있어요! 자전거나 보드타면딱좋은곳이네요 !!!!,5,올림픽공원,12
192,이안팍,넓어서 좋다,정말 넓다 인라인 타는 사람이 많고 자전거 대여해서 한 바퀴 돌 수도 있다 주말에 가족 산책하기 좋은 장소이다,5,올림픽공원,12
193,seongjins2015,따로 갈계획없이 봉사활동하러 잠깐 들름.,따로 갈계획없이 봉사활동하러 잠깐 들름. 올림픽 공원 역시 지하철로 이동 편리함. 넓디넓은 공원에서 친구 여럿 모여 런닝맨 한판!,4,올림픽공원,12
194,Doogangs,이젠 어느덧 옛날 이야기가 된 곳,가볍게 가족들끼리 보내기 좋은 곳 여러공연장과 일부종목의 스포츠관람이 가능하지만 올림픽공원이라는 특별함은 느끼기 힘들다,3,올림픽공원,12
195,NiceBob,걷기 아주 좋은 곳,예술적인 조형물이 군데군데 많이 있습니다. 장소는 아주 넓어서 주변을 걷는데만 2-3시간이 걸립니다. 내부로 들어오면 경기장 들이 많이 있는데 조용히 보낼 수 있는 곳이라고 생각합니다. 또한 소마미술관도 있어서 미술에 취미가 있다면 관람하기에도 좋은 곳이라고 생각합니다.,4,올림픽공원,12
196,seunghoonl627,"엄청난 넓이, 다양한 시설","올림픽 기념관, 소마미술관, 백제박물관 등 올림픽공원 내에서 즐길 거리는 무궁무진하다. 물론 잔디밭에서 뒹굴거리기만해도 충분히 즐겁다. 하지만 여름에는 상당히 더워 산책도 힘들 듯.",4,올림픽공원,12
197,fairy551,올림픽공원,올림픽 공원은 집근처라 자주 갑니다. 환경조성이 너무 잘 되어있고 주변에 먹거리도 좋습니다. 꼭 한번 놀러가세요.,5,올림픽공원,12
198,abulapia,여유롭고 넓은 공원,넓고 여유로운 곳이다. 여러군데 문을 중심으로 건너편과 주변에 맛집과 카페들이 풍성하다. 공원 자체의 볼거리는 많은 편이 아니다. 남이문에 한성백제 박물관을 빼놓지 말자.,4,올림픽공원,12
199,ledzpl,산책하기 좋은 올림픽 공원,반려견이나 아이와 함께 산책하기 아주 좋은 곳 입니다. 공연이나 다른 이벤트 등 볼거리도 있구요. 그늘이 많지는 않아서 여름에는 모자나 선크림이 필요합니다.,3,올림픽공원,12
200,Jung,가족 공원,"다양한 행사와 문화공연, 넓은 공원길을 산책하다 보면 저절로 송파구에 살고 싶어집니다. 가족들과 산책하기 좋아요.",4,올림픽공원,12
201,redinoct,올림픽 공원 계절밥상에서 식사후 산잭하기 좋은 곳.,올림픽 공원내 계절밥상에서 식사을 하고 공원내 광장에서 아이들이 킥보드를 탔다. 가을에는 올림픽공원에서자전가나 스케이트보드 등을 타는 사람이 꽤 많다. 산책하기 좋은 곳이다.,4,올림픽공원,12
202,쏘쏘양,올림픽공원,"깨끗하고 넓음. 역에서 가까움 (몽촌토성역, 올림픽공원역) 돗자리를 가지고 소풍하기에 알맞음",4,올림픽공원,12
203,ChaeWoo Lim,여러가지 볼거리와 산책을 즐길 수 있는 공원,"올림픽 공원은 서울에 동남쪽에 있습니다. 8호선 몽촌토성역, 5호선 올림픽공원역이 있습니다. 드넓은 공원에 호수, 잔디, 박물과, 체육시설 등이 있으며 체육대학도 옆에 있습니다. 평일에는 소풍이나, 단체활동으로 많이들 찾으며, 주말이면 사람들이 피크닉 장소로도 활용됩니다. 드마라 촬영으로도 유명한 장소들이 많으며, 웨딩사진도 이곳에서 많이 촬영을 합니다. 복잡한 시내관광에서 벗어나 자연과 함께 산책하고 나만의 시간을 갖는것도 괜찮을것 같습니다.",5,올림픽공원,12
204,진섭 안,올림픽공원,올림픽공원은 서울 송파쪽에 위치한 대한민국 대표 공원입니다. 드넖은 부지에 전시장이며 운동장들이 위치하고있어 피크닉 가기에 안성맞춤입니다.,4,올림픽공원,12
205,xiapapa,서울 동쪽에서 산책하기에는 이만한 곳도 없어요.,"제가 올림픽 공원 맞은편에서 십년 넘게 살았었습니다. 해서 올림픽 공원 짓는것도 보고 첨부터 오래 돌아 다녔는데요. 고궁이라던지 박물관이 서울 도성 안쪽에만 있고, 서울 동쪽에는 롯데월드 말고는 딱히 랜드마크랄게 없는데 올림픽 공원을 추천할 수 있겠습니다. 주말에는 주차가 좀 힘든데 기왕이면 대중교통(전철이면 '몽촌토성역'에서 내리시고요)을 이용하는게 좋구요. 공원 안쪽에는 광장 근처 말고는 먹거리를 파는 노점이 없으니 마실 물과 작은 돚자리 정도는 챙겨서 움직이면 좋습니다. 너무 넓어서 걷다",5,올림픽공원,12
206,sang cheol h,걷기 좋은 공원,올림픽 공원은 규모가 상당해서 걷기만해도 꽤 시간이 걸린답니다. 가족과 친구와 또는 연인과 함께 걷기 좋은 곳이라 생각해요 주위에 식당들과 카페들도 많아서 먹거리 걱정도 없네요,5,올림픽공원,12
207,채예지,"가족, 연인을 위한 최고의 휴식처","올림픽공원은 사계절이 아름다운 공원입니다. 평화의 광장 주변은 자전거나 인라인스케이트를 타기 좋고, 소마미술관 주변은 돗자리 펴고 한가하게 쉬기에 좋고, 88잔디마당 주변은 아이들과 함께 공놀이도 하고 뛰어놀기에 좋고, 올림픽공원을 방문할 경우는 먼저 맛있는 음식과 돗자리를 꼭 준비하세요. 지하철 8호선 몽촌토성역에 내리면 바로 평화의광장이 나오구요. 자전거를 타고 와도 너무 좋습니다.",5,올림픽공원,12
208,민영 김,넓고 탁트인 공원!,"동호회 활동, 서울시 체육회에서 주관하는 명산 트레킹으로 인해 올림픽 공원을 가보았는데요~ 공원 한바퀴 돌면 시간이 꽤걸릴 것 같더라구요~ 넓어서!날씨 좋을때 돗자리 가지고 와서 잔디밭에 앉아서 구경도 하고 바람도 쐬고 좋을거 같아요! 중간 중간 편의점이나 치킨집, 카페가 있어 편의시설도 꽤 잘되어있는 편이었던거 같습니다~",4,올림픽공원,12
209,flash52,여러가지 볼거리를 갖춘 이곳!,"이곳은 정말 많은 사람들이 방문하는 곳 같다. 외국인들도 포함해서~~ 올림픽공원은 남문 동문 서문등등 여러 방면으로 출입이 가능하며, 산책하기에도 안성맞춤!! 또 이곳에는 여러가지 볼거리도 마련 되어 있어 가족끼리 와서 주말 시간을 보내도 좋은 곳인것 같다. 가까우면 자주 자주 와서 산책하면서 시간 보내도 좋은 곳 같다^^",4,올림픽공원,12
210,774nan,2015년 새해 첫날 해맞이 행사,작년부터 새해 해돋이 행사에 참여 ...각종 행사와 떡국을 맛볼수 있는 기회를 얻을 수있다..사람들이 상당히 많이 참석하기에 어린아이를 동반할때에는 조심해야 한다.,4,올림픽공원,12
211,라파,바람쐬기 좋은 곳,"어렸을 때 학교에서 그림그리러 많이 갔던 곳인데요 다시 가보니 여유있고 좋더라고요. 친구나 애인과 앉아 얘기하기 좋은 곳이에요. 가족단위에 사람들도 많이 오고, 탁 트인 곳이어서 좋습니다. 특별할 게 없기에 더 좋은 곳입니다.",4,올림픽공원,12
212,goodtripgo,한가롭게 산책하기 좋아요,서울 시내에서 산책하기 좋은 곳 중의 하나예요.. 계절마다 다른 주변 경치도 너무 좋구요~~ 특히 가을에는 파란 하늘과 너무 잘 어울리구요 도시락 싸와서 먹으면 정말 최고예요,5,올림픽공원,12
213,PeterJeong,주말에 산책하기 좋은 공원,"입구는 스케이트보드나 신기한 운동기구를 가지고 와서 연습하는 사람들이 있어요. 안쪽으로 들어가면 넓은 잔디밭과 운동할 수 있는 공간이 있습니다. 잔디밭에 누워서 책을 보거나 치킨을 시켜먹거나 하면서 주말 오후 시간을 즐기기 좋아요. 돗자리 깔고 있으면, 배달음식 전단지는 알아서 누군가가 나눠줍니다. 가끔씩 음악회 등도 하는데, 굳이 음악회에 참가하지 않아도 잔디밭에 누워있으면 은은하게 소리 들리는 것도 좋습니다.",5,올림픽공원,12
214,400성욱김,경치좋은 공원,한바퀴도는데 약 5키로정도로 기억. 외곽한바퀴는 평지로 되어있어 운동하기좋고 안쪽은 구릉도 있고 잔디밭도 있어 산책하기좋음,5,올림픽공원,12
215,동네복,도심에서 만나는 숲과 조형! 가장 공원다운 곳,"올림픽 공원은 평화문, 공연장으로 알려져있지만 작은 숲, 조각품, 숨겨진 경치가 아름다운 곳이다. 사진을 못올려 아쉽다",5,올림픽공원,12
216,kazunet,한겨울에는 힘들어요.,8호선 몽촌토성역을 나오면 바로 눈앞에 평화의 문이 보입니다. 원내는 아주 넓어서 산책하고 있는 사람들이 많았습니다. 역시 영하의 날씨에서는 천천히 볼 수가 없어서 다음에 따뜻해지면 천천히 시간들여서 보고 싶습니다.,4,올림픽공원,12
217,juuu4,콘서트,"제일경기장에 콘서트 보러 갔어요. 항상 택시타고 갔는데, 지하철 타보니 생각만큼 멀지 않고 편리했어요. 끝난 다음에 회장입구에서 호객행위하는 불법 택시에는 꼭 주의하세요. 대로에 지나다니는 택시를 잡는 것도 그럴려는 사람들이 많기 때문에 운에 달렸어요.",3,올림픽공원,12
218,GoChangingman,공원내 경기장에서 개최된 콘서트 갔었어요.,"모KPOP 콘서트가 있어서 작년에 이어서 다시 보러 갔어요. 이 공원자체는 아주 넓고, 지하철 출입구 근처에는 편의점이나 식당이 있어요. 단지 콘서트가 있는 날은 혼잡하기 때문에 주의하세요. 콘서트가 개최된 홀은 한국에서는 큰 홀 중에 하나지만 일본의 돔에 비교해보면 작아요. 일본무도관을 좀 작게 만들어 놓은 느낌이라, 아주 잘 보여서 오히려 만족했어요. 또 여기서 콘서트한다면 꼭 다시 가고 싶은 생각이 들게 하는 곳이에요.",5,올림픽공원,12
219,idisnot,사시사철 다른 모습으로...,"집이 근처인지라 자주 갑니다. 사시사철 다른 모습을 보여줌과 동시에 다양한 사람들을 수용하는 넉넉한 포용력과 넓은 공간, 그리고 공원과 함께 자라난 나무들이 편안함을 느끼게 해 주는 곳입니다.",5,올림픽공원,12
220,tastebeer,콘서트 보러...,"이 공원에 있는 체육경기장에서 열리는 콘서트 보러 2번 정도 갔어요. 지하철 올림픽공원역을 나오면 바로 공원이에요. 식당이나 편의점 등도 있고, 아주 넓어서 지역 주민들이 한가롭게 산책하는 모습도 볼 수 있어요. 단지 여기서 열린 콘서트가 2번 다 밤 11시쯤에 끝나서, 관객들이 전부 지하철역에 몰려가서 승강장이 사람으로 넘쳐흐르는 광경을 보게 됐어요. 지하철역 입구 근처에 택시도 많이 대기하고 있으니까, 거리가 멀면 택시 타는 게 좋을지도 모르겠네요.",3,올림픽공원,12
221,nldogbert,방문 기록,"올림픽 개최 지역은 서울 올림픽 때 기본 보기위해 해당. 많은 역사와 정보 및 올림픽 우승자. 좋은 시간을 보내고 하루 반나절. 근처에 롯데월드, 그래서 좋은 아이디어를 모두.",4,올림픽공원,12
222,Kezza2916,올림픽 공원 이 빛난다,"이 공원은 꼭 봐야 하는 모든 관광지. 조각 상어들은 아름답고 다양한 사람의 예술적 취향을 충족. 정원은 잘 - 유지됩니다. 박물관 등을 볼 수 있는 오픈하지 않은 월요일 되지 않은 다른 사이트로 이동한 것이지만, 저는 꼭 한 사람들이 다! 멋진 곳!",5,올림픽공원,12
223,yufliu505,시간이 있다면 좋은 경험,"이 공원은 조금 떨어진 곳. 저는 홍대에 있을 우리는 기억하고 있습니다. 하지만, 이 때문에 조용한 곳이 좋은 산책이나 자전거를 타고 거리를 벗어남 입니다. 많은 사람들이 볼 수 있어서 좋은 토지 의 활용 위해 이전에 수 있는 최신 올림픽 관련 뉴스를 듣고 전혀 사용하지 않거나 있었다. 제가 추천하는 자전거 이 기 때문에 너무 큰 지역 입니다.",5,올림픽공원,12
224,Izzy169,축제!,"저는 포스터를 본 재즈 페스티벌이 다. 거대한 군중 을 봤을 때, 우리는 매우 행복 했습니다. 휴식을 취할 수 있는 평화로운 곳이. 콘센트에 쓰레기가 놓여 있다. 그래서, 우리가 할 수 있는 축제!",5,올림픽공원,12
225,LaciG66,아침은 아주 좋은 공원,"서울에 처음 에 있는 일반적인 관광 명소들이 하고, 서울에 있는 올림픽 공원 에는 제일 좋은 곳이었어요. 이 떨어져 있는 조용한 오아시스 도시 서울 파빌론의 제공합니다. 이 인상적인 입구 에 있는 세계 평화를 놓칠 수 없는, 특히 밤에 아이들과 함께 부모님 플라자 칠 때 자전거 연 에너지. 작은 호수가 좋은 곳을 볼 수 있는 스토리지 시스템의 새 아침이나 시민 운동. 하이킹 경로가 풍부한 노인 이 함께 즐거운 하이킹을 아침 산책 나갑니다. 경우 의 분주함에서 벗어나 및 지역 과 관련된 사람들,",5,올림픽공원,12
226,amooali,좋은 곳,"올림픽 공원, 올림픽 개최 장소에 지금 의 우리를 생각 나게하는 서울 국립 그라운드.",5,올림픽공원,12
227,arapower,"즐거운 산책을 하고, 많은 곳 이지만, 바로 걸어 들어가면","우리가 가는 길에 공원을 가로지르는 롯데몰 과 전망대. 재미는 있었지만 안 보고, 길에 다른 것들을 쉽게 통과하여.",5,올림픽공원,12
228,429Happy,가장 즐거운,구조가 매우 인상적이었어요. 놀라운 조각들이 방문할 만하다. 호수 주변이 매우 포토 제닉.,5,올림픽공원,12
229,yipjcs88,큰 공원 은 산책,"올림픽 공원 에서 그리 멀지 않은 시내와 지하철 을 통해 쉽게 액세스할 수 있도록 지원합니다. 가장 눈에 띄는 부분은 입구에서 한 콘크리트 구조. 저도 4월 초에 매그놀리아 경관을 꼭다발과. 다른 공원에 있었다 현세 의. 굉장히 넓은 공원, 좋은 긴 거리.",4,올림픽공원,12
230,paul d,디자인은 생각 …,". 분명, 주어진 이유를 작성. 많은 사진을 찍을 작품에 잘 배치되어. 아주 인상적인 스타디움 (스타디아). 좋은 몇 시간 거리 - 자전거도 빌릴 수 있습니다.",5,올림픽공원,12
231,Amy P,위대한 역사 의,이것은 정말 좋은 위치의 올림픽 1984 볼 수 있습니다. 우리가 방문할 가치가 있는 전체 다.,5,올림픽공원,12
232,Mdecker17,훌륭한 건축 및 조경,이 공원은 좋은. 독특하고 흥미로운 조각들이 크고. 어린 아이들과 함께 가족 공원과 자전거를 타고 환상적인 연주. 많은 사람들이 주변에 걸어갈 수 있는 실행. 이 곳은 잘 관리되어 있고 나는 정말 오,5,올림픽공원,12
233,Deboracris,좋은 산책,"파크 beautiflu, 가치 및 산책 하기엔 너무나. 물이 보이고, 풀, 꽃, 잘 보존되어 있다. 플래그는 멋진 광장이나 불 에 관심이 있다면 그 의 물건.",4,올림픽공원,12
234,dlboehm912,할 정도로!,"팬에 올림픽, 마음이. 사람들이 할 수 있는 밀링 정보 제목 사진 이벤트. 올림픽 박물관 에 쓰이는 무료로 사용 할 정도로! 모든 정보는 성과 실현을, 뿐만 아니라 한국 선수들과. 입구 게이트 하는 멋진!",5,올림픽공원,12
235,Wingc633,큰 도시 녹화 지역,"큰 공원이 있어서 적어도 하루를 보내고 싶다면 투어에 공원 전체. 이 공원에는 많은 조각상, 또한 이 미술관, 큰 녹화 지역. Centeraapi 가기, 조깅, 자전거 및 피크닉 이 있습니다, 많은 카페와 식당들이 공원 내에, 피곤해 휴식을 할 수 있는 경우. 가격이 합리적이다. 저는 강력하게 권고 하기 때문에 트리 또는 공장 방문 이 없는 겨울 꽃. 나는 이 호텔에서 2017년 3월 19일. 화창한 날이 었습니다. 저는 매우 편안했고, 공간이 넓고 공기도 신선 하다. 그 날. 않고 많은",5,올림픽공원,12
236,Jay J,이 경우 너무 올림픽을 방문해야합니다,"거대한, 생활 - 난 아주 즐거운 시간 이 올림픽 팬. 건물과 부지가 매우 잘 되어 있으며 매우 맑은 지역 안내판이 이동할 수 있습니다. 기념비 적인 탐색 을 모두 올림픽의 역사 한국 medal 확인해 보세요. 하이라이트는 잠실 야구 경기장 였습니다. 나는 언젠가 또 다시 가 실제로 볼 수 있는 게임 플레이!",4,올림픽공원,12
237,SMLove226,"거대한, 아름다운 공원 을 무료로 즐길 수 있는 가족과 친구들과","너무 많은 것을 할 수 있는 아름다운 공원을 볼 수 있습니다! 남편과 저는 오후에 산책, 올림픽을 즐기는 테마, 야외 조각상, 노점상, 및 엔터테인먼트 옵션. 이 거대한 공원 이 많고 많은 사람들이 쉽게 오픈 공간 및 지원할 수 있습니다. 우리는 자전거를 빌려 오는 것을 수도 있는 동안 스쿠터를 빌릴 수 있고 페달 - 코치 제어 기능을 - 캐노피가 달린 그늘에서 사용할 수 있습니다. 점심을 먹고 소풍을 즐길 할 수도 있고 여러 잔디 영역 의자. 우리가 방문할 때, 우리는 올림픽을 돌아 - 박물관",4,올림픽공원,12
238,coke3721,방문하기 좋은 곳,"서울에 있는 올림픽 파크 로 여행 한 것이 다. 저는 그곳에 봄, 여름, 가을 및 겨울. 모든 계절에 방문하는 모든 사람들에게 적당 합니다. 이곳은 휴식을 취하기에 좋은 곳.",5,올림픽공원,12
239,Jmtnyn,많은 흥미로운 풍경을 볼 수 있는 아름다운 공원,"그런 그 가 한 음악 축제 - 제 남편과 저는 방문한 때는. 않는 것 들 이 기 때문에 하지 않은 티켓을 얻을 재생 및 로컬 / 한국 밴드 이었어요. 너무나 많은 사람이 확인할 수도 있지만 전체적으로 이 곳은 좌절 하지 않고! 우리는 호수에 앉아 있는 밴드의 연주 그곳들을. 정말 기억에 남는 경우는 저희가 서울로 다시 생각, 우리는 꼭 다시 방문할 기회가 있다면 올림픽 공원.",5,올림픽공원,12
240,piriot,환상적인 아침 에 대해 phographers,"고대 요새 좋은 산책 의 중간에 팍, 사용 후 바로 정문 왼쪽 계단을 오르고, 걸어서 의쉬크 주변 경치 좋은 투어는 2 km. 좋은 경험!",5,올림픽공원,12
241,windycity08,아니 불가능한 노인,"저는 작은 대비하는. 수를 하는데 지하철 중역들을 호도하고 있다기보다는. 내리지 후, 먼 길 을 걸으면 합니다. 이 거대한 주차장을 따라 걷다 (올림픽 공원 남문 주차장 및 사용할 수 있는 카페, 브랜드는 스타벅스나 커피 콩. 그리고 답변하기 하는. 만약 관광, 이 잃어버린 느낌. 현재 많은 스포츠 센터에 보시면, 같은 자전거 경주 장 테니스, 수영,? 모든 직원들은 별도의. 아, 이 정도는 무료로 제공되는 정부 "" 투어 버스 ""; 하지만 오늘 방문한 웹 사이트가 있는",1,올림픽공원,12
242,dingerbel,아주 좋은 자전거를 주차하고 편안한,"제가 기억나는 게임을 하게 된 1988 어떻게 말을 해 볼, 아니 100미터 의 최종 전체에 실망했습니다. 그 날 저는 서울 올림픽 공원 에 가 하고, 제가 이 마침내. 내 기억에 내 마음 단단히 포함된 출발 이 환상적인 공원에 산책, 각 조각들을 보기를 팀과 시설 을 계속 사용할 수 있습니다. 우리는 자전거를 타고 한시간 가량 오 및 주변에 커피 샵 중 하나를 사용할 수 있습니다. 올림픽 공원 은 함께 제공되는 멋진 곳에 처음 12 년 전, 가볼만한 가치가 있기.",5,올림픽공원,12
243,tatietm2015,목적지 입니다.,"올림픽 공원에 위치하고 있다. 지하철, 올림픽 공원 역 3번 출구 의, 올림픽 공원 의 기념비 볼 수 있습니다. 그게 아니라 강조 표시, 뒤에 있는 거리 모뉴먼트는 합니다. 큰 호수와 아름다운 나무 사이에 있습니다. 정말 좋은 오후 입니다.",4,올림픽공원,12
244,Joefred P,볼 게임 을 의,"여기에 게임을 볼 수 있는 전문적인 야구. 만약 야구 시합 시즌 동안에는 기회, 가족이 있고. 내 제안 - 이곳에 앉아서 격려 가 되는 섹션 (있는 경우 티켓을) 즐겁게 놀고. 많은 음식 또는 가족 이 두가지 옵션이 있습니다. 할 것이다",5,올림픽공원,12
245,dontbekhoi,영광스러운 가을에 잎!,"가장 마음에 드는 일이 있어서 오는 서울. 공원은 넓고, 아름답고 아주 잘 되어 있습니다. 입구 바로 옆에 있기 때문에 이에 대한 첫 번째 행은 거리가 유명한 노란색 을 나무 (잊어 버린 이름! ) 이었지만 멋진 공원 자체는 딱! 아주 평화로운, 좋은 산책과 피크닉. 작은 스피커에서 클래식 음악이 공원 에 나오는 귀여운 느낌. 이곳이 정말 좋았어요!",5,올림픽공원,12
246,Fish_EDI,산책하기 좋은 곳,"올림픽 파크는 좋은 조건이 지는 여전히 좋은 날 멋진 곳에 있습니다. 다른 지역이기 때문에 큰 공원 입니다. 아직 사이트에는 스포츠 시설, 자전거 대여 및. 올림픽 정신도 사, 게임 등 많은 사항들의 조각상, 거대한 아치 길, 각 민족의 깃발 과 돌 약품을 사용할 부분. 일부 나라들 도 더 이상 계속 할 수 있는 노스탤지아 좋거나, 여행자들에게 인기가 높습니다. 이 마지막 올림픽 게임이 많은 나라.",4,올림픽공원,12
247,Bixychix,"재미, 오픈 된 공간에 많은","즐거운 놀라움 이 있기에 지하철을 타고. 세 시간 동안이나 이곳에, 모든 것을 보시면 내 목록이 남아 있지 않았다. 많은 재미 에 흩어져 있는 조각상 (현대 미술) 부지 1988 올림픽 있습니다. 이 아닌지 개방적이고, 박물관 안으로 들어갈 수 있는 멋진 예외가 되지 않았다. 재미있는 활동 중 하나인 고대의 문 후 너무 많이 있어요. 신선한 공기, 아름다운 정원, 아동 카운티까지 가는 기차를 타는 것이 1200 wan.",5,올림픽공원,12
248,bethaniaphung,멋진 풍경,이는 보기 좋은 올림픽 공원. 자전거를 빌려 갈 수 있고 주변의 아름다운 풍경을 보면 패.,4,올림픽공원,12
249,Lynn G,아름다운 정원과 특이한 예술 작품,"우리 가족은 자전거를 고용 한다. 하는 생각을 한 시간도, 할 수 있는 조금 더 할 수 있다. 모두 즐거웠고 주위에 자전거 사용된 모든 다른 스포츠 홀. 좋은 뷔페 레스토랑에서 점심을 먹을 수 있는 다양한 현지 음식을 시도해 보았는데. 매우 합리적인, 한 것은, 영어가 아니기 때문에 항상 알고 먹을 수 있는 것은 하지 않았다",4,올림픽공원,12
250,ChunChunMaru,더 좋은 건 없었지만,서울의 올림픽 공원이 좋은 것이 사용할 수 있습니다. 이 곳은 오래된 것을 볼 수 있는 역사적인 스타디움 과 함께. 하지만 그보다 더 많은 것을 할 수 있습니다. 짧은 여행을 계획입니다. 서울시 수도 경통과 공원에서 이벤트 운 합니다.,3,올림픽공원,12
251,MBenzinger,특별한 아무것도,특별할 것 없는 이 곳. 그 때 다시 한 올림픽 한국에서 1988. 하지만 지금 여기 를 볼 수 있네요. 여행자가 없습니다. 해당 지역 주민들 에 있습니다.,2,올림픽공원,12
252,OISEAU_K,멋진 곳이 있어서!,"거대한 장소! 많은 아이들과 함께 가족들. 커피숍, 레스토랑, 작은 상점이 있습니다. 아름다운 나무와 잔디. 수영장에 가는 길에, (반나절 입장 6,000 KRW,=약 6 USD, 아침이나 오후 세션 세션을 선택할 수 있습니다). 나는 내가 할 수 있는 수영장을 즐길 수 있는 역에서. 이 수영장은 이용하는 올림픽 게임 1988, 수영장은 아주 재미 볼 수 있습니다. 했던 에너지. 나는 앉아서 책을 읽고 싶은 좋은 날씨 에서. 잔디가 대한 입력 겨울, 나는 알지.",4,올림픽공원,12
253,Hogandoc1,준비되고 있는,"이 곳이 최고의 여행이 될 것이라고 생각하는 자전거. 그들은 허용할 수 있는, 하고 싶은 많은 단계 저장할 수 있습니다. 우리는 한 시간 정도, 많은 건물 안으로 들어가 수 있지만, 축제같은 체조 경기장, 실내 풀, 등이 있습니다. 할 수 있는 기념품 가게 를 찾습니다. 많은 큰 동상 이 있다. 이 경로를 사용하면 곡면의지압봉 산책로 걸어 많은 종류의 돌, 나무, 등이 있습니다. 그 운동의 발. 인쇄 지도한다, 라고 생각하실 거, 영어를 못하면. 길을 따라 많은 음료 자판기가 있고, 공용",4,올림픽공원,12
254,Kane M,큰 공원,"9월 - 2016) 내 아들은 올림픽 공원 이었다. 전철을 이용하는 홍대, 걸어갈 수 있는 어린 아이들이 많고, 즐길 수 있는 올림픽 박물관 ""박물관 baejke"" (조각 공원 옆)... 둘다 무료! 소마 미술관 올림픽 으로 하지 않는 한 장소 또는 makevitto 많이 걷기 8yr 제가 오래 된.",4,올림픽공원,12
255,Sam,좋은 추억,서울에 있는 올림픽 파크는 거대한! 좋은 여행이 될 것이다 1988 대한 올림픽. 완벽한 사람들을 위해 할 수 있는 좋은 시간을 보낼 수도 있고.,5,올림픽공원,12
256,Anna L,좋은 공원,올림픽 공원은 녹색 영역에는 계속된 올림픽 스타디움 이 꽤 많아. 이는 현재 리오 올림픽 주변을 산책하는 것.,4,올림픽공원,12
257,Camfiend,센트럴 파크 동쪽의 작은 도시입니다.,서울의 다른 모든 접근 방식을 쉽게 할 수 있습니다. 주변에 레스토랑과 쇼핑 몰과 맛있는 음식. 산책하기에 좋은 공원이 면 시간 +.,5,올림픽공원,12
258,Elf L,아이들과 함께 멋진 타고 n 연결아암,즐길 수 있는 편안한 사이클을 타고 내 아이 시터 4에 공원이 있다. 본 푸르고 아름답지 scrupltures. 캡처 멋진 사진입니다.,4,올림픽공원,12
259,Taipei_Rider,세계 평화 가 gate 주변 구조를 볼 수 있습니다.,"이 공원은 올림픽 공원 역 근처에 위치해 편리한 서울역 또는 지하철 5호선 몽촌 토성 (mongchontoseong) 역에 가서 내려서 올림픽 공원 이지만 8. 실제로 몽촌 토성 (mongchontoseong) 역이 기 때문에 세계 평화 가 있습니다. 그 주변에 여러 가지 구조 (한 모든 플래그) 최고의 사진을 찍지 다. 이 큰 공원으로, 어떤 나쁘지 않다 단순히 풍경을 위해 휴식을 취할 수 있는 운동. 선택하면, 해당 시스템에 실제로 사용할 수 있는 피트니스 센터입니다.",3,올림픽공원,12
260,Flemming R,그냥 공원,"좋은 공원이 있어서 도시 중심부, 더 많은 것을 아니지만, 많은 표지판에 영어를 하지, 나는 무엇을 아는가 하는 문제가 좀 있어 돌아다니기에 또는. 좋은 점은, 놀라울 정도로 조용한 토요일 이 되어 있어요. 나는 긴 거리로 걸어서 아름다운 장소, 하지만 그렇게 많은 올림픽. 일부 스타디움 및 다른 건물이지만 주변의 박물관이 있습니다. 아름다운 일 이었고, 그래서 나 같은 느낌이 들지 않을 내가 멋진 공원에서 산책. 많은 길을 자전거 경로. 자전거를 대여할 수 있습니다.",3,올림픽공원,12
261,Anders80,지역은 산책,"우리는 공원 산책을 할 수 있어, 괜찮은 곳이고 휴식을 즐길 수 있는 풍경. 외로운 나무도 고르는 메인 분수. 트롤리와 자전거를 빌릴 수 있었어요 diffrent 공원 입구에 있습니다.",4,올림픽공원,12
262,Jessie P,음...,저희는 차로 다녀 오... 올림픽 링을 찾지 않았다. :( 있는 것은 없을 것 같은 느낌에 그 이전 올림픽 빌리지에. 간.,3,올림픽공원,12
263,Daniel A,나는 올림픽을 하기 때문에,"그런 다음 다시 계속할 것이 많지 않지만 이 올림픽 공원의 1988 경연회. 올림픽 박물관이 있기 때문에 여전히 볼라안테나. 을 하지 않으면 자전거, 준비를 할 수 있는. 이제는 좀 2008 베이징 올림픽 이 기 때문에 많은 사이트에서 20년 이상 발생한. 가장 좋았던, 한 사람은 밤에 음식을 사랑하고, 할 수 있는 수집되어 전 세계의 음식을 했고. 할 수 있는 즐거운 저녁이 전 세계 음식의 맛.",4,올림픽공원,12
264,Gianina S,"아름다운, 하지만 tthere 의 많지","아름다운 풍경과 좋은 공원의 구조 및. 하나 또는 두 개의 박물관을 방문할 수가 있는 것이 근처에 있어서. 자전거 대여도 있다, 라고 생각할 수 있습니다 가장 흥미로운 것은 이 작업을 수행할 수 있습니다. 하지만 전체적으로, 이 경우 주변에서 많은 올림픽 공원 및 작업을 수행할 수 있어야 합니다. 다른 어떤 것도 좋지만 사진 라테스톤을.",4,올림픽공원,12
