u_id,review,u_rate,p_id,review_en
Alexander K,"제가 먹어본 친구들이 외국인 이 곳은 여러 번 이라고 하면 어떤 것도 경험이. 특히 이곳의 음식은 매우 겸손하고 본격적인 식사 경험은 매우 독특한 스테이징될 수 있습니다. 사람도 많이 붐비지 않고 그곳을 피하는 것을 즐길 수 있는 이 독특한 장면이 붐비는 곳을 수백 개 먹고 마시는 동안 늦은 밤. 누구도 특별한 보석과 같은 곳을 추천하는 영업 종료 시간이, 진정한 한국 식당 및 문화 가 있는 첫 번째 발을 이다. 내가 개인적인 추천: 팬케이크 에 소주를 먹을 수 있는 한 및 nok",5,1404,"If my friends say that this place is a foreigner many times, I've never experienced anything. Especially, the food here is very humble and the full-fledged dining experience can be very unique. Late at night while eating and drinking hundreds of crowded places, this unique scene where people can enjoy avoiding it without being too crowded. The closing time, when anyone recommends places like special jewelry, is the first step with a true Korean restaurant and culture. My personal recommendation: as long as I can drink soju on pancakes and nok"
richard j,이 곳 이라면 동대문 근처에 있는 배고픈 느낌. 본격적인 한국 음식이 많이 배 채울 수 있습니다.,4,1404,"If it's here, it feels like I'm hungry near Dongdaemun. Full-scale Korean food can fill you up."
Georgeaussyd,"스타일 좋은 곳이 한국 음식을 시도해보길. 여러 가지지 옵션, 일부 맛있어요. 문화. 밤에 방문 할 만하다.",5,1404,"I hope you try Korean food in a stylish place. Various options, some of them are delicious. Culture. It's worth visiting at night."
Jelts,"저는 단지 우연히 발견 이 시장을 돌아다니 사용자_이름:. 나는 여기 본 kyoja. 흥미로운 곳이 한 두 번 방문 - 한번 기회가 된다면, 변경다른 설계 시간을 단축할 수 있습니다. 두 번째. 저는 다른 사 목 베개가 있는 케이스 에요 판매하여 전통적인 fabric. 이 곳은 흥미로운 상점, 주인이 아주 친절하고, 좋은 곳이 요.",5,1404,"I just stumbled across this market. User_Name: I saw kyoja here. Visit one or two interesting places - if you have one chance, you can shorten the design time of the other. Second, I'm a case with a different neck pillow, a traditional fabric that sells. It's an interesting shop, a very kind owner, and a nice place."
Cindy A,광장시장 에 와서 음식을 먹을 수 있는 많은 말 그대로. 그들은 모두 다 맛있었어요! 나는 (쓰기 가 어떤지 모르) tobboki 그리고 gimbab.,4,1404,Literally a lot of food to come to Gwangjang Market. They were all delicious! I (I don't know how to write) Toboki and gimbab.
Sharon L,"서울에 갈 때마다 이곳에 와서 아침 식사. 길거리 음식이 보장 될 정도로 하루 종일 작업. 아주 친절하고 한국어를 못하면 ahjummas, 하지만 하지 않는다면, 무엇을 원하는 지 매우 설명합니다. 시장은 아주 깔끔하고 깨끗하고, 당신의 전형적인 아시아 시장.",5,1404,"Every time I go to Seoul, I come here and have breakfast. Working all day long enough to guarantee street food. Very kind and poor at Korean, ahjummas, but if you don't, explain very much what you want. The market is very neat and clean, your typical Asian market."
carrotc,같은 음식을 파는 가게가 대부분이 다. 따라서 이 음식의 종류는 많지 않 선택할 수 있습니다. 저에게 있어서 가게는 열 지 않는 환상적인 점심 시간에는 반에 있었다. 다시 돌아갈 때는 다른 곳으로 가지 않습니다.,3,1404,"Most stores sell the same food. Therefore, you can choose not many kinds of food. For me, the store was in class during a fantastic lunch break that never opened. When you go back, you don't go anywhere else."
shlimsp,"좋은 음식, 좋은 exprience. 많은 음식이 선택할 수 있습니다. 이 큰 시장. 서울에 있는 시장 안 놓쳤다.",4,1404,"Good food, good exprience. Many foods have choices. This big market. I didn't miss the market in Seoul."
maria,"우리는 우리의 사랑 이 미식가 여행 시장. 다른 여러 종류의 음식을 선택할 수 있습니다. 이는 시장 의 기능은 실행과 같은 다른 다양한 사람을 보여 줍니다. 한국 음식을 먹을 수 있는 좋은 곳입니다, 저렴한 가격에 맛있는! 물론 준비해 여기에 한국어를 영어를 못합니다 여요!",5,1404,"We are our love this gourmet travel market. You can choose different kinds of food. This shows a wide variety of other people, such as execution, in a market . It's a good place to eat Korean food, at a low price and delicious! Of course, prepare! I can't speak Korean here!"
AKN,정말 좋은 곳이 있는 음식과 한국 음식 의 맛. 일부 권장하는 음식에 거의 길 끝에 위치한 팬 케익 과 만두. 이 또한 제품 및 지역에 대한 식품을 구입 하기 좋은 곳.,4,1404,The taste of Korean food and food with really good places. Some recommended foods are pancakes and dumplings located at the end of the road. This is also a good place to buy food for products and regions.
leel20,지하철에서 쉽게. 좋은 곳이지만 많이 먹을 수 있어서 비싼 팬 케익 만 가격대가 확보되면서 tekbokki. 다음은 녹두 팬케이크. 일부 상점들이 매우 친절 합니다. 서울에 있는 한 이동해야 합니다.,4,1404,"Easily on the subway. It's a good place, but you can eat a lot, so tekbokki is the only expensive pancake you can buy. Next is mung bean pancake. Some stores are very kind. Seoul must be moved in."
jevanSG,"만 우리가 간 밤에, 대부분의 상점이 문을 닫아서 때. 하지만 음식 거리는 오픈, 판매 포장 마차 비슷한 음식들. 하지만 모두 좋은 맛. 음식도 그리 좋은 모습!",4,1404,"Only on the night we went, when most stores were closed. But the food street is open, food like a cart bar. But they all taste good. The food is so good!"
StationToStation,이 시장은 서울의 오래 된 부분에 위치한 호텔. 실내 및 야외 음식점 이 많다. 팬케이크 도 특수. 벼룩 시장 에서 파는 포장마차도 찾아볼 수도 음식들을 입력합니다.,5,1404,This market is a hotel located in the old part of Seoul. There are many indoor and outdoor restaurants. Pancakes are also special. You can also find food stalls sold in flea markets.
thetravellingfugu,"이 시장은 서울 지역 문화의 맛 입니다. 독특한 지역 체험, 점심이나 저녁 식사. 주말 밤에는 매우 혼잡을 피하시기 라.",3,1404,"This market is the taste of the culture in Seoul. Unique local experience, lunch or dinner. Avoid a lot of congestion on weekends."
Gladys N,"음식을 하고 있는, 가정 용품, 의류 및. 거의 아무것도 여기에서 찾을 수 있습니다. 음식은 아주 맛있어 보이는 요리 앞으로 많은 것이 다.",4,1404,"Home furnishings, clothing, and other food items. Almost nothing can be found here. Food looks very delicious, but there are many things ahead."
sunl29,"보통 시장. 많은 현지 음식. 하지만, 개인적으로 하고 싶지 않은 맛. 제한된 시간에 있는 경우, 이 곳이 건너뛸 수 있습니다.",3,1404,"Ordinary market. A lot of local food. But, a taste you personally don't want to try. If you are in a limited time, you can skip this place."
Kristen L,"이 사람들이 인기 있는 전통적인 한국식 거리 음식은 시장을 제공하는 합리적인 가격 등 한국 팬 케이크, 케이크 등을 먹었습니다. 라는 원스탑 쇼핑 한국 길거리 음식",4,1404,"The traditional Korean street food popular with these people ate Korean pancakes, cakes, etc., including reasonable prices that offered the market. One Stop Shopping Korean Street Food"
Kiragi27,"이 중 가장 멋진 길거리 음식을 파는 곳이 있으니 tv 나 동영상 블로그에서 볼 수 있다. 음식을 좋아하는 작가의 낙원. 여러 공급업체 / 포장마차들이 유명한, 최고의 음식을 먹도록 만들지 수 있습니다. 꼭 가보세요 - 한 경험. 놀라운 분위기. 맛있는 음식 뿐만 아니라, 저렴한 가격 였지만, 역시.",5,1404,"Among them, there is a place that sells the coolest street food, so you can see it on TV or video blog. the paradise of food-loving writers Multiple suppliers / cart bars can be made to eat the best, famous food. Be sure to go - an experience. a startling atmosphere It was not only delicious food, but also a low price, but also."
mosiangcloud,"음식을 파는 시장이 전통적인 일상 생활 필수품. 다양한 종류의 한국 식당, 와 양이 큰. 할 정도로!",4,1404,"Food markets are traditional daily necessities. Various kinds of Korean restaurants, wow, big portions!"
Sim A,"여기에 기존 항목을 살 수 있습니다! 저렴한 가격의 많은 상점들이 더 쉽게 찾을 수 있는. 다양한 종류의 물건을 파는 상점들이 많이 있어 김치. 그들을 알 수 있을 때 다시 비행기를 타고, 정리하여 데 도움이 됩니다. 판매하고 fabric 및 단추. 이 섬유 센터!",5,1404,"You can buy existing items here! More easily found by many low-priced shops. There are many stores that sell various kinds of things, Kimchi. It helps you get back on the plane and organize them when you know them. Sell, fabric and buttons. This textile center!"
ditamrt,"이 시장은 한국 음식을 경험하고 맛볼 수 있다. 원시 bintteok (녹두 팬케이크) 에서 여기서 하지. 시장은 거대한 동맹국 이 많고, 유명한 fabric 수 있습니다. 다양한 종류의 음식이 있는 곳에: 고기 파전, soondae, 만두, 작은 원시 게 김치, 그리고 몇 가지 다른 기억나지 않습니다. 또한 좋은 곳으로 한국 보다 저렴한 가격에 간단한 편의점 수 있습니다. 그냥 오래된 주의 ahjummas 더 시도하는 경우 외국 인 가격:) 에 방문하기 좋지만, 특히 음식과 지역 체험.",4,1404,"This market offers experience and taste of Korean food. Let's do it here at the primitive bintek. The market has many great allies and can be a famous fabric. Where there are various kinds of food: meat green onion pancakes, soondae, dumplings, small raw crab kimchi, and a few other things I don't remember. Also, you can get a simple convenience store at a lower price than Korea. Just try Ahjummas in the old state at a foreign price:) but especially food and local experience."
Shch25,"Soondae 같은 경우, 입니다! 매우 신선한, 완벽하게 soondae 굵은 맛! 또한 많은 식당에 앉아 있는 다른 음식. 재미 환경을 pocha 음식. 로 많은 사람들이 함께 먹고 마시고 공동 스타일.",5,1404,"In the case of Soondae, it's! Very fresh, perfectly suondae thick taste! Also other food sitting in many restaurants. The fun environment is pocha food. Many people eat, drink, and share a common style."
Nature_Trek2013,"This is a must visit for tourist where they get to see and experience local Korean food, Pancake, and many other souvenirs. 가장 인기 있는 요리는 팬케이크가 또한 큰 병 magoli. 5호선 종로 1 시장에 가까운 ga 시점에 제공될 예정입니다. 이 곳은 좋은 예의 바르고 친절하고 관광을 하는 벤더.",4,1404,"This is a must visit for tourism where they get to see and experience local Korean food, Pancake, and many other dishes. The most popular dish will also be served at the time of Ga, near the market of Jongno, Line 5, where pancakes are located. This is a vendor with good manners, kind and sightseeing."
Hidayah AJ,"사람들은 과거의 오후. 같은 종류의 음식을 파는 음식들. 우리는 일요일에 갔다, 닫혀 있습니다.",3,1404,"People in the past afternoon. Foods that sell the same kind of food. We went on Sunday, it's closed."
Matthewclarke60,"예, 여기에 많은 관광객들, 지역 주민들도 많이 와서 식사를 할 수 있지만. 할 수 있는 매우 저렴한 가격의 훌륭한 선택 을 시도해 보고, 우리의 마음에 드는 것은 녹두 팬케이크! 지하철 출구 바로 옆에 시장이 있어서 대중 교통을 이용하기 쉽다. 또는 아래 산책을 함께 실행하는 운하.",4,1404,"Yes, a lot of tourists and locals can come here to eat. Try a great choice at a very low price you can make, and what we like is mung bean pancakes! There is a market right next to the subway exit, so public transportation is easy to use. Or a canal that carries out a walk down together."
Sam,매우 저렴한 가격에 볼 수 있는 길거리 음식. 야채 도 신선한 음식. 서울에 있는 좋은 위치,4,1404,Street food at a very low price. Vegetables are also fresh food. Good location in Seoul.
Brigitte S,이 곳은 전형적인 시장인 것은. 저렴한 가격에 물건을 파는 사람들도 있고. 깨끗하지만 조금 의심 을 하지 않도록 주의해야 할 수 수 있습니다. 저는 이 곳을 추천할 수 있는 나 이후 japche 및 하지 않은 조금 실망스럽게 지원하지만 저는 여기 gimbop 에 발견 한 것이 판매자의 맨 손을 사용하는 플라스틱 그릇이나 먹고 배치할 japche. 맛이 정말 정말 좋은 곳을 찾을 수 없습니다 저는 팔. 시도해 보는 좋은 녹두 팬케이크와. 이 곳은 많은 사람들이 있어서 모든 것이 다 오픈하고 하지,4,1404,"This is a typical market. There are people who sell things at low prices. It's clean, but you may need to be careful not to doubt it a little. I support this place with disappointment after me and a little bit of disappointment, but what I found here in gimbop is a plastic bowl that uses the seller's bare hands, or a japche that will be put in place. I can't find a really good taste. My arm. I'll try a good mung bean pancake. There's a lot of people in this place, and everything's open."
Daniel E,"마크스 광장 은 거대하고 둘 다 음식, 식료품 가게, 옷가게들과 의류, 주방용품 샵 보다. 이 시간을 단지 주변에 걸어서 갈 수 있습니다. 그리고 배고픈 현지 음식을 시도해 보는 좋은 곳이 다. 한국의 만두, 팬케이크와 다진 고기 국수는 녹두 손 몇 수 있습니다.",4,1404,"Marks Square is huge and both look at food, grocery, clothing, and kitchenware shops. You can just walk around this time. And it's a good place to try hungry local food. Korean dumplings, pancakes, and minced meat noodles can be a few hands of mung bean hands."
Mcalpin50,"이 시장에서 좋은 시간을 하고, 다른 음식들이 그냥 놀라운, 사실은 샘플이 있는 다시 가고 또 다른 하루. 이 녹두 팬케이크와 한국 닭 튀김 만두 도 환상적인 였다. 모든 것이 서울을 방문 합니다.",5,1404,"Have a good time in this market, and the other foods are just amazing, in fact, going back with samples and another day. The mung bean pancakes and Korean fried chicken dumplings were also fantastic. Everything visits Seoul."
Jacqueline W,행상 은 음식 가판대 가 있습니다. 여기에 전통적인 한국 음식을 찾을 수 있습니다. 조금 지저분하고 더러운.,3,1404,There is a food stand for peddlers. You can find traditional Korean food here. A little dirty and dirty.
luke47,"저는 다행 이 거대한 시장은 길에서 호텔입니다. 이 세상 자체: 음식을 파는 포장 마차 200; 직물, 의류, 머무를겁니다! 꼭 봐야 하는!",5,1404,"Fortunately for me, this huge market is a hotel on the street. The World itself: 200 food carts; we'll stay in textiles, clothing, and so on! Must-see!"
e-Laurent,일반적인 것들을 구입하기 좋은 곳 또는 일반적인 음식 먹을 수 있어. 해 놀라는 사람들이 아주 붐볐지만 호텔은 매력적인 곳.,4,1404,"You can buy general things or eat general food. The sun was very crowded, but the hotel was an attractive place."
pohda,"즐기기: 전통적인 한국 시장을 경험 하다니, 이선 과 포장 마차 음식 배치 참조 / 바로 앞에서 요리해 주는, 및 선택할 수 있습니다 (의) 아닙니다 실, 테이블과 벤치 / 앉을 자리에서 먹을 박형인. 한국의 잘 모르는 경우, 음식을 주문할 수 있는 포인트 작업, 중국어 / 영어를 조금 할 수 있는 주인이 있습니다. 나는 많은 것을 즐기지 않았다: 제가 갔을 때는 사람입니다. 음식은 평균 였다 뿐입니다, 나는 다른 시장에서 먹어본 최고의 / 서울 다른.",3,1404,"Enjoying: Experiencing the traditional Korean market, see E-seon and Packing Wagon Food Layout / Cooking right in front of you, and you can choose not (of) Seals, tables and benches / Park Hyung-in to eat at the table. If you don't know Korea well, you have an owner who can order food, Chinese, and English a little. I didn't enjoy much: I was a person when I went. The food was just average, I was the best I've ever eaten in other markets in Seoul."
Lee horscraft1,"이 곳의 다양한 길거리 음식, 그러나 맛집 서울에서 노점상이 많은 종류의 음식. 긴 방문할 가치가 있는 길을 찾을 수 있는 것이다. 아무리 오래된 것, 더러운 것보다 더 매력적인. 거르지 9셀 가치가 있는, 할 수 있는 경우 추가 시간 뿐.",3,1404,"A variety of street foods here, but a kind of food with many street vendors in Seoul, a good restaurant. You can find a long way to visit. No matter how old, more attractive than dirty. Skip it. It's worth nine cells, but only extra time if you can."
Ahmad,나는 내가 살 수 있는 전통적인 가족의 정의. 하지만 그는 포기하지 않는 제품을 전문 영어를 잘 해서 의사 소통 인다의. 또한 신용카드를 받지 않을 뿐. 제가 좀 이상한 기념품 가게가 없어요. 식품 안전 위생 상태에 대한 의심. 나는 사람을 격려 하지 않고 있습니다.,3,1404,"I am the definition of a traditional family that I can buy. But he is good at professional English for products that he does not give up, so it is communication. Also, they don't accept credit cards. I don't have any strange souvenir shops. Doubts about food safety and sanitation. I'm not encouraging people."
ZfyEd,"이 거대한 광장시장 (여러 입구) 에 따라 상품 / 서비스를 제공하는 유형. 여러 단면 시장 전용 패션 신발, 섬유, 건조한 음식과 사탕 항목, 신선한 해산물 요리 음식 섹션과, 신선한 꽃과 과일 등이 있다. 모든, 시장의 일시적인 음식들에 그 유명한 외국인 주민들. 너무 많은 것을 볼 수 있는, 먹고 할 것이다! 물론, 외국 땅 에 있을 때, 가장 좋은 방법 중 하나는 완전히 빠져드는 전통적인 지역 문화 경험을 즐길 수 있는 시장, 광장시장 이 있는데 그 중의 하나. 우리가 도착한 후에",4,1404,"The type of goods / services offered according to this huge square market (multiple entrances). There are fashion shoes, textiles, dry food and candy items for various cross section markets, fresh seafood cooking food sections, fresh flowers and fruits, etc. All, the famous foreign residents of temporary food in the market. You can see too much, you will eat and do it! Of course, when on foreign soil, one of the best ways is to enjoy the traditional local cultural experience of being completely immersed in, the Gwangjang Market, one of them. After we arrived,"
claraming1,보는 것이 일반적인 시장에서 돼지 머리에 하지 않습니다. 한국이 재미있는 것이 아주 정상적 이었다. 독특한 경험. 좋은 위치.,5,1404,It doesn't do pig hair in a market where it's common to see. It was normal for Korea to have fun. a unique experience A good position.
Jake W,"들러서 점심을 먹다. 하지만 뭔가 얻어서 시장은 아시아 대륙을 여행하는 동안 기대하셔도 좋습니다. 음식도 훌륭했고, 일부 업체들이 와서 이용을 할 수 있어, 가장 안 좋았어요. 우리가 다음에 서울에 다시 올 겁니다.",4,1404,"stop by for lunch But get something and the market can look forward to it during your trip to the Asian continent. The food was great, and some companies could come and use it, so it was the worst. We will come back to Seoul next time."
hiroki11,"시장에 들어갔을 때, 정말 나쁜 냄새가 났습니다 (혼합한 해산물과 고기 및 다른 어떤 아는 사람). 다양한 음식들이 아닌 그리고 thaaat. 하지만 진짜 한국 간식을 구입할 수 있습니다 (tokkpoki 및 아이스크림... ), 가끔은 음식 거리를 조정하여 나머지는 관광객들. 하고 거대한 건물이 지. 그 많은 시간을 수 없는 경우 활용할 수 있습니다. 이 곳은 사람들이 아주 많기 때문에, 음식을 먹을 수 있는 (때로는 에 서 있는 의자) 가 정말 편안했어요. ""정보"" 및 테이블과 좌석이 몇",3,1404,"0When I entered the market, I smelled really bad. Mixed seafood and meat and any other acquaintance.not a variety of foods and tahaat.But you can buy real Korean snacks. tokpoki and ice cream...Sometimes we adjust the food distance, so the rest are tourists.And a huge building.If you can't afford that much time, you can use it.There were so many people here that sometimes the chairs standing in were really comfortable to eatable.Information, tables, and seats."
Diahann C,좋은 식품 시장 점유율을 큰 가집니다 자리잡고 있다. 음식은 정말 더 할 수 있습니다. 지하철을 이용하기 편리한 장소에 따라 이. 앞으로 다른 도시의 끝도 지하철이나 버스를 타고 쉽게 갈 수 있습니다. 조금 이지만 쉽게 걸어서 갈 수 있을 만큼. 한 번 저장하여 주변에 많고 많은 장소 에너지.,4,1404,"They have a large share of the good food market. Be in position. I can really do more food. Depending on the convenient place to use the subway, From now on, you can easily get to the end of other cities by subway or bus. It's a little bit, but it's easy to walk. A lot of place energy around by storing it once."
azrealhk,"저렴한 가격에 맛있는 음식을 먹을 수 있습니다. 간단한 음식이 아닌 음식 요리 식당 폴리아미드 합금. 저는, 서울에서 꼭 가봐야 할 곳 이었다. 많은 맛있는 음식을 맛본. 환상적인.",4,1404,"You can eat delicious food at a low price. Polyamide alloy, not simple food, but food-cooking restaurant. For me, it was a must-visit place in Seoul. Having tasted many delicious foods. Fantastic"
Sally W,"지하철 역은 원래 폐쇄된 음식과 과일을. 그러나, 식사를 하지 않는 그곳, 매우 더운 8월. 저렴한 가격에 신선한 과일 이다. 근처에 있는 매우 전통적인 인삼 탕 추천하면, 사람은 광장을 방문하는 경우 추천하고 원하지 않는 내부.",4,1404,"The subway station originally had closed food and fruit. However, there is no meal, very hot August. It is fresh fruit at a low price. If you recommend a very traditional ginseng soup nearby, a person recommends it when visiting the square and an unwanted interior."
Catherine C,"우리는 일요일에 여기 와서 아침에 아침 식사. 대부분의. 이 상점은 일요일. 한국은 매우 편안한 도시가, 되지 않는 적은 돈을 벌 수, 가정 생활 이었지만 마음 수 없게 됩니다. 일요일에 여기 온다면, 불쾌한 음식 가격을 찾을 수 없었다.",3,1404,"We come here on Sunday and have breakfast in the morning. Most. This store is Sunday. Korea was a very comfortable city, a small amount of money that couldn't be made, a family life, but it became too much. If you came here on Sunday, you couldn't find an unpleasant price for food."
Camfiend,"거의 모든 것을 찾을 수 있는 것이 시장, 다. 음식이 아주 멋진 곳을 체험할 수 있는 지역 요리를 즐기실 수 있습니다.",5,1404,It's the market that can find almost anything. You can enjoy local cuisine where you can experience great food.
Jasmine L,"여기서 우리는 한 대부분의 업체들은 여전히 폐쇄 11am. 열려 있는 공급업체, 대부분의 것들은 모두 같은 유형의 식품 판매. 음식 수 없는 경우, 그 옷이 원단.",3,1404,"Here we have most of the companies still closed 11am. Open suppliers, most of which are all sold of the same type of food. If you can't eat, the cloth is made of fabric."
lyWee,합리적인 가격의 많은 좋은 음식. 대부분의 공급업체도 영어 또는 중국어 할 수 있습니다.,4,1404,Many good foods at reasonable prices. Most vendors can speak English or Chinese.
phebelee88,"시장 판매 등이 많은 음식이 sundae, bintaedokk, 떡볶이 보다. 이 전통적인 시장과 사람들이 거기에 있는 또한 판매 ctraditional.",4,1404,"Foods with a lot of market sales are better than sundae, bintadeokk, and tteokbokki. This traditional market and people there are also sales cctraditional."
Orbitalperiod,"전체적으로 음식이 너무 더럽고 비싸다. 나는 28 년 동안 서울에서 살고 있지만 음식의 질은 본 최악의 호텔이다. 역겨운 냄새가 나 있습니다. 제가 잠시 착각 했는데 북한 에서 또는 미개한 나라. 저렴한 가격에 보여 입어 (한국 전통 천), 음식에 손이 해당 분할 영역을 처리하는, 무례 하 unpolite... 등 외국인 관광객들을 경험하고 싶은 것을 할 수 있는 원시 적인 문화.",1,1404,"Overall, the food is too dirty and expensive. I have been living in Seoul for 28 years, but the quality of the food is the worst hotel I've ever seen. It smells disgusting. I was mistaken for a moment, but in North Korea or a barbaric country. Showed at a low price (Korean traditional cloth), rude unfolite... where the hand handles the segment in the food. A primitive culture in which you can do what you want to experience foreign tourists."
lightupthedarkness,이 같은 종류의 시장을 기대했는데. 다양한 새 들이 많은 오래된. 우리는 우리의 완성 과 함께 산책 5.30 주민들 중 한 곳에서 음식을 먹을 수 있는 치킨과 맥주를 마시고 포장 마차 후라잉된 최고의 경험 중 하나가 가장 기억에 남는 방문,4,1404,I expected this kind of market. An old one with many different birds. We Walk with Our Completion One of the best experiences of eating chicken and beer and being fried in a cart bar in one of the 5.30 residents is the most memorable visit
Mimi H,"아직 매우 지역적인 관광지 이고, 우리가 만난 거의 문제가 없었지만 번거 로움 무료. 몇 가지 장소들 중 아주 만족 진찌로! 매우 매우 화려하고 다양한! 음식은 끝없는, 말 그대로 모두 동일하지만 하하하",5,1404,"It's still a very local tourist destination, and there were few problems we met, but it's free of hassle Loom. Very satisfied with some of the places! Very very colorful and varied! The food is endless, literally all the same, but hahaha"
inshuu,"원하는 경우 한국 길거리 음식, 먹을 수 있는 좋은 곳입니다. 비싼 것들이 기 때문에 일반적으로 제공하여 규정 및 두 개 이상의 경우 가격 흥정을 받은 손님, 특히 구입하는 반 부분 (즉.. 하나) 또는 여러 음식 중 한 곳에서. 앉아서 먹을 수 있다 갈 수 있을 것인지. 또한 다른 흥미로운 탐구 의 분파 를 판매 했어요.",4,1404,"If you want, it's a good place to eat Korean street food. Because they are expensive, they are generally provided and in two or more cases, customers who have been negotiated, especially half of their purchases (i.e. ..). One) or in one of several foods. I can sit down and eat. Will I be able to go? They also sold other interesting exploratory factions."
Prinster A,"진짜 한국인 것들을 살 수, 체인 또는 축제같은 티이를, 또는 한복, 또는 드레스. 차를 구입할 수 있는 정말 좋은, 제주에서 아일랜드 다.",2,1404,"You can buy real Korean things, chain or festival-like t-shirts, or hanboks, or dresses. It's a really good place to buy a car, from Jeju to Ireland."
hayeskirsten99,"많은 천으로 뭔가 한국 문화, 시장이 매우 큰 지역 gwangjing. 저는 여행 중 기념품을 사는 것.",4,1404,"With a lot of cloth, something Korean culture, a region with a very large market, gwangjing. I like to buy souvenirs while traveling."
Pedro R,"즉 개방된 시장이 있는 곳입니다. 제가 느끼기에 좋은 선택을 위한 괜찮은 가격으로 기념품을 살. 하지만, 진정한 매력은 음식이다. 다른 많은 길거리 음식; 어서, 멀리서 위치에 따라, 이국적인 생각이 할수도 있는. 테이크아웃 할 수 있지만 더 나은 서비스를 즐길 수 있는 곳이라고 생각하는 앉아서, 단지 선택한 모든 업체들이 있으니. 가장 일반적인 후라잉된 음식은 팬케이크 (빈대떡). 나는 그들 (하게) 아주 맛있는 쉽게 공유; 이 곳은 아마 몹시 신경을 쓰는 경우는 안전한 내기 (바로 아래의",5,1404,"It's an open market. Buy souvenirs at a reasonable price for a good choice I feel. However, the real attraction is food. many other street foods; come on, depending on the location from afar, exotic thoughts may occur. Sit down and think it's a place where you can take out but enjoy better service, and there are just all the companies you choose. The most common fried food is pancake (bindaetteok). I share them (very) with ease; this place is probably a safe bet if you're too concerned."
ThadzEngaling,"거대한 전통적인 한국 시장. 저는 꼭 먹으러 다시 가 살고 있는 문어. 처음 제가 무서워. 이는 붐비는 시장, 상대적으로 조용하고 깨끗하다.",5,1404,"A huge traditional Korean market. I'm going back to eat the octopus. I'm scared for the first time. It is a crowded market, relatively quiet and clean."
James N,"하지만 조금 높은 가격이 시장에서 점점 관광지 이고, 여전히 좋은 곳을 방문하기에 흥미로운 한국 음식을 제공하는 것. 또한 일부 꿈틀거리 다 있습니다... 초보 여행객을 위한 곳!",5,1404,"However, the slightly higher price is becoming a tourist attraction in the market, and still providing interesting Korean food to visit good places. Also, there are some wriggles... A place for novice travelers!"
ricebowlinc,"가볼 만한 곳은 스트리트 스타일 음식들. 적극 추천합니다: 이 녹두 납작. 아래의 테이블에 앉아 자신을 하나의 중앙 시장. 갈 수가 있는 튀김 앞에 아름다움. 최고로 맛있는 양파 소스에 찍어 먹을 그릇에 식초와 막걸리, 한국 청주! 경고: 아주 달콤한 와인은 아주 잘 및 마스크 술, 술을 마시는 경우가 자신을 마셔.",5,1404,"Street-style foods are worth visiting. I highly recommend: this mung bean flat. Sitting at the table below, self one central market. Beauty in front of the fried food you can go to. Vinegar and makgeolli in a bowl to dip in the best onion sauce, Korean rice wine! Warning: Very sweet wine is very good at drinking, mask alcohol, and alcohol."
Lyanna T,"입니다. 음력설 기간 동안 나는, 이 문을 닫는 이유 요. 즉 한 몇 개의 항목을 먹고.. 쌀국수와 미니 김밥",3,1404,"During the Lunar New Year, I close this door because I ate a few items... Rice noodles and mini kimbap"
Kathleen N,"현금을 가지고, 즐겁게 놀고. 거의 아무것도 살 수 있어요. 나는 의심스러운 작은 디자이너 상품의 판매할 수 있는. 나는 많은 것을 찾아내는 가짜, 고객의 위험을 구입합니다. 제가 구입한 이 전통적인 드레스 가 아름다운 그냥 내 여조카. 길거리 음식들도 먹어 보았는데. 나는 무엇을 먹을 지 알 수 없는, 하지만 좋았습니다.",4,1404,"With cash, having fun. You can buy almost anything. I can sell suspicious little designer goods. I buy fake, customer risk that finds many things. This traditional dress I bought is just my niece, beautiful. I've tried street food. I didn't know what to eat, but I liked it."
530rachaelt,"저희는 목요일 에는 이른 저녁에 매우 붐비는 곳이라. 기념품을 살 수 있고, 음식에, 신발 가게, 건조한 상품 포장 마차, 상점도 있어 입어. 이 흥미로운 다양한 물건을 시장에서 1 등. 여기에 가격도 합리적이다.",4,1404,"We're very crowded early in the evening on Thursday. You can buy souvenirs, and wear them because there are food, shoe stores, dry goods carts, and shops. This interesting variety of things, first place in the market. On top of that, the price is reasonable."
Margaret M,"즐거운 경험을 통해 관광지, 냄새, 사운드의 시장. 또한 층 전체 fabric 수 (?2nd 층) 만약 할 것이다. 메인 층에는 각종 조리된 식품 업체, 신선한 해산물, 의류, 모듬 기념품. 나는 많은 사람들이 즐기는 듯 걸지 에 점심시간에 점심 이다. 좋은 경험.",4,1404,"A market for tourist attractions, smells, and sounds through a pleasant experience. Also, the total number of fabric (?2nd layer) in the layer if. Various cooked food companies, fresh seafood, clothing, and assorted souvenirs on the main floor. I walk as if a lot of people are enjoying lunch. A good experience."
CroydonBoy,저녁에 가서. 버즈. 하지만 모든 사람들이 영어를 구사하고 친절하고 한. 를 사용하여 다음을 사용하여 좀 더 모험을 하고 녹두 팬케이크 산책. 이상한 것들은 먹을 것이다.,5,1404,In the evening. Buzz. But everyone speaks English and is kind. Use to take more chances and walk on mung bean pancakes using: Weird things will eat.
annann_h,이 곳은 정말 거대한 시장은 서울의 유명한 일. 여기도 기념품을 지정할 수 있습니다. 우리는 이곳을 사랑합니다.,5,1404,This place is famous for its huge market. You can also specify souvenirs here. We love this place.
