u_id,review,u_rate,p_id,review_en
Danny_S_starrr,넓은 잔디밭과 산책로가 있어 간단한 나들이로 추천합니다. 봄/가을에는 공연들도 많고 사진찍을 만한 명소도 많이 있습니다.,4,1133,I recommend you to have a simple outing because there are wide lawns and walking paths. There are many performances in spring and fall and many famous places to take pictures.
밍키멍멍,근처에 맛집들과 편의시설이 많아서 자주방문하게되는 올림픽공원 도심속에 넓은 공원이 있어서 좋아요 산책하거나 날씨가 좋을때는 맛있는음식을 가져가서 피크닉을 즐기기에도 좋습니다 주변 맛있는음식점들이 많아서 식사후에 산책하고 풍경을 즐기기에 참 좋아요 계절마다 매력이 넘치는 공원입니다,5,1133,"There are many restaurants and amenities nearby, so it's good to have a big park in the city center of Olympic Park. It's good to take a walk or take delicious food to enjoy a picnic when the weather is nice. There are many delicious restaurants around here, so it's good to take a walk after a meal and enjoy the scenery. It's a park full of charm every season."
죠이어,매우 넓은 공원이에요. 공원안에도 매점이 있지만 간단하게 먹을거 사서 가는게 좋더라구요. 공원 잘 꾸며져있어서 좋습니다.,5,1133,"It's a very large park. There is a store in the park, but I like to buy something simple to eat. It's nice that the park is well decorated."
우리우정,송파의 자랑 녹지가 우거진 곳에서 산책과 문화공연 관람 체육시설과 각종 행사에 참여할 수 있는 송파의 관광명소,5,1133,"Songpa's proud tourist attraction where visitors can take a walk, watch cultural performances, and participate in sports facilities and various events."
mmom661,공연 관람을 위해 저녁무렵 도착해 공원을 오랫동안 둘러보지는 못했지만 넓고 산책하기 좋아보였어요.,4,1133,"I arrived in the evening to watch the performance and didn't look around the park for a long time, but it looked spacious and nice to take a walk."
bdragon8,"공연보러 처음 가봣는데, 꽤 넓고 산책하기 좋아보였습니다. 주변에 토성도 있어서 같이 구경하면 좋을것 같습니다.",5,1133,"It was my first time going to a concert, and it was quite spacious and it looked good for a walk. There is Saturn nearby, so it would be nice to look around together."
해달별,올림픽공원에서 최현우 마슐쇼 할 때 보러갔어요ㅎ 생각보다 엄청 크더라구요! 깨끗하고! 그냥 둘러보러 가도 좋을것 같아요,5,1133,I went to see Hyunwoo Choi at the Olympic Park. He was bigger than I thought! It's clean! I think we should just go look around.
OverjoyM,"자전거도 대여할 수 있고, 분수도 있고 나름 꽤 커요 중간에 사먹을 곳도 많고요. 또 공연장과도 가까워서 함께 즐기시면 좋습니다.",4,1133,"You can rent a bike, have a fountain, and it's pretty big. There are many places to buy it in the middle. It's also close to the concert hall, so it's good to enjoy it together."
ssh5252,"올림픽 공원은 조경도 잘 되어있고, 산책으로도 정말 멋지게 만든 공원이라 생각합니다. 남자친구와 인라인도 타고 겨울엔 스케이트 탔던 추억이 있는데, 지금 남자친구는 제 남편이 되어있답니다. ^^ 대신 한 겨울엔 추워요. 따듯한 봄.가을날 가시길 추천합니다.",5,1133,"The Olympic Park has a good landscape and I think it is a beautiful park for walking. I have a memory of riding inline with my boyfriend and skating in the winter, and now he is my husband. But it's cold in the middle of winter. I recommend you to go on a warm spring and fall day."
everlsk,4계절이 모두 아름다운 올림픽 공원. 왕따나무는 영화 엽기적인 그녀 이후 전국적인 명소가 되었습니다.,5,1133,Olympic Park with beautiful four seasons. The Outcast Tree has become a national attraction since her bizarre movie.
parky77,가족끼리 놀러가기에 정말 좋아요. 2인용 자전거나 4인용 자전거를 타고 공원을 돌며 놀아도 재미있고 미니기차타기도 신나요. 여러가지 휴식처가 많아서 하루종일 놀기에도 시간이 모자라요.,5,1133,"It's really good for family to hang out. It's fun to go around the park on a bicycle for two or four people, and it's exciting to ride a mini-train. There are many rest areas, so we don't have enough time to play all day."
수진 이,자전거 타기 너무 좋고 데이트하기에도 너무 좋은 장소입니다 친구들과 종종 들리는 곳이기도 하죠,5,1133,It's a great place to ride a bike and go on a date. It's also a place where I often visit with my friends.
BlackStar_Lazarus,올림픽공원도 맑은 가을이나 봄에 나가 산책을 하는 것이 좋다. 일부러 갈 필요는 없다. 동네 주민에게만 좋음,4,1133,Olympic Park is also advised to go out for a walk in clear autumn or spring. You don't have to go on purpose. Good for the local people only
jaeunjanah,전시장 도 있고 산책로 도 잘 되어있음. 조금 조악 스러운 곳도 있지만 전체적 으로는 괜찮은 공원,4,1133,"There is an exhibition hall and a promenade is also. Some places are a little bit crude, but overall it's a nice park."
Youngmin Cho,"올림픽공원역, 몽촌토성역에서 접근 가능합니다. 사계절 언제 가도 항상 좋은 곳이에요. 몽촌토성 산책로를 추천합니다.",5,1133,You can access Olympic Park Station and Mongchon Toseong Station. It's always a good place to go in all four seasons. I recommend the Mongchontoseong walkway.
Michael,지난 여름에 한강을 따라 자전거타고 들린 올림픽공원입니다. 도심속에서 여유롭게 자연을 즐길 수 있습니다.,5,1133,It is Olympic Park that I rode a bicycle along the Han River last summer. You can enjoy nature in the city center.
spring308,"일단 대중교통으로도 편하게 갈수 있고, 무지 넓어요. 넓게 펼쳐진 나무들과 잔디밭을 보고 있으면 가슴이 탁 트이기도 해서 좋아요. 봄과 가을에는 돗자리와 도시락 싸서 소풍으로 가기도 하고요, 셀프웨딩촬영으로도 적합한 장소더라구요. 풍선이랑 웨딩드레스 입은 커플을 많이 봤어요. 주변에 편의점과 스타벅스 등 다양한 음식점이 있어서 연인이나 가족단위로 한번쯤 나들이 겸 가보시기를 추천드려요~",4,1133,"First of all, you can go comfortably by public transportation, and it's very wide. It's nice to see the wide spread of trees and lawns. In spring and autumn, we pack a mat and a lunch box for picnics, and it's also a good place to take self-wedding photoshoots. I've seen many couples wearing balloons and wedding dresses. There are various restaurants around here, such as convenience stores and Starbucks, so I recommend you to go out with your lover or family."
1kim2parks,"가을이나 봄이나 올림픽공원에 가서 피크닉이나, 사진등을 찍고 음식점에서 식사하게 됩니다. 넓어거 좋아요.",5,1133,"In fall or spring, we go to Olympic Park and take picnics, pictures, and eat at a restaurant. It's wide. I like it."
bbdad2015,"올림픽공원은 너무 넓어서 다양하게 즐길수 있다. 년중무료행사들도 많고, 기분전환하게 커피숍들도 많이있다. 무료 백제박물관 올림픽박물관도 좋다.",5,1133,The Olympic Park is so wide that you can enjoy it in various ways. There are many free annual events and coffee shops for a change. The free Baekje Museum and the Olympic Museum are also good.
jjbar,강남에위치해있으며부지가굉장히넓어서걷깅조금ㅎㅁ들어요소마미술관도있어서관람해도좋으며그런데먹거리가조금부족해요,4,1133,"It is located in Gangnam and the site is very wide, so I can walk a little bit.There is Soma Art Museum, so you can watch it, but there is not enough food."
PINKSHOW01,"친구 따라 콘서트장에 가기 위해 찾게 된 올림픽 공원인데, 막상 가 보니 넓은 광장도 많고 여기저기 쉴 곳도 많고, 음식점도 있어서 소풍온 기분으로 놀다 올 수 있었음. 굳이 음식점에 안 들어가더라도 전철역 근처에 있는 빵집이나 편의점에서 간단한 먹거리를 사들고 벤치에 앉아서 먹어도 좋을듯.",4,1133,"I visited the Olympic Park to go to the concert hall with my friend, but when I went there, there were many large squares, many places to rest, and restaurants, so I was able to play as if I was on a picnic. Even if you don't want to go to a restaurant, you can buy simple food at a bakery or convenience store near the subway station and sit on a bench."
만옥이네,특별히 들리기 보다 역동적인 활동을 하기 좋은 곳이다. 조용히 운동하고 싶다면 들리기 좋은 곳.,4,1133,It is a good place to engage in dynamic activities rather than to be heard in particular. A good place to drop in if you want to exercise quietly.
하얀나무2,넓은 풀밭을 가지고 있어 가족들하고 같이 산책하고 나들이 하기 좋음. 그러나 특별한 테마를 가진게 아니라서 조금 아쉬움,4,1133,"It has a wide grassland, so it's good to take a walk with your family and go out. But I'm a little disappointed that I don't have a special theme."
쥬쥬쥬,올림픽공원을 자주 찾아요 풀밭에 누워 치킨을 먹거나 중국집 시켜 먹으며 친구들과 수다 떨으면 이런게 행복이구나 합니다,4,1133,"I often visit Olympic Park. If I lie down on the grass, eat chicken, order Chinese restaurant, and chat with my friends, this is what makes me happy."
Cestlavie1976,잠실의 대표적인 공원 올림픽 공원. 가족들과 산책하기도 좋구요 여러가지 액티비티 즐기기도 참 좋은 공원이에요~,5,1133,Jamsil's representative park. Olympic Park. It's good to take a walk with your family. It's a great park to enjoy various activities.
으스므,경기권 사시는 분들은 차가져가시길 추천드립니다. 대중교통으로 생각보다 굉장히 멉니다. 특별한 행사 아니고서야 들리기엔 비추.,3,1133,"If you buy a ticket, I recommend you to take it. It's much farther than I thought by public transportation. It's hard to hear it without a special event."
COPYnWRiter,"그도 그럴 것이 올림픽 게임이 끝나고 남은 시설이니 규모가 크다. 한쪽은 몽촌토성으로 백제의 유적지이기도 하다. 사계절 모두 아름다워 주민들의 좋은 쉼터가 된다. 콘서트 등 대규모 행사도 자주 열리고, 미술관, 박물관도 있고, 주민들이 와서 즐기는 문화공간도 있다.",4,1133,"It is a large facility left after the Olympic Games. On one side, Mongchontoseong Fortress is also a historic site of Baekje. All four seasons are beautiful, making it a good shelter for the residents. Large-scale events such as concerts are frequently held, art galleries, museums, and cultural spaces where residents come and enjoy."
블루밍나디아,"가까워서 종종 산책과 소풍으로 방문합니다. 공간이 넓어서 운동하기에도 좋은곳입니다. 연인들끼리 걷기도 좋고, 특히 스냅사진촬영이 많더라고요",4,1133,"It's close, so I often go on walks and picnics. It's a great place to exercise because of the large space. It's good for couples to walk together, especially for snapshots."
묘롱이,"서울 시내에 있는 공원중 가장 큰 공원이에요. 내부에 공연장, 체육관, 수영장 있고요. 주차장이 커서 차가지고 오셔도 괜찮은 곳입니다. 가족단위로 바람쐬기 좋은곳이에요",4,1133,"It is the biggest park in downtown Seoul. There's a concert hall, a gym, and a swimming pool inside. The parking lot is big, so you can come with a car. It's a nice place to get some fresh air for the family."
Moonkyu K,"각종 경기(본 적은 없지만), 공연을 할 수 있는 커다란 공연장과 경기장들이 가득하고 성내천을 둘러 수많은 사람들이 운동을 하는 정말 멋진 공원입니다. 낮에는 가족이나 연인단위의 사람들끼리 데이트를 하거나 피크닉을 즐기고 밤에는 운동하는 사람들로 가득합니다. 밤 10시가 지나면 메인 문 몇개를 제외하고는 작은 문들은 폐쇄하니 시간과 열리는 문을 체크하시는 것도 좋을 것 같습니다.",4,1133,"It's a great park where you can play various games (I've never seen them), and there are large concert halls and stadiums where you can perform, and a lot of people exercise around the Seongnae Stream. During the day, families and couples are full of people who date, enjoy picnics, and exercise at night. Small doors will be closed after 10 p.m., except for a few main doors, so you'd better check the time and open doors."
znzl,공원이 크게 조성되어있어서 시민들이 이용하기에 좋고 공연이나 행사를 자주 해서 가볍게 즐기기 좋습니다.,4,1133,The park is large enough to be used by citizens and it is good to enjoy a lot of performances and events.
2875rosa,송파구에 위치한 넓은 공원으로 날씨 좋은 날 피크닉 가기에 좋은 곳입니다. 아주 넓어서 다 돌아다니기에는 좀 힘들수 있어요,4,1133,It is a big park located in Songpa-gu and it is a good place to go on a picnic on a fine day. It's so big that it can be a little hard to get around.
hayul13,"잔디가 많아 아이들이 뛰어놀기에도 좋고, 봄 여름 가을 언제든 아름다운 꽃과 함께 할 수 있어 좋은 것 같아요. 가끔씩 펼쳐지는 야외 공연과 맞물린다면 더 즐거운 산책과 피크닉을 즐길 수 있답니다.",4,1133,"It's good for children to run around because there are lots of grass, and it's good to be with beautiful flowers anytime in spring, summer, and autumn. You can enjoy more pleasant walks and picnics if it coincides with occasional outdoor performances."
울끈불끈차차차,호수도 넓고 공원 자체가 굉장히 커요!!ㅋ 입점해있는 레스토랑도 깔끔하고 요즘엔 웨이팅이 엄청나긴 하지만 한식부페도 생겨서 자주 가네요~~ 학창시절 소풍장소로 갈때는 너무 싫었는데 요즘은 가고싶어서 찾아갑니다ㅎㅎ 자전거 대여도 되고 데이트하기에도 좋아요!,5,1133,"The lake is wide and the park itself is huge!!The restaurant in the store is neat and the waiting is amazing these days, but I go there often because there is a Korean buffet.I hated going to the picnic place when I was a student, but these days I visit because I want to go there.You can rent a bike or go on a date!"
Ho Sang Y,걸어도 걸어도 벗어날수 없을 정도로 커요!! 산책코스도 등산로처럼 단조롭지 않게 잘 되어있고 웨딩촬영하러 많이 올 정도로 예쁜곳도 많아요ㅎ,5,1133,"It's big enough to walk and walk! The walking course is not as monotonous as the hiking trail, and there are many beautiful places that come for wedding photoshoots.Hah!"
SONGHEE L,"광대한 규모의 공원이에요. 몽촌토성이라는 백제 문화제와 함께 어우러져 있어요. 그래서 안에는 작은 전시관도 있고, 백제시대 목책이나 토성을 볼 수도 있어요. 자전거 대여해서 한바퀴 둘러보기도 좋고요. 애들 데리고 피크닉하기도 정말 좋아요. 5,6월에는 장미정원이 정말 아름답구요. 가을에는 들꽃마루도 정말 아름다워요. 사진찍기도 정말 좋습니다.",5,1133,"It's a huge park. It is combined with a Baekje cultural festival called Mongchontoseong. There is a small exhibition hall inside, and you can see wooden books and Saturn from the Baekje Period. It's also good to rent a bike and take a look around. It's great to have a picnic with your kids. The rose garden is really beautiful in May and June. In autumn, the wild flower floor is also very beautiful. It's really nice to take pictures."
renahoony,올림픽공원은 다른 공원보다 커서 좋습니다! 사람이 많아도 그렇게 복잡하다 생각이 들지 않기 때문이죠 :) 올림픽공원의 매력은 봄에 제대로 느낄 수 있습니다. 이곳저곳 사진 찍을 장소가 많아 남자친구와 사진만 몇 십장 찍었답니다 ㅎㅎㅎㅎㅎㅎㅎㅎ 다만 자전거 타고 쌩쌩 달리시는 어린이들이 있어 놀랐어요 ㅠㅠ 그외에는 정말 좋은 곳입니다!,5,1133,"Olympic Park is better than other parks! Because I don't think it's that complicated when there are so many people. :) The attraction of Olympic Park can be felt properly in the spring. There were a lot of places to take pictures, so I took a few dozen pictures with my boyfriend. Hehehehehehehehe but I was surprised that there were children riding bicycles and running around. Other than that, it's a really nice place!"
재영 윤,꿩도 있는지 꿩소리를 들었어요. 매우 넓고 깨끗하고 조성이 매우 잘 되어 있어서 산책하기에도 좋고 사진찍기에도 좋아요 그 안에 미술관도 있고 키즈카페도 있어서 하루종일 시간보내기에도 부족함이 없어요.,4,1133,"I heard a pheasant to see if there was a pheasant. It's very wide, clean, and well-made, so it's good for taking a walk and taking pictures. There's an art museum and a kids' cafe in there, so there's no shortage of time to spend all day."
Juhee K,올림픽공원에 방문할땐 반드시 좋은 카메라가 필요해요. 사진을 찍으면 정말 예술로 나와요..,5,1133,"You must have a good camera when you visit Olympic Park. When I take a picture, it comes out of art."
nadajin,"가끔 공연도 열리고 산책,보드,자전거 등등의여가활동하기 좋은 곳입니다.운동하다 지칠정도로 꽤 큽니다.",4,1133,"Sometimes performances are held and it is a good place to take a walk, board, bicycle, etc.It's quite big enough to get tired of exercising."
hellohs7,완전 사랑하는 곳!! 자전거 타고 돌기에도~ 걸어서 느긋이 산책하기에도 최고예요. 특히 솜사탕 나무는 완전 사랑입니다!,5,1133,I love this place so much! It's great for riding a bike and taking a walk. Especially cotton candy trees are love!
성복동,넓은 공원. 매우 넓으니 시간이 없으신 분들은 호수 쪽 주변을 걷는 것을 추천합니다. 눈이 오면 더 멋있어요. 식당과 카페들이 주변에 있으므로 근처에서 식사하셔도 됩니다.,3,1133,"Wide park. It's very spacious, so if you don't have time, I recommend you to walk around the lake. It looks better when it snows. Restaurants and cafes are nearby, so you can eat nearby."
주빈,올림픽공원 가족끼리 소풍가면좋은곳 연인끼리도 산책하면서 커피한잔의 여유즐기기 좋은거같아여 지하철과도 가깝고 좋네요,4,1133,I think it's good to go on a picnic with my family at Olympic Park and enjoy a cup of coffee with my lovers. It's close to the subway.
yorange,올림픽 공원에는 여러가지 식물들이 있지만 특히 가을에는 흔히 볼 수 없는 노란 코스모스가 절경입니다~ 멀리 꽃구경 가기 힘드실때 가족과 나들이로 추천합니다!,5,1133,"There are many plants in Olympic Park, but the yellow cosmos is especially rare in autumn. I recommend you to go out with your family when it's hard to see flowers far away!"
shigemura3,깻끗합니다.그리고 아름답고 각국의 사람들이 와서 다양한 문화의 부럽습니다. 우리나라는 역시 가볼곳도많고 모든사람의 놀이공간이라고 생각합니다.,3,1133,It's clean. And beautiful. People from all over the world come and I envy you of various cultures. Our country also has many places to visit and I think it is a playground for everyone.
reembom,여기저기 흐드러지게 핀 꽃이 아름다워요. 가까운 곳에 자연을 볼 수 있는 곳이 있는데 생각보다 자주 못가게 되네요. 북문쪽에 널찍한 음식점과 카페들도 많아요.,5,1133,"The flowers that bloom here and there are beautiful. There's a place nearby where I can see nature, but I can't go often than I thought. There are also a lot of spacious restaurants and cafes at the north gate."
코코,"올림픽 공원은 넓고, 잘 가꾸어져 있어 가족들과 나들이 하기에 더 없이 좋은 장소입니다. 근처에 까페와 맛집들도 있고, 또 공원안에서 자전거를 타기에도 훌륭한 장소입니다.",5,1133,"The Olympic Park is spacious and well-groomed, making it a perfect place for family outing. There are cafes and restaurants nearby, and it is a great place to ride a bike in the park."
Dong-geon L,"살기 좋은 ‪우리동네‬, 올림픽파크 덕분‬ 아이들 뛰어놀기도 좋고, 행사도 자주하고, 돗자리 하나만 있어도 굳~",4,1133,"Thanks to our neighborhood and Olympic Park, it's good for children to run around, do events, and even have a mat."
Lunar7,서울에서 보기 어려운 넓은 벌판을 볼 수 있는 곳 입니다. 하늘이 파란 날이나 석양이 질때 가면 특히 아름답습니다.,5,1133,It is a place where you can see a wide field that is hard to see in Seoul. It is especially beautiful when the sky is blue or the sunset.
kkh2254,"산책하고 자전거 타기 좋은 공원.. 행사도 많아 여러가지 참여할 수 있어요. 계절밥상, 커피빈, 딸기가 좋아 등의 편의시설도 갖추고 있어 편리하고 소마 미술관 관람한 후 산책도 좋아요",4,1133,"A nice park to take a walk and ride a bike. There are many events, so you can participate in various events. It also has convenient facilities such as seasonal dining table, coffee bean, strawberry, etc. It is convenient and you can take a walk after visiting Soma Art Museum."
victoria,"여의도 공원보다 넓고 인라인 타기 좋은 곳이에요. 슬라럼이나 특이한 기술 하기 좋은 곳들이 곳곳에 산재해 있고 산책로도 크고 넓은 편이어서 가족 단위 소풍객이 많은 곳이기도 하죠. 처음에는 한쪽 부분에서만 있어서 이렇게 큰 줄 몰랐는데 정말 넓더라구요. 주차장도 잘 되어 있고 스틱 하키 하는 분들도 있고 자전거 타는 아이와 어른들도 있고, 보드타는 분들도 많이 볼 수 있는 곳이에요. 하지만 그런거 없이도 연인끼리 산책하기 좋고 벤치도 많이 있어서 산책하다 앉아서 이야기 나누기 좋은 곳입니다.",4,1133,"It's bigger than Yeouido Park and it's a good place to ride in-line. Slarums and unique techniques are scattered all over the place, and the promenade is large and spacious, so there are many family picnics. At first, I didn't know it was this big because it was only on one side, but it was really wide. The parking lot is well-organized, there are people who play stick hockey, there are kids and adults who ride bicycles, and there are many people who snowboard. But it's a good place for lovers to take a walk and have a lot of benches, so it's a good place to talk while taking a walk."
darkjedi73,"공원으로 사용한다면 산책이 제격이겠지만, 아침에는 조깅을 할 수 있는 장소로 삼을 수 있다. 오래 전부터 이곳을 눈여겨본 이들은 이 공원이 의외로 넓고 편리하다는 사실을 잘 알 것이다.",4,1133,"If used as a park, a walk would be perfect, but in the morning you can make it a place to jog. Those who have been paying attention to the park for a long time will know that the park is surprisingly spacious and convenient."
레인트리,"넓은 공원에서 산책도 할 수 있고, 백제 시대의 토성도 볼 수 있으며, 갖가지 전시회가 열려 다양한 경험을 할 수 있는 곳이다. 가족끼리 산책하기 좋은 곳.",4,1133,"Visitors can take a walk in a large park, see the earthen ramparts of the Baekje period, and have various exhibitions to experience various things. A good place for family walks."
eoto34,공원 좋아요 뛰어놀기도좋고 근처커피집도 많이있어요! 자전거나 보드타면딱좋은곳이네요 !!!!,5,1133,The park is good. It's good to run around and there are many coffee shops nearby! It's a perfect place to ride a bike or snowboard!
이안팍,정말 넓다 인라인 타는 사람이 많고 자전거 대여해서 한 바퀴 돌 수도 있다 주말에 가족 산책하기 좋은 장소이다,5,1133,It's really big. There are a lot of inline riders and you can rent a bike and go around once. It's a good place to take a walk with your family on weekends.
seongjins2015,따로 갈계획없이 봉사활동하러 잠깐 들름. 올림픽 공원 역시 지하철로 이동 편리함. 넓디넓은 공원에서 친구 여럿 모여 런닝맨 한판!,4,1133,A short stop for volunteer work without any plans to go. Olympic Park is also convenient to travel by subway. A round of Running Man with a bunch of friends in a big park!
Doogangs,가볍게 가족들끼리 보내기 좋은 곳 여러공연장과 일부종목의 스포츠관람이 가능하지만 올림픽공원이라는 특별함은 느끼기 힘들다,3,1133,"It is easy to spend time with your family. You can enjoy various venues and some sports, but it is hard to feel the speciality of Olympic Park."
NiceBob,예술적인 조형물이 군데군데 많이 있습니다. 장소는 아주 넓어서 주변을 걷는데만 2-3시간이 걸립니다. 내부로 들어오면 경기장 들이 많이 있는데 조용히 보낼 수 있는 곳이라고 생각합니다. 또한 소마미술관도 있어서 미술에 취미가 있다면 관람하기에도 좋은 곳이라고 생각합니다.,4,1133,"There are many artistic sculptures in places. The place is very large, so it takes 2-3 hours just to walk around. If you come inside, there are a lot of stadiums, so I think it's a place where you can spend it quietly. Also, there is Soma Art Museum, so if you have a hobby in art, I think it is a good place to see."
seunghoonl627,"올림픽 기념관, 소마미술관, 백제박물관 등 올림픽공원 내에서 즐길 거리는 무궁무진하다. 물론 잔디밭에서 뒹굴거리기만해도 충분히 즐겁다. 하지만 여름에는 상당히 더워 산책도 힘들 듯.",4,1133,"There are countless things to enjoy inside the Olympic Park, including the Olympic Memorial Hall, Soma Museum of Art, and the Baekje Museum. Of course it's fun enough just to roll around on the grass. But in the summer, it's so hot that it's hard to take a walk."
fairy551,올림픽 공원은 집근처라 자주 갑니다. 환경조성이 너무 잘 되어있고 주변에 먹거리도 좋습니다. 꼭 한번 놀러가세요.,5,1133,I often go to Olympic Park because it is near my house. The environment is so good and the food around is good. Make sure you go out for a trip.
abulapia,넓고 여유로운 곳이다. 여러군데 문을 중심으로 건너편과 주변에 맛집과 카페들이 풍성하다. 공원 자체의 볼거리는 많은 편이 아니다. 남이문에 한성백제 박물관을 빼놓지 말자.,4,1133,It's a spacious and leisurely place. There are many restaurants and cafes across the street from the door. The park itself is not much to see. Let's not leave out the Hanseong Baekje Museum in Nami-mun.
ledzpl,반려견이나 아이와 함께 산책하기 아주 좋은 곳 입니다. 공연이나 다른 이벤트 등 볼거리도 있구요. 그늘이 많지는 않아서 여름에는 모자나 선크림이 필요합니다.,3,1133,"It's a great place to take a walk with your dog or child. There are things to see, such as well. There are not many shades, so we need a hat or sunscreen in summer."
Jung,"다양한 행사와 문화공연, 넓은 공원길을 산책하다 보면 저절로 송파구에 살고 싶어집니다. 가족들과 산책하기 좋아요.",4,1133,"I want to live in Songpa-gu when I take a walk on various events, cultural performances, and a wide park road. It's good to take a walk with your family."
redinoct,올림픽 공원내 계절밥상에서 식사을 하고 공원내 광장에서 아이들이 킥보드를 탔다. 가을에는 올림픽공원에서자전가나 스케이트보드 등을 타는 사람이 꽤 많다. 산책하기 좋은 곳이다.,4,1133,"After eating at the seasonal table in the Olympic Park, children rode kickboards at the plaza in the park. In fall, there are quite a few people who ride bicycle or skateboarding at Olympic Park. It's a good place to take a walk."
쏘쏘양,"깨끗하고 넓음. 역에서 가까움 (몽촌토성역, 올림픽공원역) 돗자리를 가지고 소풍하기에 알맞음",4,1133,"Clean and spacious. Close to the station (Mongchon Toseong Station, Olympic Park Station) suitable for a picnic with a mat."
ChaeWoo Lim,"올림픽 공원은 서울에 동남쪽에 있습니다. 8호선 몽촌토성역, 5호선 올림픽공원역이 있습니다. 드넓은 공원에 호수, 잔디, 박물과, 체육시설 등이 있으며 체육대학도 옆에 있습니다. 평일에는 소풍이나, 단체활동으로 많이들 찾으며, 주말이면 사람들이 피크닉 장소로도 활용됩니다. 드마라 촬영으로도 유명한 장소들이 많으며, 웨딩사진도 이곳에서 많이 촬영을 합니다. 복잡한 시내관광에서 벗어나 자연과 함께 산책하고 나만의 시간을 갖는것도 괜찮을것 같습니다.",5,1133,"Olympic Park is located in southeastern Seoul. There are Mongchon Toseong Station on Line 8 and Olympic Park Station on Line 5. There are lakes, grass, museums, and sports facilities in the vast park, and the College of Physical Education is next to it. On weekdays, a lot of people visit for picnics and group activities, and on weekends, it is also used as a picnic spot. There are many places famous for filming de Mara, and wedding photos are taken here as well. I think it would be nice to take a walk with nature and have my own time away from the complicated city tour."
진섭 안,올림픽공원은 서울 송파쪽에 위치한 대한민국 대표 공원입니다. 드넖은 부지에 전시장이며 운동장들이 위치하고있어 피크닉 가기에 안성맞춤입니다.,4,1133,"Olympic Park is the representative park of Korea located in Songpa, Seoul. The exhibition hall and playground are located on the site, making it perfect for picnics."
xiapapa,"제가 올림픽 공원 맞은편에서 십년 넘게 살았었습니다. 해서 올림픽 공원 짓는것도 보고 첨부터 오래 돌아 다녔는데요. 고궁이라던지 박물관이 서울 도성 안쪽에만 있고, 서울 동쪽에는 롯데월드 말고는 딱히 랜드마크랄게 없는데 올림픽 공원을 추천할 수 있겠습니다. 주말에는 주차가 좀 힘든데 기왕이면 대중교통(전철이면 '몽촌토성역'에서 내리시고요)을 이용하는게 좋구요. 공원 안쪽에는 광장 근처 말고는 먹거리를 파는 노점이 없으니 마실 물과 작은 돚자리 정도는 챙겨서 움직이면 좋습니다. 너무 넓어서 걷다",5,1133,"I've lived across the Olympic Park for over 10 years. I saw the construction of the Olympic Park and walked around for a long time from the first time. There are no landmarks other than Lotte World in eastern Seoul, so I can recommend Olympic Park. Parking is a bit difficult on weekends, but it's better to use public transportation (to get off at Mongchon Toseong Station on the subway). Inside the park, there is no street vendor selling food other than near the square, so it's good to bring some water to drink and a small space to move. walk too wide"
sang cheol h,올림픽 공원은 규모가 상당해서 걷기만해도 꽤 시간이 걸린답니다. 가족과 친구와 또는 연인과 함께 걷기 좋은 곳이라 생각해요 주위에 식당들과 카페들도 많아서 먹거리 걱정도 없네요,5,1133,"The Olympic Park is so big that it takes a long time just to walk. I think it's a good place to walk with family, friends, or lovers. There are many restaurants and cafes around, so I don't have to worry about food."
채예지,"올림픽공원은 사계절이 아름다운 공원입니다. 평화의 광장 주변은 자전거나 인라인스케이트를 타기 좋고, 소마미술관 주변은 돗자리 펴고 한가하게 쉬기에 좋고, 88잔디마당 주변은 아이들과 함께 공놀이도 하고 뛰어놀기에 좋고, 올림픽공원을 방문할 경우는 먼저 맛있는 음식과 돗자리를 꼭 준비하세요. 지하철 8호선 몽촌토성역에 내리면 바로 평화의광장이 나오구요. 자전거를 타고 와도 너무 좋습니다.",5,1133,"Olympic Park is a park with beautiful four seasons. It is good to ride bicycles or inline skates around the Peace Plaza, it is good to spread a mat around the Soma Art Museum, and it is good to play ball and run around the 88 Zandimadang with children, and when you visit the Olympic Park, make sure to prepare delicious food and mats. If you get off at Mongchontoseong Station on Subway Line 8, you will see Peace Plaza. It's great to ride a bicycle."
민영 김,"동호회 활동, 서울시 체육회에서 주관하는 명산 트레킹으로 인해 올림픽 공원을 가보았는데요~ 공원 한바퀴 돌면 시간이 꽤걸릴 것 같더라구요~ 넓어서!날씨 좋을때 돗자리 가지고 와서 잔디밭에 앉아서 구경도 하고 바람도 쐬고 좋을거 같아요! 중간 중간 편의점이나 치킨집, 카페가 있어 편의시설도 꽤 잘되어있는 편이었던거 같습니다~",4,1133,"I went to the Olympic Park because of the club activities and the famous mountain trekking organized by the Seoul Sports Council. I thought it would take a long time to go around the park because it's wide!When the weather is nice, bring a mat and sit on the grass and enjoy the breeze! There are convenience stores, chicken restaurants, and cafes in the middle, so I think the facilities were pretty good."
