u_id,review,u_rate,p_id,review_en
milka m,친구들과 함께 즐거운 시간을 보낼 수 있는 좋은 곳에 하루. 모두가 즐길 수 있는 것들. 지하철 역에서 가기 아주 쉬운 지하,4,592,One day in a good place where I can have a good time with my friends. Things that everyone can enjoy. a very easy underground from a subway station
Shenea,"가족을 위한 훌륭한 곳일, 음식이 정말 좋았고 모든 사람들이 적당 하기. 내부 및 외부 반 공원 반, 제가 정말 좋아 하기 때문에 외부의 놀이기구를 타고 갈 수 있는 안이 뜨거워.",5,592,"A great place for the family, the food was really good and everyone was fit. Inside and outside the park, I really like it, so it's hot to ride outside."
RyunT,"모든 테마 파크, 것이 가장 초기에 이동합니다. 나와 내 여동생이 주위에 도착 11, 대량의 놀이기구 대기 시간 및 보냈습니다. 초기 이동, 바로 프랑스 혁명 rollercoaster 실행할 수 있습니다. 줄 수 있는 두 시간 동안. 더 어린 아이들은 실내 테마 파크는 것, 동물의 마스코트 와 함께 프린세스 / 공룡 parades.",3,592,"All theme parks, which move first. My sister and I arrived around 11 and spent a lot of waiting time for the rides. Initial movement, the French Revolution rollercoaster, can be executed. For two hours. The younger children have a theme park with an animal mascot and Princess / Dinosaur parades."
Marc F,"Wuahuu, 단지 쇼핑몰 또한 디즈니 월드 같이 실내 수영장, 완벽한 겨울 날 서울에서 가깝고, 가게과 레스토랑, 슈퍼와 어른 이 아이들을 위한 거대한 공원",5,592,"Wuahuu, just like Disney World, the shopping mall is also an indoor swimming pool, near Seoul on a perfect winter day, stores and restaurants, super and huge parks for these children."
Ryan N,"롯데월드는 놀이 기구와 함께 네 개의 수준, 놀이기구 의 거대한 야외 공간이 한 어떤 다음과 같이 구성됩니다. 저는 친구와 함께 모든 시도는 할 수 없지만, 그는 여전히 젊은 성인 확실히 뭔가를 즐길 수 할 수 있습니다. 이전 것을 추천한다 - 티켓 구입 (최소 2 일 따라 요구 사항이) 은 온라인으로 저장할 수 35% (여권 필요). 하지만, 단점이 있다. 대규모 큐. 나는 한 때. 저는 평균 1 시간을 기다렸는데 화요일 이 아닌 휴가 기간 에 학교. 더 많은 돈을 쓸 수 있다면, 마법의",4,592,"Lotte World consists of four levels, a huge outdoor space of rides, along with rides, as follows. I can't make every attempt with a friend, but he can still definitely enjoy something as a young adult. I recommend the previous one - ticket purchase (requirements for at least two days) can be stored online 35% (requires passport). However, there are disadvantages. Large-scale cue. I once. I waited an average of an hour, but I went to school on vacation instead of Tuesday. If I could spend more money, I'd like to make a magic one."
Thomsonwily,"신 어머니와 함께 갔다. 그냥 어떻게 할 수 있는 매력적인 모든 젊은 사람들이 바로. 일반적인 실내 테마 파크. 우리는 정말 정말 추운 겨울에 밖에 하지 않았다 했다. 하지만, 사람들은 대부분 한 롯데 월드 놀이기구 만 가지고 모든 목 소리를 하지 않는 사실에 있다는 사실을 민속 박물관. 할 수 있는 미니어처 왕궁 의 내부. 잘 신 어머니는 참 였다.",3,592,"I went with Shin's mother. Just all the charming young people who can do anything. A typical indoor theme park. We only did it in a really, really cold winter. However, the Folk Museum of Korea has a fact that most people don't make all the sounds with only one Lotte World ride. Inside the miniature royal palace, which can be done. The well-groomed mother was true."
zHadz,"마법의 패스는 긴 줄로 방지할 수 있습니다. 티켓을 애플리케이션에 전화 및 원활한 검색 항목. 추천 무료 입장 (투자 가능). 무슬림 들이 이슬람 을 걱정하지 않아도, 파샤 케밥 에 공원이 있습니다.",3,592,"Magic passes can be prevented with long lines. Call ticket to application and search seamlessly. Recommended free admission (investment available). Even if Muslims don't worry about Islam, there is a park in Pasha Kebab."
whitehairmonstress,"꼭 에 가다 - 피크 기간 긴 줄을 피하기. 우리는 많은 것들을 반복적 한국어 학교 놀이기구 및 조용한 휴가를 아직. 음식의 질에 놀랐다 롯데월드도 있었고, 비록 약간 비싼 편이지만 정말 꽤 괜찮아. 안에 피치가 디즈니, 같지 않다는 - 었지만 아주 좋았습니다. 하루가 될 것이다 - 진짜 잘 할 시간.",4,592,"go to - avoid long lines during peak periods We still have many things to do. Korean school rides and quiet vacations. I was surprised at the quality of the food. There was Lotte World, and although it's a little expensive, it's really pretty good. The pitch inside wasn't the same as Disney, but it was great. It'll be a day. - Time to do really well."
udubfl,"음력 설날 새해가 갔다. 아주 많은 외국인이 (비 - 한국 사람들은) 40% 할인을 해 주어. 롯데월드는 항상 조사 등 특별 할인. 되어 있는 콤보 와 거래를 롯데 타워 수족관. 그래서, 우리는 모두 같은 날 한 롯데 월드와 수족관. 그의 위대한 - 날씨가 너무 좋은 공원이 있는 (핫 또는 콜드). 이와 같은 작은 - 디즈니랜드는 크기가 큰 어른 아이들이 놀이기구 들. 할 수 있는 로커 1, 000원 (미화 약 $1) 공원이 있을 때 에 모든 짐을 자켓 과 스태시. 이 있을 경우 추가 요금을",4,592,"Lunar New Year's Day New Year's Day is over. So many foreigners offer a 40 percent discount. Lotte World always has special discounts such as surveys. Lotte Tower Aquarium for trading with a combo. So, we all did Lotte World and the aquarium on the same day. His great - with a park whose weather is so good (hot or cold). Like this little - Disneyland is a ride for big adults. A rocker 1,000 won (about US$1.1 million) When there's a park where you can play all your luggage, jacket and stash. in the presence of"
Carissa Pauline T,서울에 간다면 여기로 이동 합니다. 좋은 곳입니다. 안에 있습니다. 야외 활동 및 전망은 디즈니랜드와 유니버셜 스튜디오 중에 해당 합니다.,5,592,"If I go to Seoul, I will move here. It's a good place. It's inside. Outdoor activities and prospects are among Disneyland and Universal Studios."
DrGruffalo,"서울에 있는 한, 추운 날씨 였는데, 이는 우리 실내 유일한. 롯데 월드 의 실내 시설, 충분한 시설들이 작은 아이들을 즐겁게 하고. 우리는 우리가 기대했던 것 보다 더 멋진 추억이 되었습니다.",5,592,"As long as we were in Seoul, it was cold weather, which was the only thing in our room. Lotte World's indoor facilities and sufficient facilities entertain small children. We became more wonderful memories than we expected."
561jessl,"오해하지 마라, 이 모든 것이 완벽하게 보이는 야외 테마 파크는 스릴 넘치는 놀이기구나. 하지만, 이와 같은 질문 였다. 슈퍼 롱! 90 분 이상 기다려야 하고, 그 돈을 낭비하고 있었습니다.",2,592,"Don't get me wrong, the outdoor theme park where all this looks perfect is thrilling. However, it was the same question. Super Long! I had to wait more than 90 minutes, and I was wasting the money."
Adrian010613,아이들과 아이들이 아주 좋은 매력 때문에 현대적인 카니발을 즐길 수 있는 여 - 과 같은 분위기. 흥미 진진한 놀이기구 들이 재미있고 모든 유형의 구성 요소입니다.,5,592,An atmosphere like the one where children and children can enjoy modern carnivals because of their very good charm. Interesting rides are fun and all types of components.
stepstephaniestep,"좋은 곳, 그러나 접근에 대한 여행 계획이 필요! 제 2 차 방문 이 롯데월드, (30% 할인) 할인 티켓 을 구입한 여행 게스트하우스 내에 있는, 제가 토요일에 세상은 재해 발생 시! 도착하고 8시 에 호텔에서 왼쪽 11( 7 시간). 난 거의 4 - 5 시간 만에 할 수 있는 줄 내 전화 :( 의심의 여지 없이 시원하고 재미있는 놀이 기구들과 롯데 월드에 있어요, 실내 및 야외, 많은 사람들이 있지만; 가장 유명한 놀이기구 같은 자이로 회전 및 아틀란티스. 난 45 분 각 lel 대기.",3,592,"Good place, but I need a travel plan for access! In the travel guesthouse where I bought a discount ticket to Lotte World (a 30% discount), I will visit the world on Saturday in case of a disaster! Left 11 (7 hours) at the hotel at 8 o'clock after arrival. I can make my own phone call in almost four to five hours: (No doubt cool and fun rides and Lotte World, indoor and outdoor, with lots of people; most famous ride-like gyro rotation and Atlantis. I'll be waiting 45 minutes each."
Erwin T,이 곳은 아이들과 아이들이 가장 하고 싶습니다. 일반적인 놀이 공원이 많다. 최고는 아니지만 괜찮습니다.,3,592,"Children and children want to do this place the most. There are many general amusement parks. It's not the best, but it's okay."
DNeshJ,"예, 로컬 브랜드 들 에서. 모든 것을 한 곳에서. 롯데마트 옆에는 슈퍼마켓도 라 고.",4,592,"Yes, from local brands. Everything in one place. There is also a supermarket next to Lotte Mart."
Chad H,"이 곳은 내부의 하이라이트. 나가서 추운 기온 이 있었고, 사용할 수 있는 모든 관광명소 상어들은 오랫동안 우리는 하루 종일 놀이기구는 4 입니다. 때 덜 바쁜 시간을 수 있다면, 더 즐겁기 때문이다.",3,592,"This is the highlight of the interior. There was a cold temperature out there, and all the tourist attractions sharks available for a long time, we've got four rides all day. Because if you can have less busy time, it's more enjoyable."
Kong Wee L,"붐비는 주말. 가족 손님에게 좋습니다. 아 할인 티켓. 롯데 월드에서 정말 저렴한 티켓 이 기 때문에. 가격 지불하지 마십시오. 토요일에 가 - 어린 아이들과 마찬가지로, 원하지 않긴 관광 명소에 앉아 q. 하지만, 유명한 관광지는 2시간 이상 있을 수 있습니다. 하지만, 호텔은 안전하고, 항상 활동, 좋은 음식도. 롯데 월드에서 완전히 원합니다.",4,592,"A crowded weekend. Good for family guests. Oh, a discount ticket. Because this is a really cheap ticket at Lotte World. Don't pay the price. Go on Saturday - like young children, sitting at unwanted tourist attractions, q. However, there can be more than two hours of famous tourist attractions. However, hotels are safe, always active, and good food. Lotte World wants it completely."
Yang C,"이 테마 파크는 실내외 모두, 모든 연령 이나, 간식거리와 많은 유형 안에 있는 테마 파크",4,592,"This theme park is a theme park in both indoor and outdoor, all ages, snacks, and many types."
Hathaitat,"태국에 와서 태국, 이상과 같은 실내 테마 파크 입니다. 이 호텔은 정말 좋은, 우리는 이 순간 그는 일 년 의 여행 기간 이 있습니다. 아주 좋은 장소, 다양한 활동, 많은 레스토랑, 사물함 영역 에 있는 생활 도 훨씬 쉬워집니다. 또 다른 좋은 일인지!",5,592,"It's an indoor theme park like Thailand and Isang. This hotel is really good, and we have a year of travel at this moment. Life in a very good place, a variety of activities, many restaurants, and locker areas is also much easier. Another good thing!"
DevourTheWorld,"저희는 이곳에 온, 60 분 에 문을 연 후에는 이미 그냥 ques (표지판이 있어서 대기 시간이 당신에게 $정도). 그렇다고 생각하면 몇 가지 다른 놀이기구 및 ques 짧은 얻을 것. 큰 실수 였습니다. 점심 시간에는 줄로 120 분, 다음 몇 시간 후에 그들은 170 분 도착. 한 번에 갈 수 없어 공원, 그리고 점심 식사 자리를 찾는 데 문제가 있는 지역 이었기 때문에 한 두 명이 있었다. 아이들을 데리고 온 가족이 상상할 수 없는. 기다리다가 일부 대괄호),, 놀이기구를 즐길 수 있는",2,592,"We're here, 60 minutes after we open, we're already just ques. If you think so, get a few different rides and ques short. It was a big mistake. 120 minutes by line for lunch, and in the next few hours, they arrive 170 minutes. There were one or two people because it was an area where they couldn't go at once and had trouble finding a place for lunch. Unimaginable for the whole family with the children. While waiting, some square brackets, where you can enjoy the ride,"
ezekiel19,"2 차 방문 이 너무 많지 않 으셨다. 실내와 실외에 있는 테마 파크. 주말에 가서, 이 곳은 로컬 및 포장 입니다. 인기있는 놀이기구 들 이 2 시간 대기. 많은 식사를 할 수 있는 음식점이 있다. 하루에 돈을 쓸 가치가 있는. 8시에 할 수 있는. 에버랜드 보다 서울에서 가까운 시간이 지 않았다.",4,592,"The second visit wasn't too much. A theme park indoors and outdoors. Going on weekends, this is local and packing. Popular rides for 2 hours. There is a restaurant where you can eat a lot. worthy of spending money a day available at 8 o'clock It was less time than Everland in Seoul."
Eric M,꼭 이 곳에 갈 수 있는 시간이 서울에 있습니다. 최고의 놀이기구 들이 단서 상어들은 특별히 좋은 웃음 이 크지만 귀여운 모습을 보고 있다.,4,592,"The time I can go here is in Seoul. The best rides, clues, sharks are seeing especially good smiles but cute sides."
traveldiary09,"잠실역 근처에 편리한 위치, 실내 및 야외 테마 파크는. 대기 줄이 꽤 길 말씀드렸고 시간이 줄 보다 더 인기있는 놀이기구. 성능이 환상적인 크리스마스 시즌 의 신데렐라; 아름다운 의상 과 댄스 루틴. 밖에는 수 많은 레스토랑과 쇼핑할 수 있는 테마 파크 를 선택할 수 있습니다. 팬 이 아닌 놀이기구 의 인내 가 대기 를 하고, 저는 이 곳을 제안 합니다.",3,592,"Convenient location, indoor and outdoor theme parks near Jamsil Station. The waiting line is quite long and the ride is more popular than the time limit. Cinderella of the fantastic Christmas season; a beautiful costume and dance routine. Outside, you can choose numerous restaurants and a theme park for shopping. The patience of the rides, not the fans, is waiting, and I suggest this place."
celinaliew,"실내 및 야외 테마 파크와, 다양한 놀이기구를 꼭 찾을 수 이 한 나이. 그러나, 사람들 줄 및 줄 snaked 주에 있는 놀이기구를 돌면 끔찍한! 내가 갔던 것이 잘못된 시간, 일요일, 한가지 팁 이 주말을 피하 라. 수 있는 마법의 입장권을 살 수 있게 도와줄 줄 하는 패스를 통해 대부분의 주요 게이트는 특별한 놀이기구. 불리는 대부분의 시간을 매직 패스가 작동하지 않아서, 적어도 제가 일요일에 갔다. 줄었지만, 여전히 매우 기분 좋은 경험이고 기억에 남는 가족을 방문하는 실내외 모두",4,592,"You can't miss indoor and outdoor theme parks and a variety of rides. However, the rides in People's Line and Line Snaked State are terrible! The wrong time, Sunday, one tip I went to avoid this weekend. Most of the main gates are special rides through passes that help you buy magic tickets. The magic pass didn't work most of the time called, so at least I went on Sunday. Decreased, but still a very pleasant experience, both indoors and outdoors visiting a memorable family."
maria,"이는 큰 놀이공원 이 기 때문에 실내 공간. 저는 제가 느낀 쇼핑몰, 놀이 공원, 축제와 동시에 있습니다. 하루는 롯데 월드에서 수 있는. 가장 좋은 점을 방문하는 곳이, 이 날 전시 1988 대답해! 호기심이 많은 정보 표시를 볼 수 있었던 memorabilias 정말 감사합니다.",4,592,"This is a large amusement park, so it's an indoor space. I am at the same time as the shopping mall, amusement park, and festival that I felt. One day at Lotte World. The place to visit the best points, answer Exhibition 1988 on this day! Thank you so much, Memorabilias, for being able to see curious information signs."
Amelie Heise,"15살 딸이 나를, 그녀는 한국을 처음 방문했을 때 14. 남편과 함께 좋은 시간을 보내는 것을 모든 놀이기구. 저는 어서 보낸 시간 보낼 수 있는 문화 박물관 가 그들. 가장 인기있는 놀이기구 들이 긴 줄, 때문에 가 겁이 mers, 줄도 매우 짧은 다른 곳. 저는 한국에서 아이들이 학교에 가는 조언 할 때, 줄이 짧기 때문에. 이는 실내 및 야외의 한 부분이다. 둘 다 아주 재미. "" 살아 있는 "" 미술관 에 있는 공원에서, 재미있는 사진을 찍을 수 있는 광학 환상이. 좋은 점은 공원,",4,592,"0My 15-year-old daughter told me that when she first visited Korea, she was 14.All the rides to have a good time with your husband.I want to go to the culture museum where I can spend time with them.The most popular rides are long lines, so I'm afraid of other places with very short lines.I have a short line when I give advice for my children to go to school in Korea.It is a part of the indoor and outdoor environment.They're both very funny.An optical illusion where you can take a funny picture in a park in a living gallery.The good thing is that it's the park."
travelbunny0306,"내가 아주 어린 아이들은 그들이 정말 할 놀이기구를 즐길 수, 뽀로로 파크 갈 수 있는 유일한 저희는 롯데 월드 3층 수 있습니다. 성인 2 과 어린이 1 용, krw 50 달러, 2 시간에 000. 숙소는 깨끗하고 직원들은 모두 아주 민감하게 아이들과 웰빙. 내 자신을 다시 방문한다면 아이들이 즐길 수 있고 여행 할 수 있습니다.",5,592,"My very young children can really enjoy their rides, and the only one who can go to Pororo Park can be on the third floor of Lotte World. Adult 2 and child 1 for krw 50 dollars, 000 for 2 hours. Accommodation is clean and staff are all very sensitive to children and well-being. If I visit myself again, children can enjoy and travel."
leel20,"특별한 아무것도. 너무 비싼 편. 오랜 시간을 기다려 게임, 시간 낭비를 타고 기다리고 있다. 마법의 섬 은 아마 더 더욱 아름다운 경치.",3,592,"Nothing special. Too expensive. I'm waiting for a long time, playing games, wasting time. The magical island is probably more beautiful scenery."
Nat K,"간판은 최소 및 오류, 제한된 다른 층 에스컬레이터 를 4, 명확한 비상구 - 경우 사고, 안전하게 하는 것은 사람이 어렵습니다. 90분 정도의 대기 시간이 긴 줄을 서는 게 일반적인. 돈과 시간이 아닙니다. 외국인을 위한, 디즈니랜드 가 훨씬 더 나은 옵션. 디즈니는 알고 했으며. 롯데월드는 그냥 흉내 내는 사람이 있지만 가까운 위조하는 기간도 더 어려운 복사 작업의 / 서비스 / 사람들은. 이곳에 오지 않습니다.",1,592,"Signboards are minimal and error, limited other layer escalators 4, clear exit - in case of accidents, it is difficult for people to be safe. It's common to line up for 90 minutes. It's not money and time. For foreigners, Disneyland is a much better option. Disney knew. Lotte World has people who just imitate it, but the service / people / people are more difficult to copy even for a short period of time. They don't come here."
Lachlan N,"이 곳은 정말 믿을 볼 수 있습니다. 전체적인 모양의 디자인과 거의 멎 습니다. 이 수치가 아니라면 적어도 한 시간 에 서 있는 줄이려고, 수 많은 할 수도 있습니다. 관광명소 중 에서 최소 1 시간은 정말 가는 가치가 훨씬 더 많은 경우가 있습니다. 아마 마음에 드는 것은 보이지 않았다 그 문화의 한 줄을 타고 5분 정도 타 지원하지만, 해당 선을 다른 시간은 매우 빠르게 착용. 아이들이 함께 할 수 있습니다 한 (다시 있지만, 아이들은 제 마음 알 수 있듯 이 지역! ). 입장료가 있지만",2,592,"You can really see this place. The overall design and almost stopped. If it's not this number, you can do a lot to reduce standing at least an hour. There are times when at least one hour of tourist attraction is worth a lot more. I couldn't possibly see what I liked. I apply by riding one line of the culture for about 5 minutes, but wear the line very quickly for another time. Children can be together. (Once again, the children know my mind! ) There's an entrance fee, but..."
iamkcg,"롯데 월드 가 최근 12월 24일. 예상했던 대로, 긴 줄을 타고 먼저 가 있었다. 대기 시간이 5분 거리에 60 분. 있을 경우 추가 비용을 지불하면 관광 명소도 하루에 패스. 나의 9 살 먹은 아들 을 5 에 길게 줄 수도 있습니다. 그는 아이스 스케이트 대신하기로 했다.",4,592,"Lotte World was recently on December 24th. As expected, it was first in a long line. The waiting time is five minutes away, 60 minutes. If there is, if you pay extra, you can pass the tourist attractions in one day. I can give my nine-year-old son a long five. He decided to replace ice skating."
Vinsyeo,"인상적인 실내 테마 파크 로 연결된 야외 테마 파크. 안에 실내 테마 파크, 랜드 가 있는 뽀로로, 별도로 구매해야 하는 경우 tix 가볼만한 가치가 있지만 어린 아이.",5,592,"An outdoor theme park connected to an impressive indoor theme park. Pororo with an indoor theme park and Land inside, and a tix is worth visiting if you have to buy it separately, but a young child."
NuLuL,놀이기구 많지 않은 아이들 에서 실행할 수 있는 오래된 4 년. 크기가 각 게임 합니다. 하지만 대중 교통 편리하다. 그러나 우리는 우리의 하루를 즐길 수,5,592,"4 years old, which can be run by children who don't have many rides. The size plays each game. But public transportation is convenient. But we can enjoy our day"
Yi Lin E,"롯데월드는 지난 준 시기였습니다. 우리가 있는 곳은 ""전체"" fastpass 다운로드한 모든. 일부 놀이기구가 있는 fastpass 경우에만 사용할 수 있습니다. 할 때에는, 5 놀이기구는 유지 보수. 또한, 많은 것들을 하고 이 에 할 수 있습니다. 있지 않다는 점도 좋은 식당. 성능도 그냥 복사본을 디즈니 랜드. 나는 또 다른 테마 공원 을 방문하는 모든 사람들, 이것이 바로 오래된.",1,592,"0Lotte World was last week.Where we are, all the fastpass downloads.Only available for fastpasses with some rides.When you do it, the five rides are maintenance.You can also do many things and do many things.It's a good restaurant that doesn't exist.The performance is just a copy of Disneyland.I'm the one who visits another theme park. This is the old..."
DrMichCHANG,이 호텔은 훌륭한 대중 교통 시설과 쇼핑몰에 쉽게. 방은 넓고. 우리는 높은 층에 머물고 있는 멋진 도시 경치. 직원들은 친절하고 도움이 되었습니다. 제 아들은 그 의 가방을 분실 했을 때는 택시를 타고 가는 길에 이 호텔에 체크인. 우리는 오후 10시 이후에 여행에서 알 이 있는 테마 파크. 직원들은 우리에게 도움을 드라이버. 셔틀 버스 운전사가 우리 가방을 명동에서 호텔로 가는 페리. 가방을 방으로 다음 날 아침 되었습니다. 우리는 감사 하고 우수한 서비스 및 해당 작업 감사합니다. 프론트,5,592,"This hotel is easy for excellent public transportation facilities and shopping malls. The room is spacious. We're staying on a high floor. Nice city view. The employees were kind and helpful. When my son loses his bag, he takes a taxi to check in at this hotel. We have a theme park to know on our trip after 10 p.m. Employees give us help drivers. A ferry for our bags from Myeong-dong to the hotel by shuttle bus driver. The next morning, the bag came into the room. We thank you and thank you for your excellent service and your work. Front"
Hitmi,아이들이 있다면 그들은 가 볼 수 있습니다. 20% 할인을 받을 경우 부문에서 티켓을 사용할 수 있는.,4,592,"If there are children, they can go. Tickets can be used in the category if you receive a 20% discount."
Ahmed M,"8 년 12 살짜리 딸과 함께 갔다. 하루를 보낼 수. 오후 7시 후 4 주 후 항공권 옵션을 사용할 수 있습니다. 이에 11 시, 일부 게임은 이전에 있습니다. 관광 명소 정보 / 높이 제한 에 가기 전에 말이다. 사전에 계획이 데 도움이 됩니다. 익스프레스 티켓을 구입할 수 5 게임 30, 000원 또는 100, 000 제한 없이 사용할 수 있습니다. 이는 후에 사. 실내 실외 관광명소 들, 어떤 날씨 조건 하기 때문에 괜찮습니다.",5,592,"I went with my daughter who is 8 years and 12 years old. For one day, ticket options are available after 7 p.m. and 4 weeks later. So at 11 o'clock, some of the games have been played before. Before you go to the height limit. Helps you plan ahead. You can purchase Express Tickets for 5 games at 30, 000 won or 100 000 won. Buy this later. Indoor and outdoor tourist attractions, it's okay because there are certain weather conditions."
BlessedTraveller,"이곳은 평일 에도 사람들, 특히 12월. 기존 입장 티켓, 모든 놀이기구를 해야 저렴하고. 체크 아웃할 경우 처음 서울에. 아, 한 번은 충분하지.",3,592,"This place is for people on weekdays, especially in December. Existing tickets, all rides are cheap. If you check out, it's your first time in Seoul. Oh, once is enough."
winniewong820,"테마 파크는 크고, 매력적인 한 알 두 번째 성인 않습니다. 가끔씩 필요한 줄.",3,592,"Theme Park is a big, attractive second adult. I need a string from time to time."
william t,"롯데 월드에서 즐거운 하루 보냈어요. 많은 놀이기구가 있는 실내 공원 무료로 일부 수행할 수 있을 것이기 때문에 의도하지 않는 경우를 제외한 모든 유료 입장료, 체크 아웃 하기 전에 보드를 타고 입구에서 대기. 전반적으로 아이들을 위한 재미있는 곳. 핫 에어 벌룬 타고 꼭 4층. 이는 전체적인 실내 공원 개요를 볼 수 있습니다. 야외 놀이기구 중에 관리하지 않았다 하는 성장 위주 가 아닌 아래 아이들 10. 줄에 있는 야외 공원은 실내 보다 더 많이, 정말 하고 싶어요.",4,592,"I had a great day at Lotte World. All charges except in unintended cases, waiting on board at the entrance before checking out, as part of the indoor park with many rides will be free of charge. An interesting place for children in general. Take the hot air balloon to the 4th floor, which gives you an overview of the entire indoor park. I really want to do more outdoor parks in line 10. I want to do more than indoor ones didn't take care of."
piriot,"서울에서 4일 밤을 묵었는데 이 호텔에 머물렀다. 우수한 품질 이 조금 비싼 편이지만 - 다른 어떤 도시의 가장 큰 재미와 기대 빠른 속도로 증가하고 있는 기업. 사우나가 있는 좋은 경험이었고, 깨끗하고 아주 평화롭 습니다. 모든 것이 깨끗했습니다!!!.",4,592,"I stayed at this hotel for 4 nights in Seoul. Excellent quality is a little expensive - a company that is growing at the most exciting and expected pace in any other city. It was a good experience with a sauna, clean and very peaceful. Everything was clean!!!"
Darryl G,"정말 좋은 곳이었고, 잘 배치되어 있었지만. 나는 길을 잃은 것 이, 어떻게 든 놓칠 많은 놀이기구 도 있고. 한 것은, 너무 긴 줄여서 받지 않고 ""매직 패스 "" 가 되지 않습니다.",2,592,"0It was a really nice place and it was well arranged.I'm lost and there are many rides I can't miss.What I did was too long, so I didn't get a magic pass."
jayyu1,"이 테마 파크는 답변하기 - 바로 기차와 걸어서 쇼핑몰 연결하기. 다른 놀이기구 가 몇 층 내부에, 주변에 있는 실내 아이스 링크. 밖에서 보면, 큰 놀이기구 가. 또한 문화 / 역사 박물관 - 저 안에 너무 흥미로운 전시 를 찾을 수 없습니다. 이것은 정말 재미있는 곳에서 하루를 보내지. 추운 지역에 있어서 좋아. 덕분에 즐거운 시간을 - 모든 연령이 ㄴ가, 모든 사람들이 타고, 일을 안 해 점은 투쟁 을 하고 테마 파크.",5,592,"This theme park is answering - connecting the train directly to the shopping mall on foot. An indoor ice rink on several floors of other rides. From the outside, go to the big ride. Also Culture / History Museum - I can't find an interesting exhibition in there. It spends a day in a really fun place. It's good to be in a cold area. Thanks to you - all ages, all people ride, no work, fighting, theme parks."
San33sg,"테마 파크 처럼, 대기열의 기다려야 합니다. 지역 주민들과 관광객들에게 인기. 이 곳에서 하루를 보낼 수 최대. 야외 놀이기구 보다 아이들이 한 것.",4,592,"Like a theme park, you have to wait in the queue. Popular with locals and tourists. The maximum number of days you can spend here. What children did rather than outdoor rides."
Ooi E,"여길 funs. 적절한 모든 가족, 커플 그리고 나이 범위. 다시 방문 할 것! 사랑 해요",5,592,"Here puns. All suitable families, couples and age ranges. Visit again! I love you."
Beads2618,"이 곳에 들어가자마자 다시 아이 같은 느낌! 이 얼마나 놀라운 것을 안 그는, 분명 겨울 였다. 1 일 패스는 지불 (액세스할 수있게 해주는 모든 놀이기구, 작은 아케이드 게임 유형에 대해서만 2000 을 빼면 다른 - 3000)에도 찾고, 할인 코드에 동일한. 25. 하루를 일찍 하는 것을 강력 추천합니다, 11월 중순에 매우 바쁜 도 였습니다. 다행히 패스 타고 매직 을, 자전거를 타고 가기 때문에, 줄 및 수집 으로 이동, 다시 차를 타고 갈 수 있는 시간을 제공해 주는데 사용 (대기",5,592,"As soon as I get in here, I feel like a child again! He knew how amazing this was, it must have been winter. One-day passes can also be found on payment (all rides that allow access, other - 3000 except 2000 for small arcade game types) and the same for discount codes. 25. I strongly recommend you do it early, it was a very busy province in mid-November. Luckily, we ride a pass and ride a bicycle, so we go by line and collection, which is used to provide time for us to ride the car again (stand by."
John B,처음엔 이게 몰 입력 시 에서 작은 콘솔 유형 작업할 수 있습니다. 내가 경험한 놀라운 전체 용량 및 오락 활동을 쉽게 할 수 있는 놀이기구가 있는 날. 방문할 가치가 있는.,4,592,"At first, when it enters the Mall, it can work with a small console type. The day when there is a ride that makes it easy for me to do all the amazing capacity and entertainment I have experienced. worthy of a visit"
Peter52016,또 다른 유명한 랜드 마크 수 있습니다. 중 하나인 서울에서 가장 높은 빌딩 (사무실 및 비즈니스). 지하철 시스템을 통해 액세스할 수 있습니다.,3,592,Another famous landmark can be. One of the tallest buildings in Seoul (office and business). Accessible via the subway system.
Iu M,"사실 나는 내 친구가 작년 이다. 제 생각에 우리는 정말 좋은 한국인, 그들이 우리에게 우리가 도움이 필요하면 적극적으로 시설들이 다. 저는 사람이 아니라 한 시설 및 재생할 수 있는 매우 흥미로운 익스트림. 그러나, 모든 시설이 좋았습니다. 내 친구와 나는 시간 였다. 마음에 드는 이유 중 하나가 모든 음식 (대부분의 한국 음식은 매운 아주 매운 않음) 및 시설은 저에게 아주 적당한. 마지막으로, 한국 을 갈 수 있는 테마 파크. 있다면 운동을 하기 때문에 긴 여행을 할 수 있어서 모든",4,592,"Actually, my friend was last year. I think we're really good Koreans, and if they need us to help, they're actively building facilities. I'm not a human, I'm a facility and a very interesting extreme that can be regenerating. However, all the facilities were good. It was time for my friend and I. One of the reasons I like it is that all foods (most Korean foods are not very spicy) and facilities are just right for me. Finally, a theme park where you can go to Korea. If you have one, you can go on a long trip because you exercise."
