id,name,url,tags
724,저 산 너머,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193092,"great,hometown,impressive,young,warm,good,good,great,great,human,calm,deep,cute,beautiful,nice,many,real,old,real,interested,little,warm,ordinary,loud,shocking,hard,relaxed,clear,beautiful,fairy,christian,christian,long,healing,comfortable,warm,religious,long,warm,meaningful,,,touching,great,religious,irritated,depressed,sweet,bad,good,angry,dry,relaxed,purified,many,happy,cute,healing,beautiful,,,beautiful,good,good,sad,sad,good,able,refreshed,excellent,visual,innocent,calm,dynamic,good,,sad,whole,reminded,big,realistic,warm,fairy-tale,non-irritating,smiling,touching,wonderful,beautiful,cute,good,child,perfect,touching,necessary,full,good,low,good,difficult,touching,visual,visual,good,unreligious,warm,many,good,moving-ᅲ,beautiful,original,late,visual,excellent,good,calm,beautiful,warm,busy,hard,old,realistic,beautiful,great,greenish,visual,hometown,dramatic,good,beautiful,great,great,great,human,impressive,good,calm,beautiful,fairy,beautiful,green,calm,visual,calm,single,warm,beautiful,lyrical,beautiful,fairy,precious,young,cute,pretty,much,,difficult,beautiful,religious,visual,the,,,good,lifecardinal,able,warm,religious,new,great,senior,grateful,new,gentle,,precious,important,great,warm,pure,innocent,beautiful,touching,delicate,beautiful,touching,beautiful,innocent,beautiful,lyrical,,great,many,different,ityou,calm,touching,many,great,religious,visual,great,,filial,religious,successful,good,cardinal,,,nice,good,warm,human,necessary,beautiful,clear,clean,beautiful,devotional,clear,clean,provocative,satisfied,visual,,cool,cool,cathedral,i,sad,good,,beautiful,good,green,pretty,touching,much,good,good,,,reminded,old,simple,rural,cardinal,big,young,,lyrical,fool,precious,visual,beautiful,,,visual,fitting,great,,stimulating,calm,stressed,tired,"
725,씨민과 나데르의 별거,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83160,"second,extra,woven,detailed,psychological,outstanding,such,complex,open,subject,slow,monotonous,well-organized,immersive,right,true,wrong,human,bad,bad,happy,drunk,much,boring,immersed,good,realistic,real,sure,real,good,hidden,foreign,single,different,different,good,small,whole,human,magic,last,hard,many,universal,inner,human,great,ideological,huge,trivial,,good,wrong,unfortunate,wrong,good,great,third,iranian,first,first,iranian,the,new,sick,,immersive,good,long,,human,human,amazing,impeccable,many,shocking,great,real,intense,full,real,single,well-made,various,,great,real,likely,difficult,great,wow,great,untangled,ordinary,daily,next,burial,live,,,philosophical,,interesting,human,impressive,daily,able,right,trivial,simple,important,last,long,,,small,wrong,realistic,many,heart-breaking,touching,korean,right,amazing,good,good,iranian,,amazing,wrong,real,realistic,absolute,perfect,thoughtful,first,actor-organized,common,complicated,good,many,short,good,many,ethical,iranian,single,impossible,many,excellent,sure,satisfying,great,religious,academy,award-winning,boring,meaningful,fun,,iranian,day-to-day,iranian,religious,daily,excited,respective,,god-made,god-movie,,sympathetic,good,boring,well-made,real,impressive,cried,sad,much,sad,national,last,overall,right,wrong,,amazing,cinematic,,,admirable,laugh,unexpected,good,immersed,late,realistic,able,able,responsible,innocent,confident,cruel,difficult,colorful,in-depth,everyday,likely,cinematic,cinematic,amazing,rashomong,,uncomfortable,innocent,unpleasant,speechless,realistic,realistic,many,mixed,realistic,realistic,easy,solid,muddy,warm,selfish,complex,pure,old,taught,difficult,right,alive,,impressive,self-esteem,shocked,many,,good,,real,scary,right,,good,good,clear,perfect,minimal,human,tight,tight,,"
726,미스비헤이비어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192623,"new,true,uncomfortable,ignorant,different,sad,angry,,basic,pleasant,light,angry,beautiful,angry,,much,crazy,trusted,good,various,,must-see,realistic,exaggerated,full,usual,final,impressive,real,awesomebbbb,beauty,present,past,angry,hard,big,careful,big,nice,human,angry,small,,real,grateful,pioneering,little,true,various,pleasant,heavy,invisible,heavy,,female,funny,funny,angry,good,<,artificial,,many,,unpleasant,vested,,past,visual,sexual,,cool,final,big,memorable,,,,,different,feminist,empathetic,much,different,,grand,,,open,angry,radical,feminist,well-made,many,real-life,touched,real,many,creepy,sorry,,subject,various,delightful,heavy,pleasant,uncomfortable,great,,,,,uncomfortable,angry,angry,happy,sad,moved,,true,various,confused,immersive,fun,pleasant,sad,various,heavy,light,message-bearing,impressive,good,,,wrong,rotten,social,,much,horrifying,true,,,lucky,much,responsible,good,historical,various,right,wrong,many,well-made,balanced,uncomfortable,pleased,realistic,uncomfortable,different,cool,adult,past,many,many,human,child,many,impressive,happy,,memorable,black,sexual,,angry,calm,prevalent,late,whole,"
727,퍼니 게임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18541,
728,히든,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40925,"much,different,quiet,slow,sharp,powerful,good,,great,,unpleasant,arrogant,french,,indian,migrant,much,timid,timid,interesting,critical,difficult,first,appropriate,stupid,smart,lifelong,sick,endless,,internal,real,exhaust,cheap,second,,futile,,obvious,boring,french,final,boring,boring,boring,hard,great,last,curious,previous,,static,mise-en-scen-scene,vague,good,grand,regrettable,internal,dead,assailant,single,assailant,new,tired,cinematic,surprising,,twisted,good,,brilliant,great,much,,creepy,great,unfriendly,right,inner,good,dry,impressed,interesting,,unusual,,bad,second,hard,original,ridiculous,last,empty,hard,boring,difficult,daily,cold-blooded,sorry,difficult,boring,french,esoteric,uninteresting,sudden,,good,curious,huge,cool,minor,,,,amazing,,,,i,last,main,,slow,intense,cold,cold,,elementary,impressive,neck-picking,red,white,cinematic,underlying,cold,cold,unkind,,smooth,whole,,,,,original,,goose,different,long,,,,,"
729,카메론 포스트의 잘못된 교육,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154278,"many,amazing,handsome,adidas,sure,,unfortunate,awkward,original,short,hard,real,wrong,misguided,good,many,little,disappointing,conservative,minded,,gay,sad,big,good,ordinary,boring,female,sad,special,good,,last,awesome,,cute,,,,,,,,,,,human,sexual,fine,,,,is,right,"
730,아무도 머물지 않았다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107937,"inner,high,deep,,,like,ever-present,curious,present,,,deep,good,heart-moving,special,fantastic,wonderful,human,next,extreme,human,single,,great,,,realistic,immersive,tangled,live,present,difficult,small,everyday,big,long,clear,real,immersive,good,good,,,minor,huge,long,last,unforced,,tangled,minor,delicate,main,overall,boring,detailed,emotional,alive,last,impressive,wrong,possible,,sad,weak,weak,,,,contradictory,well-described,hard,,great,good,main,an,boring,disappointing,previous,unsolved,detailed,emotional,persistent,constant,emotional,immerse,second,complicated,,,great,visual,visual,,human,able,past,slow,boring,real,true,,barren,realistic,long,crazy,great,,,human,new,rain,fair,in-depth,current,,,daily,,,delicate,powerful,,worth,previous,,fun,recommended,bad,,,present,past,last,fistful,left,old,fundamental,tense,second,simple,amazing,past,due,unstable,attractive,good,,deaf,deaf,strange,rascal,good,little,different,boring,memorable,frustrated,soft,empty,past,great,past,,,last,deep,excellent,iranian,uncomfortable,close,soft,natural,human,unpredictable,popular,"
731,하얀 리본,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52983,"different,pure,,white,,smart,,good,,pure-hearted,new,initial,black-and-white,cruel,close,cynical,human,violent,violent,pure,great,abstemious,outside,lascivious,excellent,scary,germanic,absolute,hypocritical,suppressed,main,small,habitual,everyday,alive,,a,shameless,tremendous,german,,ubiquitous,modern,terrible,covered,peaceful,'visible,controlled,twisted,cruel,human,extreme,tense,exciting,black-and-white,,hard,,boring,,cold,evil,cool,,strange,tragic,persistent,well-made,persistent,,direct/indirect/observant,goose,last,good,good,dry,beautiful,cruel,different,,main,boring,cold-hearted,,,,extreme,hard,monstrous,victorian,worth,able,funny,pure,serious,social,full,good,uncomfortable,quiet,little,,,real,perfect,hard,clear,good,great,horrendous,social,modern,german,bad,right,,perfect,,oppressed,human,white,top,calm,lyrical,long,perfect,black,white,fun,great,,historical,documentary,cold,dizzying,present,human,,cold,perfect,human,hard,,,,much,,second,,hard,high,good,european,"
732,하이큐!! 또 다른 도전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193805,"like,high-q,disappointed,,,special,sure,perfect,theatrical,real,,much,short,,,,little,short,funny,,,,behind-the-scenes,high-q,theater,high-q,,,,real,high-q,fresh,nice,much,much,much,,,nice,big,special,legend,"
733,그랜드 부다페스트 호텔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97612,"the,little,old,different,pink,visual,first,first,attractive,undisturbed,,pleasant,complex,smooth,good,sloppy,great,amazing,screen,comical,urgent,last,wonderful,awesome,little,unluckyly,serious,beautiful,terrible,golden,classic,focusthe,exotic,old,western,perfect,good,pleasant,yearhow,cute,dramatic,,,several,different,unique,alive,exciting,cute,good,fantastic,real,emotional,fairy,great,sad,happy,the,good,wonderful,great,,fantastic,visual,story,,strong,visual,overwhelming,good,strong,,,,,which,boring,old,,,embarrassed,bored,beautiful,beautiful,unique,visual,excellent,composite,cute,colorful,funny,excellent,attractive,hard,special,much,much,much,high,beautiful,attractive,different,sure,high,experimental,little,rated,little,little,high,much,visual,good,actual,subjective,perfect,visual,unique,artistic,ordinary,busy,,sick,one-point,definite,popular,blank,dark,frozen,hard,,high,different,right,sloppy,good,fun,fairy,good,angry,ridiculous,,visual,nuclear,high,fun,bad,boring,boring,ridiculous,part-time,,part-time,much,funny,one-point,angry,first,1914-1919,second,1939-1945,full,real,fun,touching,funny,funny,low,high,real,funny,,wonderful,funny,five-point,fun,disappointed,pretty,much,total,,real,funny,lucky,rich,,first,amazing,boring,afraid,high,high,many,visual,little,twist,boring,good,ambiguous,boring,unique,poles,,sad,different,visual,tolerable,other,poor,worth,,,,hard,,other,visual,"
734,고봉수 감독 단편선,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187552,
735,귀주 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11389,"small,much,good,innocent,realistic,perfect,chinese,rural,good,simple,social,complex,simple,savior-like,,last,ironic,chinese,chinese,,satirical,modern,irony,hilarious,beautiful,wrong,human,theoretical,macroscopic,,friendly,,,,,natural,impressive,first,normal,boring,good,real,unique,unique,angry,simple,hard,chinese,great,chinese,chinese,,ordinary,stubborn,much,much,good,human,chinese,chinese,,,available,tacky,long,,bad,poor,boring,real,,good,,,warm,human,pure,simplethe,,chinese,rural,chinese,chinese,important,constant,pregnant,boring,axiom,much,different,modern,korean,natural,,,"
736,마미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124225,"real,long,thrilling,free,incomplete,unfinished,resonant,,serious,many,89th-year-old,extraordinary,,,first,sensuous,pretty,memorable,dian,marvellous,,successful,,square,happy,i,drug-like,,original,momentary,private,powerful,amazing,excellent,emotional,new,sophisticated,sensual,screen,awesome,last,,first,impressed,different,next,,good,french,much,visual,dian,cinematic,previous,hot,new,young-style,,intense,great,,great,wonderful,different,previous,emotional,sentimental,quiet,gloomy,dazzling,detailed,limited,explosive,fresh,disappointing,good,magnetic,second,young,,good,,goosebumps,several,good,,deep,live,happy,,,experimental,good,previous,,,,,young,angry,good,little,disappointing,good,enough,impressive,sensuous,beautiful,free,excessive,beautiful,unique,i,,,wish,sad,unable,last,many,hopeless,,,forced,good,great,great,sensuous,,certain,appropriate,good,great,great,famous,angry,good,complete,sad,good,good,,big,shapeless,many,little,good,great,,commercial,music,,well-made,new,beautiful,square,fresh,dull,dry,various,good,,good,visual,good,great,visual,great,,,good,good,,cool,beautiful,,,warm,good,strong,visual,successful,second,good,,"
737,더 플랫폼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188790,",short,strong,fresh,repulsive,sympathetic,simple,last,,empty,short,0th,human,social,social,human,good,good,good,tough,,yongdu-sami,yongdu-sami,vertical,tense,human,first,fun,cool,uncomfortable,good,particular,sick,,improbable,chefs,main,good,genre,little,empty,,shocking,fresh,amazing,,,samurai,many,social,short,creepy,little,human,psychopathic,ignorant,,vertical,poor,indifferent,poor,,human,unknown,helpless,fantasy,rich,vertical,unknown,plausible,unreasonable,little,uncomfortable,good,,,selfish,human,main,various,human,survival,various,unlimited,neutral,,boring,funnyi,human,small,long,,uploaded,next,long,provocative,extreme,good,,great,amazing,possible,impressive,first,vague,violent,long,human,fun,interesting,boring,dirty,third-rate,strong,red,blue,present,unpredictable,perfect,current,new,memorable,human,parable,clumsy,complete,focused,open,ridiculous,able,open,novel,far-fetched,cruel,fresh,uncomfortable,,much,double,whole,rid,broken,novel,great,open,cruel,funny,cruel,last,cheap,first,obvious,brutal,hereditary,next,difficult,second,smooth,many,crazy,hard,fresh,fresh,nice,little,disappointing,original,good,unfortunate,first,,subject,funny,little,much,trickle-down,favor/diet,psychological,great,human,reusable,sad,provocative,impossible,running,thoughtful,cruel,,,funny,general,early,boring,bad,weird,,foreign,fresh,normal,enough,original,cruel,0th,social,new,greedy,future,vertical,long,,deep,numerous,raw,full,raw,boring,expensive,long,fun,"
738,런 보이 런,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193992,"good,good,different,commercial,independent,well-made,short,good,goodi,new,good,unpretenthusiastic,deep,well-made,able,good,worth,general,,right,right,introspective,memorable,acting,different,close,teenage,sentimental,little,loose,cruel,provocative,new,fresh,heavy,male,strong,,good,excellent,old,early,possible,,,,,,serious,ridiculous,old-fashioned,different,sad,good,good,general,big,harsh,entire,good,independent,long,cold,burningafter,many,good,independent,visual,good,low,sure,solid,recommended,hard,,disappointing,complete,male,good,increased,male,strong,cold,cold,good,badit,,good,boring,horse-riding,full,simple,thick,5-year-old,high,part-time,free,favorite,popular,independent,,,,boring,,,bad,disappointing,fast,main,back,mobile,main,main,wrong,main,right-hand,whole,real,main,long,main,main,calm,,clumsy,enough,familiar,,adolescent,last,main,never-before-seen,impressive,good,sound,good,open,interesting,,,,,good,good,good,main,cheap,busy,good,outstanding,,low-budget,well-organized,,visual,commercial,good,학생한명한명,의,그래도,연기랑,impressive,real,,disappointing,overall,good,independent,nice,simple,good,much,next,immersive,,great,최고ᅮᅲ,good,friendship,heartwarming,nice,beautiful,same-sex,slow,rich,long,various,ambiguous,noir,single,early,ambiguous,common,short,impressed,,,,good,"
739,"가장 따뜻한 색, 블루",https://movie.naver.com/movie/bi/mi/basic.nhn?code=98432,"korean,korean,detective,blue,heartbreaking,love,infinite,infinite,sorry,violent,emotional,awful,good,enough,heterosexual,homosexual,happy,homosexual,universal,original,much,terrible,first,french,good,able,rare,emotional,wonderful,,,first,second,last,ridiculous,multiplexed,good,erotic,essential,uncomfortable,many,,last,long,great,first,perfect,special,ordinary,special,beautiful,runny,blue,harsh,likely,french,hard,perfect,beautiful,homosexual,cool,good,infinite,,colored,great,afraid,first,last,strong,,real,documentary,local,,blue,blue,colored,red,blue,good,mystical,strong,hot,cold,hot,happy,important,heterosexual,homosexual,rid,good,emotional,,,yellow,blue,,different,different,important,beautiful,important,,sad,fresh,beautiful,curious,empty,empty,,simple,painful,precious,long,,,,,real,right,beautiful,beautiful,intense,true,tearful,memorable,deep,infinite,beautiful,,real,true,sad,many,excited,sick,comparable,burdensome,intense,sensuous,18-year-old,realistic,drug-like,good,young,good,amazing,precious,infinite,realistic,running,pitiful,afraid,different,intense,beautiful,worthy,unnecessary,fetish,wear,artificial,mental,psychotic,such,deep,long,heterosexual,homosexual,good,good,old,wonderful,near,,hard,real,,different,deep,rich,realistic,real,original,korean,essential,heartbroken,eternal,first,difficult,,,last,main,realistic,past,sure,blatant,good,starkly,,thankful,korean,young,great,beautiful,,,new,"
740,레옹 디 오리지널,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194810,",undeleted,original,screening,excellent,great,thankful,sad,re-released,original,good,amazing,,last,bad,many,original,full,hard,public,last,horrifying,,original,,harmonious,legendary,many,,nice,,old,,20th,original,,re-released,curious,bold,young,great,perfect,,first,"
741,아홉 스님,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193990,"foreign,unexplained,documentary,meaningful,good,useful,modern,essential,,gloomy,tired,last,shaggy,emotional,hard,hard,,last,different,must-see,,,,light,heavy,old,first,able,interested,nice,difficult,human,great,curious,middle,,hard,religious,worth,korean,necessary,documentary,short,uncivilized,real,,touching,exemplary,hard,good,touching,,good,fervent,,,,great,great,emotional,brave,self-discipline,self-sustaining,hot,whole,,new,artificial,noisy,stir-fried,uncomfortable,hard,sympathize,human,good,,,excited,sincere,full,rotten,afraid,good,deviant,common,neutral,biased,old,past,neutral,,,good,,,useless,,,long,,,,good,,the,correct,bad,real,documentary,cold,hungry,uncommon,instant,,,,real,,angry,"
742,타오르는 여인의 초상,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185282,"nauseous,,nice,equal,precious,perfect,,,long,incredible,natural,filmthe,new,first,second,third,fourth,french,foreign,female,sure,beautiful,crazy,good,destructive,alive,first,lesbian,non-poradic,independent,many,sure,well-finished,so-called,great,historical,18th,french,well-known,greek,visual,outstanding,overwhelming,many,female,close,,,,,sure,first,,difficult,many,sure,sure,,,much,sound,quiet,possible,beautiful,,last,hidden,clumsy,clean,brilliant,honest,short,burning,,,,human,festival,important,fiery,,quiet,powerful,first,visual,beautiful,last,overwhelming,visual,impressive,desperate,beautiful,great,single,good,good,particular,painful,main,,emotional,first,last,ᅲᅲ,like,overwhelming,limited,large,possible,deep,hard,many,memorable,first,cathedral,much,good,much,natural,wooden,empty,last,equal,happy,comfortable,,beautiful,visual,sexy,important,,,'equal,careful,mutual,one-sided,one-sided,quiet,,long,beautiful,true,,famous,greek,last,unfulfilled,second,daily,first,second,third,last,beautiful,blue,glad,alive,,many,wooden,equal,equal,equal,short,cinematic,classy,beautiful,visual,impressive,overwhelming,whole,elegant,well-made,last,,,long,long,big,short,good,many,disappointed,powerful,good,good,lesbian,porn,perverse,able,male,female,,last,impressive,beautiful,female,main,narrative,beautiful,intense,female,young,employed,good,natural,last,intense,sad,deep,amazing,artistic,crazy,busy,sure,whole,whole,small,colorful,,,,beautiful,remote,northwestern,french,powerful,,,beautiful,good,big,,first,second,third,last,beautiful,long,sensual,exquisite,outstanding,last,able,visual,perfect,,immersed,wonderful,beautiful,beautiful,,impressive,french,painful,,,"
743,파도를 걷는 소년,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185153,"new,funny,touching,fun,good,little,next,boring,embarrassed,many,similar,terrible,quiet,ocean,good,good,good,bad,disappointing,commercial,successful,independent,good,visual,nice,many,good,the,heavy,impressive,,,,intact,independent,interesting,main,independent,different,long,curious,independent,,new,,,,unstable,fresh-material,long,nice,realistic,,,,,much,memorable,"
744,그집,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193837,"loud,ambiguous,poor,autistic,crazy,natural,cute,,ready,next,,,scary,sad,good,good,,,boring,,fresh,fast-paced,real,real,man-made,long,bitter,boring,,funny,main,huge,trash,bad,worth,glad,great,simple,solid,philosophical,spanish,scary,obvious,surprised,good,scary,solid,free,,many,funny,big,obvious,poor,many,hard,easy,ridiculous,spanish,,,scary,scary,angry,scary,story,recent,,wrong,simple,likely,big,spanish,true,long,good,scared,afraid,empty,big,bizarre,bad,fun,fresh,nice,sorry,good,proper,improbable,uncoordinated,last,,foreign,surprised,scary,scary,real,first,cute,scary,much,real-life,surprised,weak,similar,old,fun,,spanish,,,,scary,scared,good,nice,bit,weird,,sudden,good,poor,smooth,much,low,famous,good,scary,disappointing,good,,sure,,scary,worth,sorry,good,scared,tilt,many,disappointing,worth,sad,,,,scary,bland,glad,much,,great,korean,sure,impressive,scary,nervous,disappointing,open,no-pacu,three-minute,part-time,long,first,free,,poor,poor,exotic,good,good,much,,normal,full,,,scary,amazing,much,short,short,,poor,poor,rich,poor,,,"
745,문라이즈 킹덤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90537,"16-millimeter,unique,fairy,ideal,good,sweet,well-organized,unique,troubled,mysterious,orchestral,pleased,whole,lovely,last,attractive,first,good,little,weird,unique,little,different,able,pretty,surprising,different,spectacular,comfortable,good,indie,overall,immovable,sorry,average,visual,happy,strange,sweet,beautiful,,,desperate,spactacle,natural,fairy,fairy,interesting,,unique,boring,uncomfortable,cute,miserable,terrible,,screen,pretty,pretty,fantastic,wrong,fairy,wide,open,single,first,pretty,light,leading,witty,beautiful,lovely,happy,whole,precious,good,popular,fairy,disappointing,,cute,beautiful,,cute,good,indie,,visual,much,depressing,hopeful,hard,unique,agreeable,emotional,,,anderson-style,narrow,wide,aesthetic,fairy,impenetrable,good,korean,great,strange,worth,high,much,beautiful,,,,,certain,fairy,fairy,strange,hard,visual,strange,cute,friendship,wonderful,hot,,similar,,fairy,lovely,grown,unique,black,childish,interesting,unique,fairy,oblique,innocent,little,short,fairy-tale,,rich,good,crazy,funny,postwar,critic,fascinating,fairy,warm,great,innocent,touching,little,touching,colourful,,12-year-old,great,main,unique,impolite,of,beautiful,comic,adorable,,adorable,good,good,ten,emotional,,little,wrong,much,good,personal,boring,excellent,"
746,영웅: 천하의 시작,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34431,",different,chinese,,splendid,visual,interesting,ancient,chinese,impressive,excellent,reprehensible,wicked,undeniable,visual,martial,good,the,beautiful,wonderful,reluctant,brilliant,worth,heroic,understood,chinese,lonely,great,sword-tapping,heavenly,civil,possible,impressive,,martial,favorite,chinese,martial,totalitarian,great,chinese,funny,,unpleasant,red,cold,pure,white,,able,large,ethnic,ruled,strong,boring,,chinese,unpleasant,sophistry-,current,new,funny,,,goose,,,powerful,old,okay,worth,,'the,chinese,the,old,first,beautiful,young,old,great,visual,drunk,music-,happy,first,,,watched,spectacular,grand,visual,understandable,chinese,six-point,real,great,classic,amazing,perfect,,last,totalitarian,excellent,chinese,天下천하,low,impressive,actionable,artistic,excited,great,able,excellent,reluctant,martial,last,historical,crazy,tackynot,,good,long,sorry,impressed,goose,good,,chinese,,beautiful,visual,perfect,martial,possible,visual,funny,bad,new,,luck,real,excellent,great,impressive,last,other,fine,,boring,great,re-released,visual,amazing,great,good,content,uncomfortable,unique,chinese,unique,unique,uncomfortable,visual,interesting,many,,chinese,great,,overall,fictitious,human,thoughtful,low,ironic,classy,,fancy,unique,good,annoyed,,understandable,appropriate,low,two-letter,modern,charismatic,blood-stained,centripetal,,great,heroic,chinese,global,far-off,glad,visual,good,well-made,,young,beautiful,glad,late,"
747,기억의 전쟁,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179414,"sharp,many,good,visible,able,blind,disappointing,japanese,japanese,military,sexual,old,strange,,painful,unjust,sincere,responsible,human,,short,historical,hard,great,important,excellent,alive,beautiful,impressive,,,,,,high,korean,foreign,lifelong,defeated,young,,political,incumbent,old,communist,internal,pro-us,vietnamese,all-out,much,critical,public,capitalist,complete,critical,faraway,"
748,까밀 리와인드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97466,"emotional,immersed,touching,fun,main,many,solid,small,amazing,delicate,beautiful,present,unhappy,good,present,pleasant,beautiful,comfortable,last,red,glad,french-feeling,forty,loved,different,focused,charming,ambiguous,main,worth,little,,fun,beautiful,cold,flower-like,,,,determined,16-year-old,embarrassed,main,much,overall,fine,touching,certain,great,good,beautiful,present,regret,light,long,pleasant,warm,good,healing,warm,boring,beautiful,,calm,happy,warm,stylish,french,good,good,french,good,old,missed,young,nice,like,childish,brilliant,important,french,different,happy,past,new,cool,cool,sad,nervous,whole,ridiculous,,long,daily,fun,sad,sad,sloppy,anxious,similar,old,funny,immersive,much,emotional,good,fresh,small,good,french,last,surprised,top,good,similar,normal,different,happy,calm,short,different,,,hard,laugh,,,,,,|,difficult,light,different,warm,good,philosophical,little,hard,predictable,cute,pleasant,incongruous,peculiar,french,main,hard,okay,little,similar,old,much,science,first,old,fresh,big,complete,old,b-rated,many,similar,they,heavy,good,overall,fun,similar,,"
749,로렌스 애니웨이 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95203,",furious,universal,,,first,usual,emotional,tearful,last,amazing,nice,perfect,last,fortunate,human,last,front,back,european,last,,sharpened,terrible,,,good,infinite,immersed,running,memorable,last,worth,,,little,short,popular,immersive,first,hectic,unusual,boring,particular,one-hour,entire,real,,,young,ostentatious,colorful,natural,selfish,overall,bold,instinctive,awesome,important,impossible,visual,wonderful,difficult,great,repeated,many,little,tired,great,perfect,intact,much,easy,beautiful,beautiful,,unique,musical,different,last,last,dreary,last,novel,true,beautiful,hard,wonderful,many,sexual,loud,love,generous,89-year-old,bold,great,passionate,screen,long,sensuous,beautiful,deep,long,boring,second,,,,running,worth,long-awaited,abundant,overgrown,much,free,,countless,unfamiliar,wrong,different,unusual,jealous,,many,impressive,,last,perfect,crazy,,,awful,beautiful,impressive,many,memorable,,terrible,,responsible,willing,sympathetic,,deep,difficult,visual,first,main,difficult,complicated,sexual,sound,empty,okay,musical,,much,sad,visual,,unexplained,french,excellent,,burial,art,great,last,ten,true,visual,,great,selfish,unresponsive,good,,,good,painful,long,first,deep,true,sorry,love,universal,principled,universal,art,immersed,,,explosive,many,emotional,opposite,emotional,beautiful,excessive,infinitely,simple-minded,such,wonderful,enough,sensuous,young,good,impossible,bitter,"
750,마담 프루스트의 비밀정원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113170,"satisfying,beautiful,musical,cool,pleasant,different,great,transparent,suspect,fairy,sad,many,good,visual,smile,distorted,real,delicious,interesting,main,many,happy,bad,pleasant,,last,good,,beautiful,great,worth,beautiful,warm,tamed,american,old,good,true,good,,beautiful,present,lovely,bad,feel,sick,happy,meaningful,main,main,main,different,unique,male,pretty,hard,worth,sure,great,original,different,original,shocking,detailed,passive,outside,wrong,great,fairy,sad,picky,french,big,great,long,good,strange,french,good,whole,warm,pleasant,french,slight,whole,good,sad,whole,life-time,,french,much,great,last,good,first,last,many,french,difficult,ᅮ,sad,,,short,pitiful,innocent,dreamy,many,small,deep,mysterious,well-organized,happy,,,unconsciousness,beautiful,long,clear,clear,male,ginseng,beautiful,past,sad,next,,,chewy,,painful,nice,cheerful,visual,perfect,,whiskey-stained,great,great,distorted,difficult,focused,many,calm,single,inner,various,broken,,first,nice,,weak,beautiful,sad,warm,humorous,touching,precious,warm,solid,great,open,hard,interesting,re-released,re-release,distorted,past,present,lingering,dark,american,,good,happy,sad,french,,"
751,바람의 언덕,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189438,",,,warm,,much,little,calm,main,good,great,good,good,long,,good,deep-seated,hate,young-bun,young-bun,,scary,,obvious,good,hard,good,able,great,,,complex,you,sure,good,long,,deficient,daily,,good,,wounded,previous,reliable,new,impressive,scary,good,much,bad,scared,happy,,,hard,,"
752,보이콰이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129672,",good,solo,much,sure,,messy,beautiful,hard,affectionate,good,good,warm,good,beautiful,present,likely,last,like,,flat,good,nice,good,big,,good,good,sexual,difficult,beautiful,,,first,strong,lucky,,good,cute,beautiful,true,touched,good,long,warm,cozy,touching,musical,good,famous,impressive,good,childish,,"
753,아이언 마스크: 용패지미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194413,
754,어느 가족,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172174,"happy,happy,creepy,much,real,many,impressive,much,long,,modern,,unique,young,sad,sad,happy,real,real,fake,the,tear,rid,a,deep,sad,,,second,goose,ordinary,,desperate,,general,neo-phobic,real,small,surprised,,good,,true,real,human,beautiful,,real,long,orderly,human,,good,,little,ironic,real,,intense,good,big,normal,bitter,,warm,,,real,great,,,light,feeding,calm,good,sure,good,good,flat,enough,long,true,essential,fatal,old,long,touching,true,,pleasant,cool,right,material,present,hard,important,tired,sorry,,cold,warm,,modern,,weird,self-righteous,selfish,social,short,hirokas,japanese,domestic,original,real,,hard,ordinary,,unique,long,good,impressive,full,happy,miserable,,고레에다히로카즈,attached,,heart-wrenching,,loud,loud,good,likely,last,long,,first,translated,boring,,plain,subversive,korean,,happy,impossible,good,warm,small,,unrealistic,realistic,,old,happy,"
